cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1818383,0001564590-20-056876,10-Q,2020-12-11,2020-12-12,2020,Q3,2020-09-30,quarterly,MAX,"MEDIAALPHA, INC.",,-9869,,,,,,,,,,,,,,-9869000,,,-9869000,,,,,,,,,0,,,,,,-9869,,,,
1818383,0001564590-21-013026,10-K,2021-03-15,2021-03-16,2020,FY,2020-12-31,annual,MAX,"MEDIAALPHA, INC.",210337000,-33773000,33953000,18402000,15551000,182668000,,23554000,,,,,,584814000,,19535000,9295000,-1267000,-4366000,12449000,7938000,,,,,,,51410000,-296000,24745000,,,51114000,-67726000,182668000,148895000,17233000,
1818383,0001564590-21-013026,10-K,2021-03-15,2021-03-16,2020,FY,2020-12-31,quarterly,MAX,"MEDIAALPHA, INC.",210337000,-33773000,33953000,18402000,15551000,182668000,,23554000,,,,,,190205000,,-11127000,,,-4366000,,,,,,,,,,,,,,,-67726000,182668000,148895000,,
1818383,0001564590-21-027978,10-Q,2021-05-14,2021-05-15,2021,Q1,2021-03-31,quarterly,,"MEDIAALPHA, INC.",241691000,-30803000,33207000,18402000,14805000,183004000,,12853000,,,,,,173588000,,1964000,-187000,-364000,294000,3315000,2301000,62163390,,,,,,-9356000,-69000,10602000,,,-9425000,-64010000,183004000,152201000,2114000,
1818383,0001818383-21-000089,10-Q,2021-08-13,2021-08-14,2021,Q2,2021-06-30,quarterly,MAX,"MEDIAALPHA, INC.",236403000,-20569000,32461000,18402000,14059000,183344000,,15000000,,,0,,,157353000,,1915000,-493000,-125000,-197000,3835000,2237000,37667432,,,,,,3556000,-401000,11521000,,,3155000,-53030000,183344000,162775000,1744000,
1818383,0001818383-21-000157,10-Q,2021-11-12,2021-11-13,2021,Q3,2021-09-30,quarterly,MAX,"MEDIAALPHA, INC.",245507000,-14284000,31715000,18402000,13313000,180254000,6345000,29301000,,,0,,,152749000,,-54000,-2135000,2125000,-3527000,3754000,1765000,61190185,,,,,,12476000,-98000,11198000,,,12378000,-45999000,186599000,172315000,-370000,
1818383,0001818383-22-000023,10-K,2022-02-28,2022-03-01,2021,FY,2021-12-31,annual,MAX,"MEDIAALPHA, INC.",289804000,-4337000,30969000,18402000,12567000,178069000,8730000,50564000,,,0,,,645274000,,2149000,-9522000,-1047000,-5275000,15195000,7830000,61255925,,,,,,28621000,-650000,45713000,,,27971000,-35306000,186799000,182462000,-1692000,
1818383,0001818383-22-000023,10-K,2022-02-28,2022-03-01,2021,FY,2021-12-31,quarterly,MAX,"MEDIAALPHA, INC.",289804000,-4337000,30969000,18402000,12567000,178069000,8730000,50564000,,,0,,,161584000,,-1676000,-6707000,-2683000,-1845000,4291000,1527000,,,,,,,21945000,-82000,12392000,,,21863000,-35306000,186799000,182462000,-5180000,
1818383,0001818383-22-000064,10-Q,2022-05-06,2022-05-07,2022,Q1,2022-03-31,quarterly,MAX,"MEDIAALPHA, INC.",275221000,2217000,30286000,18402000,11884000,175878000,8740000,55288000,,,0,,,142599000,,-7869000,-8705000,1143000,-7076000,5216000,1359000,40847941,,,,,,8089000,-40000,13773000,,,8049000,-28069000,184618000,186835000,-7346000,
1818383,0001818383-22-000068,10-Q/A,2022-05-06,2022-05-07,2022,Q1,2022-03-31,quarterly,MAX,"MEDIAALPHA, INC.",275221000,2217000,30286000,18402000,11884000,175878000,8740000,55288000,,,0,,,142599000,,-7869000,-8705000,1143000,-7076000,5216000,1359000,40847941,,,,,,8089000,-40000,13773000,,,8049000,-28069000,184618000,186835000,-7346000,
1818383,0001818383-22-000119,10-Q,2022-08-05,2022-08-06,2022,Q2,2022-06-30,quarterly,MAX,"MEDIAALPHA, INC.",285878000,3437000,84066000,47739000,36327000,198686000,8749000,35194000,,,0,,,103449000,,-10411000,-12411000,611000,-9139000,5661000,1956000,41705344,,,,,,11805000,-39000,15843000,,,11766000,-80629000,207435000,210872000,-10455000,
