cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1347178,0000950123-11-073247,10-Q,2011-08-05,2011-08-06,2011,Q2,2011-06-30,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,203438000,39538000,8781000,,8781000,,,50386000,,,0,,,7430000,,-1513000,-1392000,-51000,-1341000,5999000,,28103441,121000,,,,,,,,,,,30757000,,,,,2834,28103441,2011-06-30,single,,,,372000,instance,2011-08-05
1347178,0001193125-11-298600,10-Q,2011-11-07,2011-11-08,2011,Q3,2011-09-30,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,195738000,37682000,8404000,,8404000,,,60326000,,,,,,7969000,,-3293000,-3187000,-113000,-3074000,8174000,,28107363,106000,,,,146000,-7170000,-34000,1254000,,,-7204000,29278000,,,,-3147000,2834,28110619,2011-09-30,single,,,,377000,instance,2011-11-07
1347178,0001193125-12-105284,10-K,2012-03-09,2012-03-10,2011,FY,2011-12-31,annual,VNDA,VANDA PHARMACEUTICALS INC.,182618000,33474000,8027000,,8027000,,,87923000,,,,,,31270000,,-10707000,-10246000,-444000,-9802000,28996000,,28106831,461000,,,,469000,-28410000,-275000,5501000,,,-28685000,25447000,,,,-10238000,2834,28117026,2011-12-31,single,,,,1495000,instance,2012-03-09
1347178,0001193125-12-105284,10-K,2012-03-09,2012-03-10,2011,FY,2011-12-31,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,182618000,33474000,8027000,,8027000,,,87923000,,,,,,8370000,,-5908000,-5809000,-286000,-5523000,10556000,,,99000,,,,185000,-12357000,-77000,1318000,,,-12434000,25447000,,,,-5723000,2834,28117026,2011-12-31,single,,,,377000,instance,2012-03-09
1347178,0001193125-12-220200,10-Q,2012-05-09,2012-05-10,2012,Q1,2012-03-31,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,172599000,26920000,7658000,,7658000,,,108094000,,,,,,8141000,,-8317000,-7962000,,-7962000,12180000,,28226743,,,,,331000,-8690000,-1845000,1402000,,,-10535000,19262000,,,,-7986000,2834,28226743,2012-03-31,single,,,,369000,instance,2012-05-09
1347178,0001193125-12-333283,10-Q,2012-08-03,2012-08-04,2012,Q2,2012-06-30,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,160838000,20084000,7286000,,7286000,,,94388000,165000,,,,,8378000,,-8085000,-8007000,,-8007000,12490000,,28226743,,,,,,-12214000,-148000,1193000,,,-12362000,12798000,,,,,2834,28226743,2012-06-30,single,,,,372000,instance,2012-08-03
1347178,0001193125-12-458846,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,149808000,15352000,6909000,,6909000,,,104515000,161000,,,,,8288000,,-5395000,-5326000,,-5326000,10159000,,28226743,,,,,481000,-10164000,-17000,576000,,,-10181000,8443000,,,,-4914000,2834,28226743,2012-09-30,single,,,104000,377000,instance,2012-11-08
1347178,0001193125-13-075214,10-K,2013-02-26,2013-02-27,2012,FY,2012-12-31,annual,VNDA,VANDA PHARMACEUTICALS INC.,135448000,9905000,6532000,,6532000,,,88772000,57000,,,,,32727000,,-28225000,-27664000,,-27664000,45446000,,28228409,,,,,633000,-44917000,-2017000,4094000,,,-46934000,3373000,,,,-27592000,2834,28241743,2012-12-31,single,,,,1495000,instance,2013-02-26
1347178,0001193125-13-075214,10-K,2013-02-26,2013-02-27,2012,FY,2012-12-31,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,135448000,9905000,6532000,,6532000,,,88772000,57000,,,,,7920000,,-6428000,-6369000,,-6369000,10617000,,,,,,,,-13849000,-7000,923000,,,-13856000,3373000,,,,,2834,28241743,2012-12-31,single,,,,377000,instance,2013-02-26
1347178,0001193125-13-212435,10-Q,2013-05-10,2013-05-11,2013,Q1,2013-03-31,quarterly,VNDA,VANDA PHARMACEUTICALS INC.,125139000,6481000,6163000,,6163000,,,109931000,,,,,,8068000,,-4219000,-4173000,,-4173000,7960000,,28345555,,,,,107000,-9125000,-23000,952000,,,-9148000,318000,,,,-4112000,2834,28346782,2013-03-31,single,,,,369000,instance,2013-05-10
