cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1253986,0001104659-11-043990,10-Q,2011-08-05,2011-08-06,2011,Q2,2011-06-30,quarterly,ABR,ARBOR REALTY TRUST INC,1763634233,205124578,,,,,,42396026,,,,,,,,,-10300857,,-10354735,,15792751,25440380,,2780021,7560263,23337897,1898034,,,,,,,205124578,,,5491894,
1253986,0001104659-11-060838,10-Q,2011-11-04,2011-11-05,2011,Q3,2011-09-30,quarterly,ABR,ARBOR REALTY TRUST INC,1749448086,195736016,,,,,,59352275,,,,,,,,,-2201693,,-2388184,,11407229,25239590,,7117159,10223403,25971029,1790745,5989496,,,,-2802118,,195736016,,,9205536,
1253986,0001047469-12-002036,10-K,2012-03-02,2012-03-03,2011,FY,2011-12-31,annual,ABR,ARBOR REALTY TRUST INC,1776714330,171126405,,,,,,55236479,,,,,,,,,-37273414,,-40096057,,51651933,24968894,,22215623,38542888,98395496,5951525,-389622,,1407700,,-5746567,,171126405,,,14378519,
1253986,0001047469-12-002036,10-K,2012-03-02,2012-03-03,2011,FY,2011-12-31,quarterly,ABR,ARBOR REALTY TRUST INC,1776714330,171126405,,,,,,55236479,,,,,,,,,-26298291,,-27727861,,11411004,,,7351825,20224087,39527063,1820565,4303858,,921550,,-2788452,,171126405,,,-14887287,
1253986,0001104659-12-032900,10-Q,2012-05-04,2012-05-05,2012,Q1,2012-03-31,quarterly,ABR,ARBOR REALTY TRUST INC,1753500765,178647618,,,,,,53455266,,,,,,,,,-940736,-1401558,4215591,,11761400,24344154,,7845007,7789408,22936481,1176755,-435500,,53600,,-684764,,178647618,,,10820664,
1253986,0001104659-12-053938,10-Q,2012-08-03,2012-08-04,2012,Q2,2012-06-30,quarterly,ABR,ARBOR REALTY TRUST INC,1690969525,210459835,,,,,,64281810,,,,,,,,,15024709,600000,15599829,,9770807,25267459,,9731906,7945453,24133678,1540217,7595322,,524590,,0,,210459835,,,24795516,
1253986,0001104659-12-073445,10-Q,2012-11-02,2012-11-03,2012,Q3,2012-09-30,quarterly,ABR,ARBOR REALTY TRUST INC,1666978182,210392352,,,,,,40848637,,,,,,,,,2389305,275000,2114305,,9510083,28038044,,10520512,4849330,20268846,1574512,4292700,,0,-2774923,0,,210392352,,,11899388,
1253986,0001047469-13-001165,10-K,2013-02-15,2013-02-16,2012,FY,2012-12-31,annual,ABR,ARBOR REALTY TRUST INC,1701881280,229329349,,,,,,29188889,,,,,,,,,15586859,-801558,21716455,,40866832,27211287,,39131930,22946396,84760281,5904089,20166051,,578190,-8031029,-684764,,229329349,,,56453691,
1253986,0001047469-13-001165,10-K,2013-02-15,2013-02-16,2012,FY,2012-12-31,quarterly,ABR,ARBOR REALTY TRUST INC,1701881280,229329349,,,,,,29188889,,,,,,,,,-895339,-275000,-213270,,9824542,,,11034505,2362205,18081083,1612605,8713529,,0,-3437415,0,,229329349,,,8929203,
1253986,0001104659-13-036816,10-Q,2013-05-03,2013-05-04,2013,Q1,2013-03-31,quarterly,ABR,ARBOR REALTY TRUST INC,1856950128,361453763,,,,,,77964567,,,37315694,,,,,,7227218,,7227218,,10642244,34236689,,12346578,2500155,19075367,1632131,1855664,,571810,-4154553,,,361453763,,,17869462,
1253986,0001104659-13-059146,10-Q,2013-08-02,2013-08-03,2013,Q2,2013-06-30,quarterly,ABR,ARBOR REALTY TRUST INC,1933342583,395288632,,,,,,50712074,,,67654655,,,,,,4202316,,4202316,,10333073,43555495,,13996043,821722,18549062,1827595,11246869,,677681,-5176437,,,395288632,,,14535389,
1253986,0001104659-13-082583,10-Q,2013-11-08,2013-11-09,2013,Q3,2013-09-30,quarterly,ABR,ARBOR REALTY TRUST INC,1976560005,436787642,,,,,,64658561,,,67654655,,,,,,5171443,,5091727,,10645725,43832271,,15097248,750231,17700377,1720014,9416199,,182716,-5607807,,,436787642,,,15817168,
1253986,0001047469-14-000903,10-K,2014-02-14,2014-02-15,2013,FY,2013-12-31,annual,ABR,ARBOR REALTY TRUST INC,1877472482,437596282,,,,,,60389552,,,67654655,,,,,,21742860,,21298737,,42065151,42835144,,56966472,4287652,70069981,7250601,22522344,,1600142,-21326517,,,437596282,,,63808011,
1253986,0001047469-14-000903,10-K,2014-02-14,2014-02-15,2013,FY,2013-12-31,quarterly,ABR,ARBOR REALTY TRUST INC,1877472482,437596282,,,,,,60389552,,,67654655,,,,,,4950120,,4777476,,10444109,,,15526603,215544,16083239,1922205,3612,,167935,-6387720,,,437596282,,,15394229,
1253986,0001104659-14-033011,10-Q,2014-05-01,2014-05-02,2014,Q1,2014-03-31,quarterly,ABR,ARBOR REALTY TRUST INC,1900310225,467890296,,,,,,32704172,,,89295905,,,,,,,,7465691,,10591378,49752813,,14320477,134344,16538333,1811683,4572971,,147016,-6387720,,,467890296,,,,
1253986,0001104659-14-055661,10-Q,2014-08-01,2014-08-02,2014,Q2,2014-06-30,quarterly,ABR,ARBOR REALTY TRUST INC,1902972869,476591319,,,,,,47813740,,,89295905,,,,,,,,13354522,,11222597,50701742,,14269832,-870187,17958639,2158353,8911617,,1248818,-6517720,,,476591319,,,,
1253986,0001104659-14-078046,10-Q,2014-11-07,2014-11-08,2014,Q3,2014-09-30,quarterly,ABR,ARBOR REALTY TRUST INC,1917155437,534166402,,,,,,72874163,,,89295905,,,,,,,,65290551,,12334034,50477308,,17323926,1326538,18819835,1806683,11336172,,292797,-6562050,,,534166402,,,,
1253986,0001047469-15-000780,10-K,2015-02-13,2015-02-14,2014,FY,2014-12-31,annual,ABR,ARBOR REALTY TRUST INC,1880422590,535455471,,,,,,50417745,,,89295905,,,,,,93048490,,93048490,,47903458,50368344,,58812886,-308511,68649048,7371737,30795356,,1989439,-26029540,,,535455471,,,140951948,
1253986,0001047469-15-000780,10-K,2015-02-13,2015-02-14,2014,FY,2014-12-31,quarterly,ABR,ARBOR REALTY TRUST INC,1880422590,535455471,,,,,,50417745,,,89295905,,,,,,,,6937726,,13755449,,,12898651,-899206,14859256,1595018,5974596,,300808,-6562050,,,535455471,,,,
1253986,0001104659-15-032901,10-Q,2015-05-01,2015-05-02,2015,Q1,2015-03-31,quarterly,ABR,ARBOR REALTY TRUST INC,1901690415,550926202,,,,,,105434483,,,89295905,,,,,,,,16898899,,13927367,50832736,,13282028,982680,18669461,1438677,2271727,,1692066,-6562050,,,550926202,,,,
1253986,0001104659-15-055047,10-Q,2015-07-31,2015-08-01,2015,Q2,2015-06-30,quarterly,ABR,ARBOR REALTY TRUST INC,1833045973,556222440,,,,,,130063658,,,89295905,,,,,,,,12387070,,11592762,50955648,,22632167,1093544,19057772,1447642,17248797,,735202,-7644515,,,556222440,,,,
1253986,0001104659-15-076450,10-Q,2015-11-06,2015-11-07,2015,Q3,2015-09-30,quarterly,ABR,ARBOR REALTY TRUST INC,1847430495,565664011,,,,,,115612829,,,89295905,,,,,,,,17232189,,11885363,50962516,,14140346,277464,18338403,1250761,16078986,,463313,-7644377,,,565664011,,,,
1253986,0001047469-16-010477,10-K,2016-02-26,2016-02-27,2015,FY,2015-12-31,annual,ABR,ARBOR REALTY TRUST INC,1827391944,565090775,,,,,,188708687,,,89295905,,,,,,,,53428814,,49720132,51007328,,64932754,4466886,74067324,5436330,36347689,,3442683,-29495314,,,565090775,,,,
1253986,0001047469-16-010477,10-K,2016-02-26,2016-02-27,2015,FY,2015-12-31,quarterly,ABR,ARBOR REALTY TRUST INC,1827391944,565090775,,,,,,188708687,,,89295905,,,,,,,,6910656,,12314640,,,14878213,2113198,18001688,1299250,748179,,552102,-7644372,,,565090775,,,,
1253986,0001104659-16-118519,10-Q,2016-05-06,2016-05-07,2016,Q1,2016-03-31,quarterly,ABR,ARBOR REALTY TRUST INC,1872420460,561354511,,,,,,145132766,,,89295905,,,,,,,,3023326,,12748613,51095128,,13069852,-15000,17972816,877533,3837595,,1681431,-7644227,,,561354511,,,,
1253986,0001104659-16-137341,10-Q,2016-08-05,2016-08-06,2016,Q2,2016-06-30,quarterly,ABR,ARBOR REALTY TRUST INC,1916746481,565673215,,,,,,160177704,,,89295905,,,,,,,,12126878,,13243488,51741951,,17265284,44005,25169864,443112,13849540,,481663,-7707211,,,565673215,,,,
1253986,0001104659-16-155721,10-Q,2016-11-09,2016-11-10,2016,Q3,2016-09-30,quarterly,ABR,ARBOR REALTY TRUST INC,2650220728,570619035,99932986,,,,,71613974,,,89508213,,,,,,,300000,16426034,,16966228,70271796,,12669999,-54000,35741599,1808765,131281632,,777080,-8222348,,,470686049,,,,
1253986,0001047469-17-001214,10-K,2017-03-03,2017-03-04,2016,FY,2016-12-31,annual,ABR,ARBOR REALTY TRUST INC,2970786246,587140735,97489884,,,,,138645430,,,89508213,,,,,,,825000,62480893,,63622771,51730553,,55089124,-134101,110919866,5021900,-197617076,,3513540,-31797993,,,489650851,,,,
