cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1889106,0001493152-23-008751,10-K,2023-03-24,2023-03-25,2022,FY,2022-12-31,annual,,ALPHATIME ACQUISITION CORP,592570,15198,,,,,,,,,,,,,,,,,-784,,,,,,,784,,,,,,,,15198,,,,
1889106,0001493152-23-008751,10-K,2023-03-24,2023-03-25,2022,FY,2022-12-31,quarterly,,ALPHATIME ACQUISITION CORP,592570,15198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15198,,,,
1889106,0001493152-23-017319,10-Q,2023-05-15,2023-05-16,2023,Q1,2023-03-31,quarterly,,ALPHATIME ACQUISITION CORP,71296527,-2224219,,,,,,186560,,,,,,,,,,,524743,,,,,,,207499,,-233237,,,,,,-2224219,,,,
1889106,0001493152-23-027850,10-Q,2023-08-11,2023-08-12,2023,Q2,2023-06-30,quarterly,,ALPHATIME ACQUISITION CORP,72043446,-2364510,,,,,,126594,,,,,,,,,,,701529,,,,,,,140291,,-31280,,,,,,-2364510,,,,
1889106,0001493152-23-040560,10-Q,2023-11-13,2023-11-14,2023,Q3,2023-09-30,quarterly,,ALPHATIME ACQUISITION CORP,73232853,-2482736,,,,,,56540,,,,,,,,,,,486555,,,,,,,118226,,-70054,,,,,,-2482736,,,,
1889106,0001493152-24-014684,10-K,2024-04-15,2024-04-16,2023,FY,2023-12-31,annual,,ALPHATIME ACQUISITION CORP,74120305,-3895801,,,,,,15054,,,,,,,,,,,1941118,,,,,,,1189081,,-376057,,,,,,-3895801,,,,
1889106,0001493152-24-014684,10-K,2024-04-15,2024-04-16,2023,FY,2023-12-31,quarterly,,ALPHATIME ACQUISITION CORP,74120305,-3895801,,,,,,15054,,,,,,,,,,,228291,,,,,,,723065,,-41486,,,,,,-3895801,,,,
1889106,0001493152-24-020705,10-Q,2024-05-20,2024-05-21,2024,Q1,2024-03-31,quarterly,,ALPHATIME ACQUISITION CORP,51827960,-4405704,,,,,,9429,,,,,,,,,,,442265,,,,,,,344903,,-25625,,,,-23302146,,-4405704,,,,
1889106,0001493152-24-032306,10-Q,2024-08-14,2024-08-15,2024,Q2,2024-06-30,quarterly,,ALPHATIME ACQUISITION CORP,52617355,-4861171,,,,,,1473,,,,,,,,,,,385370,,,,,,,290467,,-10456,,,,0,,-4861171,,,,
1889106,0001493152-24-046820,10-Q,2024-11-19,2024-11-20,2024,Q3,2024-09-30,quarterly,,ALPHATIME ACQUISITION CORP,53380525,-5251334,,,,,,1473,,,,,,,,,,,404367,,,,,,,280163,,0,,,,0,,-5251334,,,,
1889106,0001641172-25-004801,10-K,2025-04-15,2025-04-16,2024,FY,2024-12-31,annual,,ALPHATIME ACQUISITION CORP,15257022,-5729762,,,,,,1425,,,,,,,,,,,1498591,,,,,,,1283961,,-36129,,,,-62154467,,-5729762,,,,
1889106,0001641172-25-004801,10-K,2025-04-15,2025-04-16,2024,FY,2024-12-31,quarterly,,ALPHATIME ACQUISITION CORP,15257022,-5729762,,,,,,1425,,,,,,,,,,,266589,,,,,,,368428,,-48,,,,-38852321,,-5729762,,,,
1889106,0001641172-25-011749,10-Q,2025-05-20,2025-05-21,2025,Q1,2025-03-31,quarterly,,ALPHATIME ACQUISITION CORP,,-5968143,,,,,,1377,,,,,,,,,,,117969,,,,,,,183402,,54931,,,,,,-5968143,,,,
1889106,0001641172-25-023265,10-Q,2025-08-13,2025-08-14,2025,Q2,2025-06-30,quarterly,,ALPHATIME ACQUISITION CORP,15861200,-6308147,,,,,,1329,,,,,,,,,,,-127315,,,,,,,290004,,49952,,,,,,-6308147,,,,
1889106,0001493152-25-024097,10-Q,2025-11-18,2025-11-19,2025,Q3,2025-09-30,quarterly,,ALPHATIME ACQUISITION CORP,16050514,-6356880,,,,,,1281,,,,,,,,,,,165713,,,,,,,-1227,,49912,,,,,,-6356880,,,,
