cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1873923,0001873923-21-000006,10-Q,2021-12-02,2021-12-03,2021,Q3,2021-09-30,quarterly,ONL,ORION OFFICE REIT INC.,1000,1000,,,,,,1000,,,,,,,,,,,-2797000,,,,,,,,,-2797000,,,,,,1000,,,,,6798,,,,,,,,instance,2021-12-02
1873923,0001873923-22-000016,10-K,2022-03-24,2022-03-25,2021,FY,2021-12-31,annual,ONL,ORION OFFICE REIT INC.,1759478000,1086919000,298107000,,298107000,,,29318000,,10257000,,,,79731000,,,-47307000,157000,-47481000,,,,,-4267000,,,43922000,56108000,,65000,,,,788812000,,,,,6798,56625650,2021-12-31,single,,,,,instance,2022-03-24
1873923,0001873923-22-000016,10-K,2022-03-24,2022-03-25,2021,FY,2021-12-31,quarterly,ONL,ORION OFFICE REIT INC.,1759478000,1086919000,298107000,,298107000,,,29318000,,10257000,,,,,,,,,,,,,,,,,,,,,,,,788812000,,,,,6798,56625650,2021-12-31,single,,,,,instance,2022-03-24
1873923,0001873923-22-000039,10-Q,2022-05-04,2022-05-05,2022,Q1,2022-03-31,quarterly,ONL,ORION OFFICE REIT INC.,1754949000,1075633000,272623000,,272623000,,,18585000,,,,,,53206000,,,-9716000,166000,-9906000,,,56625650,,-6847000,,,34353000,28153000,,270000,,,,803010000,,,,,6798,56625650,2022-03-31,single,,,,,instance,2022-05-04
1873923,0001873923-22-000061,10-Q,2022-08-03,2022-08-04,2022,Q2,2022-06-30,quarterly,ONL,ORION OFFICE REIT INC.,1713920000,1056333000,247722000,,247722000,,,19300000,,,,,,52849000,,,-15406000,164000,-15571000,,,56629467,,-7867000,,,33828000,23641000,,439000,,,,808611000,,,,,6798,56635038,2022-06-30,single,,0,,,instance,2022-08-03
1873923,0001873923-22-000076,10-Q,2022-11-02,2022-11-03,2022,Q3,2022-09-30,quarterly,ONL,ORION OFFICE REIT INC.,1621554000,999272000,223528000,,223528000,,,23282000,,,,,,51769000,,,-52865000,164000,-53047000,,,56635038,,-7904000,,,32693000,34123000,,444000,,,,775744000,,,,,6798,56635038,2022-09-30,single,,0,,,instance,2022-11-02
1873923,0001873923-23-000009,10-K,2023-03-08,2023-03-09,2022,FY,2022-12-31,annual,ONL,ORION OFFICE REIT INC.,1571073000,974469000,202832000,,202832000,,,20638000,,10692000,,,,208118000,,,-97262000,212000,-97494000,,,56631826,,-30171000,,,131367000,114232000,,1756000,,-20000,,771637000,,,,,6798,56639040,2022-12-31,single,,0,,,instance,2023-03-08
1873923,0001873923-23-000009,10-K,2023-03-08,2023-03-09,2022,FY,2022-12-31,quarterly,ONL,ORION OFFICE REIT INC.,1571073000,974469000,202832000,,202832000,,,20638000,,10692000,,,,50294000,,,-19275000,-282000,-18970000,,,,,-7553000,,,30493000,28315000,,603000,,,,771637000,,,,,6798,56639040,2022-12-31,single,,0,,,instance,2023-03-08
1873923,0001873923-23-000048,10-Q,2023-05-09,2023-05-10,2023,Q1,2023-03-31,quarterly,ONL,ORION OFFICE REIT INC.,1546872000,958547000,182629000,,182629000,,,23755000,,,,,,50190000,,,-8714000,160000,-8885000,,,56641805,,-7139000,,,28166000,11441000,,526000,,-74000,,775918000,,,,,6798,56663927,2023-03-31,single,,,,,instance,2023-05-09
1873923,0001873923-23-000078,10-Q,2023-08-09,2023-08-10,2023,Q2,2023-06-30,quarterly,ONL,ORION OFFICE REIT INC.,1527907000,936309000,161885000,,161885000,,,42209000,,,,,,52024000,,,-15530000,185000,-15730000,,,56679984,,-7222000,,,27877000,32477000,,689000,,0,,774424000,,,,,6798,56695691,2023-06-30,single,,,,,instance,2023-08-09
