cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1108630,0001062993-18-002281,10-Q,2018-05-16,2018-05-17,2018,Q1,2018-03-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,1225575,992765,206150,,206150,,,929425,,,,,,,,-84643,,,-85083,,51,34837625,,,,,,-27124,,,,,,786615,,,,,7389,34837625,2018-03-31,single,,,,
1108630,0001062993-18-003334,10-Q,2018-08-14,2018-08-15,2018,Q2,2018-06-30,quarterly,LIVC,LIVE CURRENT MEDIA INC.,1049394,912632,206150,,206150,,,775744,,,,,,,,-76944,,,-80133,,51,34837625,,,,,,-153681,,,,,,706482,,,,,7389,34837625,2018-06-30,single,,,,
1108630,0001062993-18-004666,10-Q,2018-11-14,2018-11-15,2018,Q3,2018-09-30,quarterly,LIVC,LIVE CURRENT MEDIA INC.,958663,846257,206150,,206150,,,457513,,,,,,,,-65628,,,-66375,,51,34837625,,,,,,-135731,,,,,,640107,,,,,7389,34837625,2018-09-30,single,,,,
1108630,0001062993-19-001487,10-K,2019-04-01,2019-04-02,2018,FY,2018-12-31,annual,LIVC,LIVE CURRENT MEDIA INC.,523357,420331,111951,,111951,,,388906,,,,,,,,-782163,-782368,,-770853,,205,34837625,,,,,,-657643,,113336,,,,308380,,,-782163,,7389,34837625,2018-12-31,single,,,,
1108630,0001062993-19-001487,10-K,2019-04-01,2019-04-02,2018,FY,2018-12-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,523357,420331,111951,,111951,,,388906,,,,,,,,-554948,,,-539262,,52,,,,,,,-341107,,,,,,308380,,,,,7389,34837625,2018-12-31,single,,,,
1108630,0001062993-19-002295,10-K/A,2019-05-15,2019-05-16,2018,FY,2018-12-31,annual,LIVC,LIVE CURRENT MEDIA INC.,523357,420331,111951,,111951,,,388906,,,,,,,,-782163,-782368,,-770853,,205,34837625,,,,,,-657643,,113336,,,,308380,,,-782163,,7389,34837625,2018-12-31,single,,,,
1108630,0001062993-19-002295,10-K/A,2019-05-15,2019-05-16,2018,FY,2018-12-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,523357,420331,111951,,111951,,,388906,,,,,,,,-554948,,,-539262,,52,,,,,,,-341107,,,,,,308380,,,,,7389,34837625,2018-12-31,single,,,,
1108630,0001062993-19-002310,10-Q,2019-05-15,2019-05-16,2019,Q1,2019-03-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,443798,304163,111951,,111951,,,324347,,,,,,,,-115537,,,-116168,,51,34837625,,,,,,-64559,,,,,,192212,,,,,7389,34837625,2019-03-31,single,,,,
1108630,0001062993-19-003413,10-Q,2019-08-14,2019-08-15,2019,Q2,2019-06-30,quarterly,LIVC,LIVE CURRENT MEDIA INC.,484750,377367,111951,,111951,,,372451,,,,,,,,74247,,,73204,,51,34837625,,,,,,-98596,,,,,,265416,,,,,7389,34837625,2019-06-30,single,,,,
1108630,0001062993-19-004448,10-Q,2019-11-14,2019-11-15,2019,Q3,2019-09-30,quarterly,LIVC,LIVE CURRENT MEDIA INC.,418203,310695,111951,,111951,,,306252,,,,,,,,-66157,,,-66672,,51,34837625,,,,,,-66199,,,,,,198744,,,,,7389,34837625,2019-09-30,single,,,,
1108630,0001062993-20-001594,10-K,2020-03-31,2020-04-01,2019,FY,2019-12-31,annual,LIVC,LIVE CURRENT MEDIA INC.,544801,436096,111951,,111951,,,432850,,,,,,,,15765,15765,,15765,,205,34837625,,,,,,-337756,,,,,,324145,,,15970,,7389,34837625,2019-12-31,single,,,,
1108630,0001062993-20-001594,10-K,2020-03-31,2020-04-01,2019,FY,2019-12-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,544801,436096,111951,,111951,,,432850,,,,,,,,123212,,,125401,,52,,,,,,,-108402,,,,,,324145,,,,,7389,34837625,2019-12-31,single,,,,
1108630,0001062993-20-002453,10-Q,2020-05-15,2020-05-16,2020,Q1,2020-03-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,891470,770480,142630,,142630,,,331303,,,,,,,,,,,331466,,51,34837625,,,,,,-73786,,2918,,,,627850,,,,,7389,34837625,2020-03-31,single,,,,
1108630,0001062993-20-002533,10-Q/A,2020-05-20,2020-05-21,2020,Q1,2020-03-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,891470,770480,142630,,142630,,,331303,,,,,,,,,,,331466,,51,34837625,,,,,,-73786,,2918,,,,627850,,,,,7389,34837625,2020-03-31,single,,,,
1108630,0001062993-20-003999,10-Q,2020-08-14,2020-08-15,2020,Q2,2020-06-30,quarterly,LIVC,LIVE CURRENT MEDIA INC.,1392173,1283788,111951,,111951,,,217291,,,,,,,,,,,513308,,51,34837625,,,,,,-80383,,0,,,,1171837,,,,,7389,34837625,2020-06-30,single,,,,
1108630,0001062993-20-005609,10-Q,2020-11-13,2020-11-14,2020,Q3,2020-09-30,quarterly,LIVC,LIVE CURRENT MEDIA INC.,1024013,920765,111951,,111951,,,137162,,,,,,,,,,,-365941,,51,34837625,,,,,,-53396,,-2918,,,,808814,,,,,7389,34837625,2020-09-30,single,,,,
1108630,0001062993-21-003128,10-K,2021-03-30,2021-03-31,2020,FY,2020-12-31,annual,LIVC,LIVE CURRENT MEDIA INC.,808504,673931,105417,,105417,,,176511,,,,,,,,231999,231999,,231999,,204,34837625,,,,,,-252051,,5836,,,,568514,,,232203,,7389,34837625,2020-12-31,single,,,,
1108630,0001062993-21-003128,10-K,2021-03-30,2021-03-31,2020,FY,2020-12-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,808504,673931,105417,,105417,,,176511,,,,,,,,,,,-246834,,51,,,,,,,-44486,,5836,,,,568514,,,,,7389,34837625,2020-12-31,single,,,,
1108630,0001062993-21-004587,10-Q,2021-05-14,2021-05-15,2021,Q1,2021-03-31,quarterly,LIVC,LIVE CURRENT MEDIA INC.,1489433,1359941,6663,,6663,,,1062914,,,,,,,,,,,587369,,51,35632591,,,,,,-97009,,95722,,,,1353278,,,,,7389,34837625,2021-03-31,single,,,,
1108630,0001062993-21-007474,10-Q,2021-08-13,2021-08-14,2021,Q2,2021-06-30,quarterly,,LIVE CURRENT MEDIA INC.,1326773,1227255,6663,,6663,,,900296,,,,,,,,,,,-132686,,51,34837625,,,,,,-133449,,0,,,,1220592,,,,,7389,34837625,2021-06-30,single,,,,
1108630,0001062993-21-010687,10-Q,2021-11-12,2021-11-13,2021,Q3,2021-09-30,quarterly,,LIVE CURRENT MEDIA INC.,1107604,994648,6663,,6663,,,807970,,,,,,,,,,,-235526,,51,34837625,,,,,,-88226,,0,,,,987985,,,,,7389,34837625,2021-09-30,single,,,,
1108630,0001062993-22-009121,10-K,2022-03-31,2022-04-01,2021,FY,2021-12-31,annual,,LIVE CURRENT MEDIA INC.,739896,624876,6663,,6663,,,668469,,,,,,,,-150615,-150615,,-150615,,0,34837625,,,,,,-458186,,95722,,,,618213,,,-150615,,7389,34837625,2021-12-31,single,,,,
1108630,0001062993-22-009121,10-K,2022-03-31,2022-04-01,2021,FY,2021-12-31,quarterly,,LIVE CURRENT MEDIA INC.,739896,624876,6663,,6663,,,668469,,,,,,,,,,,-369773,,-153,,,,,,,-139502,,0,,,,618213,,,,,7389,34837625,2021-12-31,single,,,,
1108630,0001062993-22-012621,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,,LIVE CURRENT MEDIA INC.,2859512,1293851,6663,,6663,,,2414917,,,,,,,,,,,-214811,,8127,35121563,5819,,,,,-139178,,0,,,,1287188,,,,,7389,35559027,2022-03-31,single,,,,
1108630,0001062993-22-018020,10-Q,2022-08-16,2022-08-17,2022,Q2,2022-06-30,quarterly,,LIVE CURRENT MEDIA INC.,9711881,7565821,8420322,,8420322,,,1118207,,0,0,,,67428,,-949553,-722057,0,-722057,,187495,122587794,,,,1016981,6431,-1465593,,326,,,,-854501,,,-534562,-943122,7389,160559027,2022-06-30,single,,,,
1108630,0001062993-22-022578,10-Q,2022-11-21,2022-11-22,2022,Q3,2022-09-30,quarterly,,LIVE CURRENT MEDIA INC.,8652741,6083898,8406199,,,,,41436,,0,0,,,75402,,-1346127,,,-1481923,,148780,160559027,,,,1421529,6307,-1114231,-44736,0,,,-1158967,-2322301,,,,-1339820,7389,160559027,2022-09-30,single,,,6307,
1108630,0001062993-23-009447,10-K,2023-04-21,2023-04-22,2022,FY,2022-12-31,annual,,LIVE CURRENT MEDIA INC.,498814,-2636360,,,,,,169551,,0,0,,,488018,,-14417165,,,-15731697,,1378336,124686590,,,,14905183,22810,-3412103,-105019,0,,,-3517122,-2636360,,,,-14394355,7389,160559027,2022-12-31,single,,,25592,
1108630,0001062993-23-009447,10-K,2023-04-21,2023-04-22,2022,FY,2022-12-31,quarterly,,LIVE CURRENT MEDIA INC.,498814,-2636360,,,,,,169551,,0,0,,,257646,,-10538762,,,-11471078,,1006376,,,,,10796408,5035,-693101,-20794,-326,,,-713895,-2636360,,,,-10533727,7389,160559027,2022-12-31,single,,,7817,
