cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1111335,0000950123-11-072966,10-Q,2011-08-04,2011-08-05,2011,Q2,2011-06-30,quarterly,VC,VISTEON CORP,5594000000,1443000000,,,,505000000,91000000,839000000,419000000,,0,,,,,,,,,,,,,,,,,,,,,,,1443000000,596000000,2039000000,,,3714,51000000,2011-06-30,single,,,,
1111335,0001193125-11-293929,10-Q,2011-11-03,2011-11-04,2011,Q3,2011-09-30,quarterly,VC,VISTEON CORP,5234000000,1373000000,,,,507000000,81000000,758000000,406000000,,,,,,,,,,,,,,,,,,,,,,,,,1373000000,588000000,1961000000,,,3714,52000000,2011-09-30,single,,,,
1111335,0001445305-12-000456,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,annual,VC,VISTEON CORP,4973000000,1307000000,,,,512000000,87000000,723000000,381000000,,0,,,,,,,,,,,,,,,,,,,,,,,1307000000,599000000,1906000000,,,3714,52000000,2011-12-31,single,,,,
1111335,0001445305-12-000456,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,quarterly,VC,VISTEON CORP,4973000000,1307000000,,,,512000000,87000000,723000000,381000000,,0,,,,,,,,,,,,,,,,,,,,,,,1307000000,599000000,1906000000,,,3714,52000000,2011-12-31,single,,,,
1111335,0001111335-12-000006,10-Q,2012-05-02,2012-05-03,2012,Q1,2012-03-31,quarterly,VC,VISTEON CORP,5158000000,1398000000,,,,503000000,93000000,696000000,381000000,,0,,,,134000000,-20000000,13000000,27000000,-29000000,,12000000,,3000000,,,,65000000,19000000,-53000000,,,,-34000000,1398000000,596000000,1994000000,25000000,45000000,3714,53000000,2012-03-31,single,,,,
1111335,0001111335-12-000011,10-Q,2012-08-02,2012-08-03,2012,Q2,2012-06-30,quarterly,VC,VISTEON CORP,5044000000,1433000000,,,,503000000,94000000,681000000,380000000,,0,,,,128000000,30000000,127000000,42000000,75000000,,10000000,,4000000,,,,67000000,-12000000,-49000000,,,,-61000000,1433000000,597000000,2030000000,137000000,97000000,3714,53000000,2012-06-30,single,,,,
1111335,0001111335-12-000014,10-Q,2012-11-01,2012-11-02,2012,Q3,2012-09-30,quarterly,VC,VISTEON CORP,5170000000,1499000000,,,,506000000,89000000,901000000,408000000,,0,,,,129000000,,72000000,33000000,15000000,,17000000,,4000000,,,,64000000,156000000,-44000000,,,,112000000,1499000000,595000000,2094000000,89000000,153000000,3714,53000000,2012-09-30,single,,,,
1111335,0001111335-13-000004,10-K,2013-02-28,2013-03-01,2012,FY,2012-12-31,annual,VC,VISTEON CORP,5156000000,1385000000,,,,473000000,96000000,825000000,385000000,,0,,,,,,,,,,,,,,,,,,,,,,,1385000000,569000000,1954000000,,,3714,52000000,2012-12-31,single,,,,
1111335,0001111335-13-000004,10-K,2013-02-28,2013-03-01,2012,FY,2012-12-31,quarterly,VC,VISTEON CORP,5156000000,1385000000,,,,473000000,96000000,825000000,385000000,,0,,,,,,,,,,,,,,,,,,,,,-50000000,,1385000000,569000000,1954000000,,,3714,52000000,2012-12-31,single,,,,
1111335,0001111335-13-000007,10-Q,2013-05-09,2013-05-10,2013,Q1,2013-03-31,quarterly,VC,VISTEON CORP,5367000000,1306000000,314000000,,,678000000,99000000,980000000,427000000,,0,,,,154000000,,66000000,-18000000,69000000,,13000000,,3000000,,,,67000000,122000000,-63000000,6000000,,-125000000,59000000,992000000,777000000,2083000000,79000000,146000000,3714,50000000,2013-03-31,single,,,,
1111335,0001111335-13-000013,10-Q,2013-08-08,2013-08-09,2013,Q2,2013-06-30,quarterly,VC,VISTEON CORP,5422000000,1352000000,298000000,,,670000000,129000000,983000000,415000000,,0,,,,185000000,,125000000,39000000,65000000,,11000000,,2000000,,,,65000000,36000000,-51000000,5000000,,0,-15000000,1054000000,799000000,2151000000,136000000,201000000,3714,50000000,2013-06-30,single,,,,
