cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1513403,0001014897-11-000233,10-Q/A,2011-11-09,2011-11-10,2011,Q3,2011-08-31,quarterly,,GALA GLOBAL INC.,15890,15790,,,,,,14786,,,,,,,,,,,-856,,,,,,,856,,,,,,,,15790,,,,,2300,,,,,,,,,
1513403,0001014897-12-000052,10-K,2012-03-13,2012-03-14,2011,FY,2011-11-30,annual,,GALA GLOBAL INC.,4134,4034,,,,,,3187,,,,,,,,,,,-19445,,,,,,,19445,,18972,,,,,,4034,,,,,2300,,,,,,473,,,
1513403,0001014897-12-000052,10-K,2012-03-13,2012-03-14,2011,FY,2011-11-30,quarterly,,GALA GLOBAL INC.,4134,4034,,,,,,3187,,,,,,,,,,,-11756,,,,,,,11756,,26345,,,,,,4034,,,,,2300,,,,,,157,,,
1513403,0001014897-12-000086,10-Q,2012-04-23,2012-04-24,2012,Q1,2012-02-29,quarterly,,GALA GLOBAL INC.,1172,1072,,,,,,343,,,,,,,,,,,-2962,,,,,,,2962,,-2844,,,,,,1072,,,,,2300,,,,,,118,,,
1513403,0001517126-12-000123,10-Q,2012-07-18,2012-07-19,2012,Q2,2012-05-31,quarterly,FIL,GALA GLOBAL INC.,711,187,,,,,,,,,,,,,,,,-885,-885,,,5860000,,,,885,,-343,,,,,,187,,,,,2300,5860000,2012-05-31,single,,,118,,instance,2012-07-18
1513403,0001517126-12-000210,10-Q,2012-10-15,2012-10-16,2012,Q3,2012-08-31,quarterly,FIL,GALA GLOBAL INC.,593,-18950,,,,,,,,,,,,,,,-19137,,-19137,,,5860000,,,,19137,,0,,,,,,-18950,,,,,2300,5860000,2012-08-31,single,,,118,,instance,2012-10-15
1513403,0001517126-13-000045,10-K,2013-03-14,2013-03-15,2012,FY,2012-11-30,annual,FIL,GALA GLOBAL INC.,25379,-1106,,,,,,24904,,,,,,,,,-52140,,-52140,,,5868347,,,,52140,,-25283,,,,,,-1106,,,,,2300,5907000,2012-11-30,single,,,472,,instance,2013-03-14
1513403,0001517126-13-000045,10-K,2013-03-14,2013-03-15,2012,FY,2012-11-30,quarterly,FIL,GALA GLOBAL INC.,25379,-1106,,,,,,24904,,,,,,,,,-29156,,-29156,,,,,,,29156,,-22096,,,,,,-1106,,,,,2300,5907000,2012-11-30,single,,,118,,instance,2013-03-14
1513403,0001517126-13-000071,10-Q,2013-04-15,2013-04-16,2013,Q1,2013-02-28,quarterly,FIL,GALA GLOBAL INC.,12105,-11214,,,,,,11748,,,,,,0,0,,-10108,0,-10108,,,5907000,,,,10108,,-13156,0,,,,-13156,-11214,,,,,2300,5907000,2013-02-28,single,,,118,,instance,2013-04-15
1513403,0001517126-13-000171,10-Q,2013-07-19,2013-07-20,2013,Q2,2013-05-31,quarterly,FIL,GALA GLOBAL INC.,6105,-19643,,,,,,5866,,,,,,0,0,,-8429,0,-8429,,,5907000,,,,8429,,-5882,0,,,,-5882,-19643,,,,,2300,5907000,2013-05-31,single,,,118,,instance,2013-07-19
1513403,0001517126-13-000308,10-Q,2013-10-29,2013-10-30,2013,Q3,2013-08-31,quarterly,FIL,GALA GLOBAL INC.,612,-25293,,,,,,491,,,,,,,,,-5650,,-5650,,,5907000,,,,5650,,-5375,,,,,,-25293,,,,,2300,5907000,2013-08-31,single,,,118,,instance,2013-10-29
1513403,0001517126-14-000123,10-K,2014-04-18,2014-04-19,2013,FY,2013-11-30,annual,GLAGE,GALA GLOBAL INC.,104,-37096,,,,,,104,,,,,,,,-35990,,,-35990,,,5907000,,,,35990,,-24800,,,,,,-37096,,,,,2300,5907000,2013-11-30,single,,,475,,instance,2014-04-18
1513403,0001517126-14-000123,10-K,2014-04-18,2014-04-19,2013,FY,2013-11-30,quarterly,GLAGE,GALA GLOBAL INC.,104,-37096,,,,,,104,,,,,,,,,,,-11803,,,,,,,11803,,-387,,,,,,-37096,,,,,2300,5907000,2013-11-30,single,,,121,,instance,2014-04-18
1513403,0001517126-14-000142,10-Q,2014-04-28,2014-04-29,2014,Q1,2014-02-28,quarterly,GLAGE,GALA GLOBAL INC.,0,-45558,,,,,,0,,,,,,,,-8462,,,-8462,,,5907000,,,,8462,,-3104,,,,,,-45558,,,,,2300,5907000,2014-02-28,single,,,,,instance,2014-04-28
1513403,0001517126-14-000218,10-Q,2014-07-18,2014-07-19,2014,Q2,2014-05-31,quarterly,GLAGE,GALA GLOBAL INC.,0,-27360,,,,,,,,,,,,,,-5100,,,-5100,,,5907000,,,,5100,,-21133,,,,,,-27360,,,,,2300,5907000,2014-05-31,single,,,,,instance,2014-07-18
1513403,0001517126-14-000336,10-Q,2014-10-20,2014-10-21,2014,Q3,2014-08-31,quarterly,GLAGE,GALA GLOBAL INC.,52972,-64346,,,,,,,,,,,,,,-36986,,,-36986,,,118140000,,,,36986,,-29220,,,,,,-64346,,,,,2300,118140000,2014-08-31,single,,,,,instance,2014-10-20
1513403,0001517126-15-000047,10-K,2015-03-13,2015-03-14,2014,FY,2014-11-30,annual,GLAG,GALA GLOBAL INC.,0,-192673,,,,,,,,,,,,,,-88903,,,-278875,,,118386575,,,,88903,,-89767,,,,,,-192673,,,,,2300,119140000,2014-11-30,single,,,,,instance,2015-03-13
1513403,0001517126-15-000047,10-K,2015-03-13,2015-03-14,2014,FY,2014-11-30,quarterly,GLAG,GALA GLOBAL INC.,0,-192673,,,,,,,,,,,,,,-38355,,,-228327,,,,,,,38355,,-36310,,,,,,-192673,,,,,2300,119140000,2014-11-30,single,,,,,instance,2015-03-13
1513403,0001517126-15-000101,10-Q,2015-04-22,2015-04-23,2015,Q1,2015-02-28,quarterly,GLAG,GALA GLOBAL INC.,16333,-224936,,,,,,,,,,,,,,-259829,,,-259713,,,121227912,116,,,259829,,-38667,,,,,,-224936,,,,,2300,123140000,2015-02-28,single,,,,,instance,2015-04-22
1513403,0001517126-15-000181,10-Q,2015-07-30,2015-07-31,2015,Q2,2015-05-31,quarterly,GLAG,GALA GLOBAL INC.,194250,-109034,63750,,63750,,,,,,,,,,,,,,-96348,,,124205860,,,,96348,,-23840,,,,,,-172784,,,,,2300,126515000,2015-05-31,single,,,,,instance,2015-07-30
1513403,0001517126-15-000235,10-Q,2015-10-20,2015-10-21,2015,Q3,2015-08-31,quarterly,GLAG,GALA GLOBAL INC.,114867,-273842,63750,,63750,,,,,,,,,,,,,,-207675,,117,127952563,,,,207558,,-50835,,,,,,-337592,,,,,2300,130047353,2015-08-31,single,,,,,instance,2015-10-20
1513403,0001517126-16-000300,10-K,2016-03-22,2016-03-23,2015,FY,2015-11-30,annual,GLAG,GALA GLOBAL INC.,7422,-463989,,,,,,1804,2701,,,,,,794,,,,-679466,,436,125859608,,,,616074,,-126679,,188000,,,,-463989,,,,,2300,130047353,2015-11-30,single,,,,,instance,2016-03-22
1513403,0001517126-16-000300,10-K,2016-03-22,2016-03-23,2015,FY,2015-11-30,quarterly,GLAG,GALA GLOBAL INC.,7422,-463989,,,,,,1804,2701,,,,,,,,,,-115730,,319,,,,,52455,,-13337,,,,,,-463989,,,,,2300,130047353,2015-11-30,single,,,,,instance,2016-03-22
1513403,0001517126-16-000325,10-Q,2016-05-10,2016-05-11,2016,Q1,2016-02-29,quarterly,GLAG,GALA GLOBAL INC.,30389,-323125,,,,,,13877,2241,,500,,,,,,,,-45193,,316,135203603,,,,44877,,-1967,,17500,,,,-323125,,,,,2300,136922353,2016-02-29,single,,,,,instance,2016-05-10
1513403,0001517126-16-000334,10-Q,2016-07-15,2016-07-16,2016,Q2,2016-05-31,quarterly,GLAG,GALA GLOBAL INC.,14479,-373837,,,,,,2073,2241,,500,,,,,,,,-50712,,237,136922353,,,,50475,,-36804,,0,,,,-373837,,,,,2300,136922353,2016-05-31,single,,,,,instance,2016-07-15
1513403,0001552781-16-002044,10-Q,2016-11-04,2016-11-05,2016,Q3,2016-08-31,quarterly,GLAG,GALA GLOBAL INC.,9052,-423629,,,,,,2011,7041,,500,,,,,,,,-49792,,-540,,,,,49252,,-21986,,0,,,,-423629,,,,,2300,136922353,2016-08-31,single,,,,,instance,2016-11-04
1513403,0001683168-17-000532,10-K,2017-03-09,2017-03-10,2016,FY,2016-11-30,annual,GLAG,GALA GLOBAL INC.,13082,-448108,,,,,,10841,2241,,500,,,0,0,,,,-170176,,1744,1369224,,,,168432,,-70503,,17500,,,,-448108,,,,,2300,,,,,,,,instance,2017-03-09
