cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
748268,0001108017-11-000462,10-Q,2011-11-15,2011-11-16,2011,Q3,2011-09-30,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,45882,-1003882,,,,,,898,,,,,,,,,,,,,,,,,,,,,,,,,,-1003882,,,,
748268,0001533621-12-000046,10-K,2012-04-03,2012-04-04,2011,FY,2011-12-31,annual,BDLF,BROADLEAF CAPITAL PARTNERS INC,36924,-1045485,,,,,,11957,,,,,,7600,,-84736,,,-84736,,38576,144086592,,,,,,-59523,,,,,,-1045485,,,,
748268,0001533621-12-000046,10-K,2012-04-03,2012-04-04,2011,FY,2011-12-31,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,36924,-1045485,,,,,,11957,,,,,,,,,,,,,,,,,,,,,,,,,,-1045485,,,,
748268,0001554757-12-000037,10-Q,2012-08-06,2012-08-07,2012,Q2,2012-06-30,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,,,,,,,,,,,,,,7821,3216,,-39847,,22978,,-2314,,,,,,0,,,,,,,,,,-42161,
748268,0001554757-12-000307,10-Q,2012-11-06,2012-11-07,2012,Q3,2012-09-30,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,,,,,,,,,,,,,,13146,434,-36220,-34919,,-36220,,-1301,,,,,,0,-71530,,,,,,,,,-36220,-36220
748268,0001554757-13-000175,10-K,2013-03-28,2013-03-29,2012,FY,2012-12-31,annual,BDLF,BROADLEAF CAPITAL PARTNERS INC,151205,48669,,,,,,107627,37900,,,,,,7273,851928,,,851928,,-9490,,,,,,,-269185,,,,,,48669,,,,
748268,0001554757-13-000175,10-K,2013-03-28,2013-03-29,2012,FY,2012-12-31,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,151205,48669,,,,,,107627,37900,,,,,,2990,-68738,,,-68738,,-1021,,,,,,,-36813,,,,,,48669,,,,
748268,0001524829-13-000092,10-Q,2013-08-19,2013-08-20,2013,Q2,2013-06-30,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,,,,,,,,,,,,,,,7677,,,,-8979,,-578,,,,,,,,,,,,,,,,,
748268,0001445866-13-001223,10-Q,2013-11-12,2013-11-13,2013,Q3,2013-09-30,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,51354,-51600,,,,,,22964,24977,,,,,22836,4605,,,0,-70105,,578,,,,,,,-72519,,,,,,-51600,,,,
748268,0001445866-14-000120,10-K,2014-03-17,2014-03-18,2013,FY,2013-12-31,annual,BDLF,BROADLEAF CAPITAL PARTNERS INC,307045,279344,,,,,,7045,,,,,,8467,,-28076,,9451,158394,,0,,10000,,,36543,,105036,,,,,,279344,,,,
748268,0001445866-14-000120,10-K,2014-03-17,2014-03-18,2013,FY,2013-12-31,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,307045,279344,,,,,,7045,,,,,,-37042,,,,9451,258363,,-2418,,,,,,,219699,,,,,,279344,,,,
748268,0001445866-14-000422,10-Q,2014-05-02,2014-05-03,2014,Q1,2014-03-31,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,8398923,8286181,8007031,256000,7751031,,,51242,,,,,,0,0,-16030,,0,-16540,,510,257097874,,,,16030,,64001,-45650,,,,18351,279150,,,,
748268,0001445866-14-000450,10-Q/A,2014-05-09,2014-05-10,2014,Q1,2014-03-31,quarterly,BDLF,BROADLEAF CAPITAL PARTNERS INC,8398923,8286181,8007031,256000,7751031,,,51242,,,,,,0,0,-16030,,0,-16540,,510,257097874,,,,16030,,64001,-45650,,,,18351,279150,,,,
748268,0001445866-14-000925,10-Q,2014-08-06,2014-08-07,2014,Q2,2014-06-30,quarterly,BDLF,ENERGYTEK CORP.,8548727,8234739,8007031,,8007031,,,13630,,,,,,15355,,-36577,,0,-37226,,649,257367874,,,,51932,,-12262,-160350,,,,-172612,227708,,,,
748268,0001445866-14-001382,10-Q,2014-11-07,2014-11-08,2014,Q3,2014-09-30,quarterly,BDLF,ENERGYTEK CORP.,8569020,8250746,8007031,256000,7751031,,,7168,,,,,,25540,,-183942,,0,-187138,,3196,92935896,,,,209482,,-53430,-330,,,,-53760,243715,,,,
748268,0001445866-15-000333,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,annual,ENTK,ENERGYTEK CORP.,1573741,1265165,1341144,256000,1085144,,,923,,,,,,42094,22010,-394993,,0,-7360235,,4355,92935896,,,,417003,,-216666,,119535,,,,-75979,,,,
748268,0001445866-15-000333,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,quarterly,ENTK,ENERGYTEK CORP.,1573741,1265165,1341144,256000,1085144,,,923,,,,,,1199,,-144228,,0,-7105115,,0,,,,,125343,,-214975,,51959,,,,-75979,,,,
748268,0001445866-15-000516,10-Q,2015-05-06,2015-05-07,2015,Q1,2015-03-31,quarterly,ENTK,ENERGYTEK CORP.,3773413,3440485,1341144,256000,1085144,,,6369,,,,,,26142,1457,-36176,,0,-58080,,79906,115641365,,,,37633,,3046,0,,,,3046,2099341,,,,
748268,0001445866-15-000885,10-Q,2015-08-11,2015-08-12,2015,Q2,2015-06-30,quarterly,ENTK,ENERGYTEK CORP.,3764480,3423382,1341144,256000,1085144,,,2542,,,3009,,,14161,12218,-41919,,0,-62424,,21620,119187964,,,,54137,,-67264,0,,,,-67264,2082238,,,,
748268,0001445866-15-001359,10-Q,2015-11-23,2015-11-24,2015,Q3,2015-09-30,quarterly,ENTK,ENERGYTEK CORP.,1138582,865989,1100000,0,1100000,,,13004,,,3009,,,19101,654,-92823,,0,-2397392,,3208,22837964,,,,93477,,-47523,0,,,,-47523,-234011,,,,
