cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1600065,0001144204-14-074615,10-Q,2014-12-18,2014-12-19,2015,Q1,2014-09-30,quarterly,,"MW BANCORP, INC.",90373000,8811000,,,,,,1254000,,,,61547000,72734000,,,,-2000,0,-2000,,242000,,790000,548000,,,23000,-1479000,-15000,,,,-1494000,8811000,,,240000,,6022,,,,,,,,,
1600065,0001144204-15-006872,10-Q,2015-02-09,2015-02-10,2015,Q2,2014-12-31,quarterly,MWBC,"MW BANCORP, INC.",96006000,8917000,,,,,,2710000,,,,59935000,77748000,,,,81000,0,81000,,246000,,853000,607000,,,24000,147000,-3000,,,,144000,8917000,,,327000,,6022,,,,,,,,instance,2015-02-09
1600065,0001144204-15-031122,10-Q,2015-05-15,2015-05-16,2015,Q3,2015-03-31,quarterly,MWBC,"MW BANCORP, INC.",99613000,15679000,,,,,,4939000,,,0,62205000,80443000,,,,63000,0,63000,,247000,,864000,617000,,,21000,-271000,-7000,,,,-278000,15679000,,,310000,,6022,876163,2015-03-31,single,,,,,instance,2015-05-15
1600065,0001144204-15-056532,10-K,2015-09-25,2015-09-26,2015,FY,2015-06-30,annual,MWBC,"MW BANCORP, INC.",106829000,15670000,,,,,,3665000,,,0,68524000,88878000,,,,145000,0,145000,,1002000,,3422000,2420000,,,90000,-1562000,-27000,,,,-1589000,15670000,,,1147000,,6022,876163,2015-06-30,single,,,,,instance,2015-09-25
1600065,0001144204-15-056532,10-K,2015-09-25,2015-09-26,2015,FY,2015-06-30,quarterly,MWBC,"MW BANCORP, INC.",106829000,15670000,,,,,,3665000,,,0,68524000,88878000,,,,3000,0,3000,,267000,,915000,648000,,,22000,41000,-2000,,,,39000,15670000,,,270000,,6022,876163,2015-06-30,single,,,,,instance,2015-09-25
1600065,0001144204-15-065250,10-Q,2015-11-13,2015-11-14,2016,Q1,2015-09-30,quarterly,MWBC,"MW BANCORP, INC.",115338000,15709000,,,,,,4149000,,,0,75106000,97707000,,,,47000,0,47000,,289000,806070,964000,675000,,,22000,668000,-493000,,,,175000,15709000,,,336000,,6022,876163,2015-09-30,single,,,,,instance,2015-11-13
1600065,0001144204-16-082480,10-Q,2016-02-16,2016-02-17,2016,Q2,2015-12-31,quarterly,MWBC,"MW BANCORP, INC.",119229000,15770000,,,,,,8273000,,,0,79732000,92190000,,,,23000,0,23000,,307000,806108,993000,686000,,,30000,-482000,-301000,,,,-783000,15770000,,,330000,,6022,876163,2015-12-31,single,,,,,instance,2016-02-16
1600065,0001144204-16-102492,10-Q,2016-05-16,2016-05-17,2016,Q3,2016-03-31,quarterly,MWBC,"MW BANCORP, INC.",119183000,16459000,,,,,,8266000,,,0,79687000,96937000,,,,-11000,-680000,669000,,308000,809574,1001000,693000,,,30000,-143000,-59000,,,,-202000,16459000,,,297000,,6022,876163,2016-03-31,single,,,,,instance,2016-05-16
1600065,0001144204-16-134099,10-Q,2016-11-14,2016-11-15,2017,Q1,2016-09-30,quarterly,MWBC,"MW BANCORP, INC.",124220000,16110000,,,,,,2018000,,,0,78467000,107940000,,,,102000,29000,73000,,283000,824700,1065000,782000,,,33000,1261000,-178000,,-89000,,1083000,16110000,,,385000,,6022,,,,,,,,instance,2016-11-14
1600065,0001144204-17-008662,10-Q,2017-02-14,2017-02-15,2017,Q2,2016-12-31,quarterly,MWBC,"MW BANCORP, INC.",128521000,16250000,,,,,,9456000,,,0,85088000,107235000,,,,128000,4000,124000,,283000,827667,1096000,813000,,,32000,1279000,-510000,,0,,769000,16250000,,,411000,,6022,,,,,,,,instance,2017-02-14
1600065,0001144204-17-027600,10-Q,2017-05-15,2017-05-16,2017,Q3,2017-03-31,quarterly,MWBC,"MW BANCORP, INC.",136374000,17181000,,,,,,7704000,,,0,89218000,114575000,,,,-97000,-1344000,1247000,,296000,853291,1135000,839000,,,44000,-233000,-187000,,3000,,-420000,17181000,,,199000,,6022,,,,,,,,instance,2017-05-15
1600065,0001144204-17-048912,10-K,2017-09-20,2017-09-21,2017,FY,2017-06-30,annual,MWBC,"MW BANCORP, INC.",143245000,17348000,,,,,,7868000,,,0,97197000,121520000,,,,196000,-1297000,1493000,,1201000,841769,4508000,3307000,,,158000,2254000,-905000,,-534000,0,1349000,17348000,,,1397000,,6022,,,,,,,,instance,2017-09-20
1600065,0001144204-17-048912,10-K,2017-09-20,2017-09-21,2017,FY,2017-06-30,quarterly,MWBC,"MW BANCORP, INC.",143245000,17348000,,,,,,7868000,,,0,97197000,121520000,,,,63000,14000,49000,,339000,,1212000,873000,,,49000,-53000,-30000,,-448000,,-83000,17348000,,,402000,,6022,,,,,,,,instance,2017-09-20
1600065,0001144204-17-059095,10-Q,2017-11-14,2017-11-15,2018,Q1,2017-09-30,quarterly,MWBC,"MW BANCORP, INC.",154330000,17324000,,,,,,11371000,,,0,107639000,128338000,,,,65000,17000,48000,,371000,862799,1333000,962000,,,49000,268000,-73000,,-98000,,195000,17324000,,,436000,,6022,,,,,,,,instance,2017-11-14
