cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
109657,0001513160-11-000058,10-Q/A,2011-09-12,2011-09-13,2011,Q2,2011-06-30,quarterly,OXIS,OXIS INTERNATIONAL INC,228000,-5570000,34000,,34000,,,89000,,,,,,1000,-14000,-481000,-662000,0,-662000,28000,-180000,,,,,467000,,,,,,,,-5604000,,,-842000,,2834,209499515,2011-06-30,single,,,,,instance,2011-09-12
109657,0001513160-11-000069,10-Q,2011-11-21,2011-11-22,2011,Q3,2011-09-30,quarterly,OXIS,OXIS INTERNATIONAL INC,371000,-4906000,28000,,28000,,,0,,,,,,2000,-6000,-541000,23000,0,23000,0,-117000,,,,,535000,,-99000,,66000,,,,-4934000,,,-94000,,2834,238622616,2011-09-30,single,,,,6000,instance,2011-11-21
109657,0001513160-12-000030,10-K,2012-04-16,2012-04-17,2011,FY,2011-12-31,annual,OXIS,OXIS INTERNATIONAL INC,129000,-5101000,25000,,25000,,,92000,12000,,,,,26000,-22000,-3928000,-3700000,,-3700000,17000,556000,,,,,3906000,,-963000,,30700,,,,-5126000,,,-3144000,,2834,269299838,2011-12-31,single,,,,23000,instance,2012-04-16
109657,0001513160-12-000030,10-K,2012-04-16,2012-04-17,2011,FY,2011-12-31,quarterly,OXIS,OXIS INTERNATIONAL INC,129000,-5101000,25000,,25000,,,92000,12000,,,,,3000,3000,-1048000,-1138000,,-1138000,-32000,1021000,,,,,1051000,,-324000,,-95300,,,,-5126000,,,-117000,,2834,269299838,2011-12-31,single,,,,3000,instance,2012-04-16
109657,0001513160-12-000042,10-Q,2012-05-21,2012-05-22,2012,Q1,2012-03-31,quarterly,OXIS,OXIS INTERNATIONAL INC,166000,-5263000,22000,,22000,,,120000,12000,,,,,1000,,-396000,-615000,,-615000,,74000,,,,,396000,,-192000,,143000,,,,-5285000,,,-541000,,2834,300299838,2012-03-31,single,,,,3000,instance,2012-05-21
109657,0001513160-12-000065,10-Q/A,2012-09-13,2012-09-14,2012,Q2,2012-06-30,quarterly,OXIS,OXIS INTERNATIONAL INC,125000,-6434000,16000,,16000,,,5000,92000,,,,,1000,1000,-1030000,-2395000,0,-2395000,0,1166000,329272365,,,,1031000,,-303000,,278000,,,,-6450000,,,-1229000,,2834,364299838,2012-06-30,single,,,,6000,instance,2012-09-13
109657,0001513160-12-000090,10-Q,2012-11-21,2012-11-22,2012,Q3,2012-09-30,quarterly,OXIS,OXIS INTERNATIONAL INC,88000,-6238000,15000,,15000,,,61000,0,,,,,120000,88000,-1350000,-1400000,0,-1400000,0,65000,397553268,,,,1438000,,-278000,,278000,,,,-6253000,,,-1335000,,2834,457207313,2012-09-30,single,,,,1000,instance,2012-11-21
109657,0001513160-14-000064,10-K,2014-11-18,2014-11-19,2012,FY,2012-12-31,annual,OXIS,OXIS INTERNATIONAL INC,226000,-6336000,24000,,24000,,,123000,59000,,,,,342000,248000,-3514000,-5171000,0,-5171000,0,1653000,371724614,,,,3762000,,-987000,-2000,929000,,,-989000,-6360000,,,-3518000,,2834,500573746,2012-12-31,single,,,,3000,instance,2014-11-18
109657,0001513160-14-000064,10-K,2014-11-18,2014-11-19,2012,FY,2012-12-31,quarterly,OXIS,OXIS INTERNATIONAL INC,226000,-6336000,24000,,24000,,,123000,59000,,,,,219000,158000,-739000,-761000,0,-761000,0,348000,,,,,897000,,-214000,,230000,,,,-6360000,,,-413000,,2834,500573746,2012-12-31,single,,,,-7000,instance,2014-11-18
109657,0001513160-14-000076,10-Q,2014-12-10,2014-12-11,2013,Q1,2013-03-31,quarterly,OXIS,OXIS INTERNATIONAL INC,118000,-5289000,24000,,24000,,,0,94000,,,,,88000,19000,-347000,482000,0,468000,0,531000,717718596,,,,366000,,-138000,,175000,,,,-5313000,,,1013000,,2834,573051524,2013-03-31,single,,,,0,instance,2014-12-10
109657,0001513160-14-000079,10-Q,2014-12-12,2014-12-13,2013,Q2,2013-06-30,quarterly,OXIS,OXIS INTERNATIONAL INC,154000,-5604000,23000,,23000,,,11000,120000,,,,,56000,44000,-74000,-315000,0,-306000,0,256000,573051524,,,,118000,,20000,,0,,,,-5627000,,,-59000,,2834,573051524,2013-06-30,single,,,,1000,instance,2014-12-12
109657,0001513160-14-000083,10-Q,2014-12-17,2014-12-18,2013,Q3,2013-09-30,quarterly,OXIS,OXIS INTERNATIONAL INC,62000,-5969000,22000,,22000,,,0,40000,,,,,183000,60000,-140000,-365000,0,-319000,0,215000,573051524,,,,201000,,45000,,0,,,,-5991000,,,-150000,,2834,573051524,2013-09-30,single,,,,1000,instance,2014-12-17
109657,0001513160-15-000005,10-K,2015-01-08,2015-01-09,2013,FY,2013-12-31,annual,OXIS,OXIS INTERNATIONAL INC,147000,-6334000,22000,,22000,,,43000,42000,,,,,368000,142000,-793000,-564000,0,-501000,0,1196000,566625040,,,,935000,,-442000,0,176000,,,-442000,-6356000,,,632000,,2834,573051524,2013-12-31,single,,,,2000,instance,2015-01-08
109657,0001513160-15-000005,10-K,2015-01-08,2015-01-09,2013,FY,2013-12-31,quarterly,OXIS,OXIS INTERNATIONAL INC,147000,-6334000,22000,,22000,,,43000,42000,,,,,41000,19000,-232000,-366000,0,-354000,0,194000,,,,,251000,,-369000,,1000,,,,-6356000,,,-172000,,2834,573051524,2013-12-31,single,,,,0,instance,2015-01-08
109657,0001513160-15-000009,10-Q,2015-01-08,2015-01-09,2014,Q1,2014-03-31,quarterly,OXIS,OXIS INTERNATIONAL INC,103000,-6705000,21000,,21000,,,4000,42000,,,,,0,0,-101000,-370000,0,-371000,0,197000,573051524,0,,,101000,,-90000,,0,,,,-6726000,,,-173000,,2834,573051524,2014-03-31,single,,,,1000,instance,2015-01-08
109657,0001513160-15-000010,10-Q,2015-01-08,2015-01-09,2014,Q2,2014-06-30,quarterly,OXIS,OXIS INTERNATIONAL INC,52000,-6965000,20000,,20000,,,1000,26000,,,,,25000,8000,-104000,-261000,0,-262000,0,168000,573051524,,,,112000,,-43000,,0,,,,-6985000,,,-93000,,2834,573051524,2014-06-30,single,,,,1000,instance,2015-01-08
109657,0001513160-15-000011,10-Q,2015-01-08,2015-01-09,2014,Q3,2014-09-30,quarterly,OXIS,OXIS INTERNATIONAL INC,710000,-10904000,20000,,20000,,,664000,26000,,,,,3000,-2000,-549000,-4219000,0,-4220000,0,3263000,590055554,,,,547000,,-578000,,0,,,,-10924000,,,-956000,,2834,591714484,2014-09-30,single,,,,0,instance,2015-01-08
109657,0001513160-15-000022,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,annual,OXIS,OXIS INTERNATIONAL INC,888000,-29574000,0,,0,,,855000,0,,,,,61000,4000,-2396000,-23505000,0,-23489000,0,5146000,581968271,,,,2400000,,-1749000,-6000,2630000,,,-1755000,-29574000,,,-18359000,,2834,591714484,2014-12-31,single,,,,22000,instance,2015-03-31
109657,0001513160-15-000022,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,quarterly,OXIS,OXIS INTERNATIONAL INC,888000,-29574000,0,,0,,,855000,0,,,,,33000,-2000,-1642000,-18655000,0,-18636000,0,1518000,,,,,1640000,,-1038000,,2630000,,,,-29574000,,,-17137000,,2834,591714484,2014-12-31,single,,,,20000,instance,2015-03-31
109657,0001354488-15-002392,10-Q,2015-05-14,2015-05-15,2015,Q1,2015-03-31,quarterly,OXIS,OXIS INTERNATIONAL INC,1425000,-49933000,,,,,,1418000,,,,,,7000,7000,-1811000,-20516000,0,-20516000,250000,7439000,595444821,,,,1818000,1000,-1787000,,163000,,,,-49933000,,,-13077000,-1810000,2834,595714484,2015-03-31,single,,,1000,0,instance,2015-05-14
109657,0001354488-15-003894,10-Q,2015-08-14,2015-08-15,2015,Q2,2015-06-30,quarterly,OXIS,OXIS INTERNATIONAL INC,132000,-22900000,,,,,,125000,,,,,,20000,20000,-1431000,26860000,0,26860000,0,849000,1226809602,,,,1451000,0,-1293000,,68000,,,,-22900000,,,27709000,-1431000,2834,591714484,2015-06-30,single,,,0,0,instance,2015-08-14
