cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
96699,0000950123-11-074972,10-Q,2011-08-09,2011-08-10,2011,Q3,2011-06-30,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,14973969,13309879,,,,,,10735206,2957396,,,,,4022624,3256837,1610527,1611137,610817,1000320,879260,,1868608,610,,,1646310,,,,,,,,13309879,,,,,3663,1827319,2011-06-30,single,,,,
96699,0000950123-11-103881,10-K,2011-12-22,2011-12-23,2011,FY,2011-09-30,annual,TCCO,TECHNICAL COMMUNICATIONS CORP,14842502,13432904,,,,,,9231717,3278914,,,,,12102105,9809679,3466706,3469157,1199776,2269381,3530212,,1872221,2451,,,6342973,214694,-810232,-265678,305072,-730635,,-1075910,13432904,,,,3681400,3663,1827319,2011-09-30,single,,,,
96699,0000950123-11-103881,10-K,2011-12-22,2011-12-23,2011,FY,2011-09-30,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,14842502,13432904,,,,,,9231717,3278914,,,,,2237235,1870486,430080,430584,175212,255372,793851,,,504,,,1440406,56471,-1273824,-46956,50362,-182709,,-1320780,13432904,,,,486551,3663,1827319,2011-09-30,single,,,,
96699,0001193125-12-043664,10-Q,2012-02-07,2012-02-08,2012,Q1,2011-12-31,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,15325180,14229953,,,,,,11480935,2634807,,,,,4440607,3304973,1245599,1246076,316846,929230,1071021,,1857603,477,,,2059374,60226,2491568,-62101,48068,-182709,,2429467,14229953,,,,1305825,3663,1827487,2011-12-31,single,,,,
96699,0001193125-12-218660,10-Q,2012-05-08,2012-05-09,2012,Q2,2012-03-31,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,14745508,13732303,,,,,,6764792,2575257,,,,,1616804,1333599,-292839,-290219,76238,-366457,877833,,1828621,2620,,,1626438,53632,-467071,-70708,47399,-182888,,-537779,13732303,,,,-239207,3663,1832287,2012-03-31,single,,,,
96699,0001193125-12-340882,10-Q,2012-08-07,2012-08-08,2012,Q3,2012-06-30,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,13639495,12737575,,,,,,4353142,2761414,,,,,733693,572211,-1566294,-1560800,-645941,-914859,1350170,,1832287,5494,,,2138505,66102,-1719809,-16050,94535,-183872,,-1735859,12737575,,,,-1500192,3663,1827319,2012-06-30,single,,,,
96699,0001193125-12-513200,10-K,2012-12-21,2012-12-22,2012,FY,2012-09-30,annual,TCCO,TECHNICAL COMMUNICATIONS CORP,12839796,12127079,,,,,,2056311,2633408,,,,,8117292,6277508,-1453239,-1437876,-596991,-840885,4420703,,1832937,15363,,,7730747,216538,-1599985,-192715,238860,-733341,,-1792700,12127079,,,,-1236701,3663,1827319,2012-09-30,single,,,,
96699,0001193125-12-513200,10-K,2012-12-21,2012-12-22,2012,FY,2012-09-30,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,12839796,12127079,,,,,,2056311,2633408,,,,,1326188,1066725,-839705,-832933,-344134,-488799,1121679,,,6772,,,1906430,36578,-1904673,-43856,48858,-183872,,-1948529,12127079,,,,-803127,3663,1827319,2012-09-30,single,,,,
96699,0001193125-13-051642,10-Q,2013-02-12,2013-02-13,2013,Q1,2012-12-31,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,12426599,11676930,,,,,,1922290,2441517,,,,,1596696,1101732,-531576,-524302,-214112,-310190,855411,,1838716,7274,,,1633308,53995,104512,-16417,44915,-183872,,88095,11676930,,,,-477581,3663,1838716,2012-12-31,single,,,,
96699,0001193125-13-332691,10-Q,2013-08-13,2013-08-14,2013,Q3,2013-06-30,quarterly,TCCO,TECHNICAL COMMUNICATIONS CORP,11577030,10927512,,,,,,991259,2931124,,,,,969694,593182,-732379,-720426,-198647,-521779,586164,,1838716,11953,,,1325561,,,,,,,,10927512,,,,,3663,1838716,2013-06-30,single,,,,
