cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1444307,0001104659-11-069665,10-Q,2011-12-15,2011-12-16,2012,Q1,2011-10-31,quarterly,ONCS,ONCOSEC MEDICAL INC,4143241,580818,2381549,,2381549,,,1409116,,,,,,,,-1194238,2714046,2000,,515587,,56905457,,,,,167596,-931238,-17339,,,,-948577,-1800731,,,,-1026642,7389,56856000,2011-10-31,single,,,,,instance,2011-12-15
1444307,0001104659-12-018937,10-Q,2012-03-16,2012-03-17,2012,Q2,2012-01-31,quarterly,ONCS,ONCOSEC MEDICAL INC,2984974,-2039492,2207289,,2207289,,,456242,,,,,,0,,-1180329,-2671464,400,,508406,,56856000,,,,,182555,-950014,-2860,,,,-952874,-4246781,,,,-997774,7389,56856000,2012-01-31,single,,,,,instance,2012-03-16
1444307,0001104659-12-043596,10-Q,2012-06-14,2012-06-15,2012,Q3,2012-04-30,quarterly,ONCS,ONCOSEC MEDICAL INC,8806278,5808240,2033029,,2033029,,,6569626,,,,,,,,-1588849,-811574,0,,701201,,68222667,,,,,182677,-940974,-3142,,,,-944116,3775211,,,,-1406172,7389,87856000,2012-04-30,single,,,,,instance,2012-06-14
1444307,0001104659-12-068983,10-K,2012-10-15,2012-10-16,2012,FY,2012-07-31,annual,ONCS,ONCOSEC MEDICAL INC,7428737,4426265,1858770,,1858770,,,5141509,,,,,,,,-5527174,-2362452,2400,,2368481,,67443432,,,,,717450,-4219173,-54511,,,,-4273684,2567495,,,,-4809724,7389,87856000,2012-07-31,single,,,,,instance,2012-10-15
1444307,0001104659-12-068983,10-K,2012-10-15,2012-10-16,2012,FY,2012-07-31,quarterly,ONCS,ONCOSEC MEDICAL INC,7428737,4426265,1858770,,1858770,,,5141509,,,,,,,,-1563758,-1593461,0,,643287,,,,,,,184622,-1396947,-31170,,,,-1428117,2567495,,,,-1379136,7389,87856000,2012-07-31,single,,,,,instance,2012-10-15
1444307,0001104659-12-084691,10-Q,2012-12-17,2012-12-18,2013,Q1,2012-10-31,quarterly,ONCS,ONCOSEC MEDICAL INC,5515749,2685021,1684510,,1684510,,,3530473,,,,,,,,-1997476,-2024925,2000,,1180974,,87892196,,,,,183484,-1217086,,,,,,1000511,,,,-1813992,7389,88159000,2012-10-31,single,,,,,instance,2012-12-17
1444307,0001104659-13-021235,10-Q,2013-03-15,2013-03-16,2013,Q2,2013-01-31,quarterly,ONCS,ONCOSEC MEDICAL INC,10705395,8015974,1510251,,1510251,,,8982142,,,,,,0,,-1597843,-1621988,0,,614221,,102895957,,,,,183481,-1376162,,,,,,6505723,,,,-1414362,7389,117859000,2013-01-31,single,,,,,instance,2013-03-15
1444307,0001104659-13-049329,10-Q,2013-06-14,2013-06-15,2013,Q3,2013-04-30,quarterly,ONCS,ONCOSEC MEDICAL INC,8874154,6377515,1335991,,1335991,,,7329272,,,,,,0,,-1709178,-1728659,0,,707660,,117859000,,,,,183925,-1639266,-13604,,,,-1652870,5041524,,,,-1525253,7389,117859000,2013-04-30,single,,,,,instance,2013-06-14
1444307,0001104659-13-072722,10-K,2013-09-27,2013-09-28,2013,FY,2013-07-31,annual,ONCS,ONCOSEC MEDICAL INC,6509728,4739124,1161731,,1161731,,,4970175,,,,,,0,,-7064972,-7148187,2000,,3159209,,106558325,,,,,736875,-5533202,-114550,,,,-5647752,3577393,,,,-6328097,7389,118014224,2013-07-31,single,,,,,instance,2013-09-27
1444307,0001104659-13-072722,10-K,2013-09-27,2013-09-28,2013,FY,2013-07-31,quarterly,ONCS,ONCOSEC MEDICAL INC,6509728,4739124,1161731,,1161731,,,4970175,,,,,,0,,-1760475,-1772615,0,,796337,,,,,,,185985,-1300688,-97777,,,,-1398465,3577393,,,,-1574490,7389,118014224,2013-07-31,single,,,,,instance,2013-09-27
