cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
74208,0000950123-10-071644,10-Q,2010-08-03,2010-08-04,2010,Q2,2010-06-30,quarterly,UDR,"UDR, INC.",5079369000,1369489000,,,,,,8074000,,,,,,155977000,,-26571000,,81000,-26621000,,35987000,160886000,,,,,1308000,,,,,,,1369489000,,,,-25263000
74208,0000950123-10-103088,10-Q,2010-11-09,2010-11-10,2010,Q3,2010-09-30,quarterly,UDR,"UDR, INC.",5477358000,1672005000,,,,,,10107000,,,,,,161990000,,-27910000,,,-23766000,,37307000,165403000,,,,,1224000,55710000,,,-30115000,0,,1672005000,,,,-26686000
74208,0000950123-11-017187,10-K,2011-02-23,2011-02-24,2010,FY,2010-12-31,annual,UDR,"UDR, INC.",5529540000,1606343000,,,,,,9486000,,,,,,646596000,,-107109000,,,-102899000,,146062000,165857000,,,,,308289000,214180000,,,-120729000,,,1606343000,,,,201180000
74208,0000950123-11-017187,10-K,2011-02-23,2011-02-24,2010,FY,2010-12-31,quarterly,UDR,"UDR, INC.",5529540000,1606343000,,,,,,9486000,,,,,,174769000,,-27919000,,,-28456000,,36869000,,,,,,83043000,56691000,,,-33522000,,,1606343000,,,,55124000
74208,0000950123-11-043653,10-Q,2011-05-03,2011-05-04,2011,Q1,2011-03-31,quarterly,UDR,"UDR, INC.",5501877000,1633588000,,,,,,11692000,,,,,,169056000,,-28295000,,,-27875000,,35588000,182531000,,,,,85158000,47953000,,,-33650000,,,1633588000,,,,56863000
74208,0000950123-11-073205,10-Q,2011-08-05,2011-08-06,2011,Q2,2011-06-30,quarterly,UDR,"UDR, INC.",5961777000,1826873000,,,,,,21634000,,,,,,179622000,,-28561000,,,14651000,,37381000,,,,,,986000,67122000,,,-34262000,,,1826873000,,,,-27575000
74208,0000950123-11-094767,10-Q,2011-11-03,2011-11-04,2011,Q3,2011-09-30,quarterly,UDR,"UDR, INC.",6804903000,2326092000,,,,,,13482000,,,,,,192549000,,-24016000,,,-13251000,,39617000,,,,,,983000,67846000,-9783000,,-39022000,,58063000,2326092000,,,,-23033000
74208,0000950123-12-003185,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,annual,UDR,"UDR, INC.",6721354000,2314050000,,,,,,12503000,,,,,,708685000,,-110931000,,-5647000,20023000,,151144000,,,,,,374274000,244236000,-13267000,,-150446000,,230969000,2314050000,,,,263343000
74208,0000950123-12-003185,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,quarterly,UDR,"UDR, INC.",6721354000,2314050000,,,,,,12503000,,,,,,174386000,,-29460000,,,46498000,,38863000,,,,,,98266000,61315000,-1007000,,-43512000,,60308000,2314050000,,,,68806000
74208,0000074208-12-000003,10-Q,2012-05-02,2012-05-03,2012,Q1,2012-03-31,quarterly,UDR,"UDR, INC.",6942515000,2533179000,,,,,,3558000,,,,,,175925000,,-18444000,,-22876000,83156000,,39173000,,,,,,95165000,70014000,-1092000,,-47314000,,68922000,2533179000,,,,76721000
74208,0000074208-12-000007,10-Q,2012-08-01,2012-08-02,2012,Q2,2012-06-30,quarterly,UDR,"UDR, INC.",6972621000,3110106000,,,,,,184112000,,,,,,180698000,,-23529000,,-2818000,150352000,,37399000,,,,,,1017000,78090000,-629000,,-50085000,,77461000,3110106000,,,,-22512000
74208,0000074208-12-000011,10-Q,2012-10-31,2012-11-01,2012,Q3,2012-09-30,quarterly,UDR,"UDR, INC.",6910902000,3051630000,,,,,,82377000,,,,,,186321000,,-10784000,,-2960000,-9031000,,31837000,,,,,,1078000,97312000,-2063000,,-55039000,,95249000,3051630000,,,,-9706000
74208,0000074208-13-000007,10-K,2013-02-27,2013-02-28,2012,FY,2012-12-31,annual,UDR,"UDR, INC.",6888509000,2992916000,,,,,,12115000,,,,,,729363000,,-64739000,,,212177000,,139069000,,,,,,354505000,317341000,-7947000,,-207470000,,309394000,2992916000,,,,289766000
74208,0000074208-13-000007,10-K,2013-02-27,2013-02-28,2012,FY,2012-12-31,quarterly,UDR,"UDR, INC.",6888509000,2992916000,,,,,,12115000,,,,,,186419000,,-11982000,,,-12300000,,30660000,,,,,,84548000,71925000,-4163000,,-55032000,,67762000,2992916000,,,,72566000
74208,0000074208-13-000010,10-Q,2013-05-02,2013-05-03,2013,Q1,2013-03-31,quarterly,UDR,"UDR, INC.",6890781000,2931208000,,,,,,7121000,,,,,,187224000,,30485000,-2282000,,-268000,,30981000,,,,,,84588000,66660000,-2313000,,-55035000,,64347000,2931208000,,,28699000,115073000
74208,0000074208-13-000013,10-Q,2013-07-30,2013-07-31,2013,Q2,2013-06-30,quarterly,UDR,"UDR, INC.",6743543000,2866372000,,,,,,9035000,,,,,,191830000,,31513000,2671000,,5192000,,30803000,251406000,,,,,1138000,105729000,-2126000,,-59043000,,103603000,2866372000,,,33474000,32651000
74208,0000074208-13-000016,10-Q,2013-10-29,2013-10-30,2013,Q3,2013-09-30,quarterly,UDR,"UDR, INC.",6756066000,2828019000,,,,,,11149000,,,,,,193586000,,34481000,577000,-2658000,3188000,,30939000,251454000,,,,,1176000,88908000,-1735000,,-58819000,,87173000,2828019000,,,31516000,35657000
74208,0000074208-14-000003,10-K,2014-02-25,2014-02-26,2013,FY,2013-12-31,annual,UDR,"UDR, INC.",6807722000,2811648000,,,,,,30249000,,,,,,758926000,,116920000,-4959000,-8281000,44812000,,126083000,,,,,,348231000,339902000,-7639000,,-231822000,,332263000,2811648000,,,121124000,465151000
74208,0000074208-14-000003,10-K,2014-02-25,2014-02-26,2013,FY,2013-12-31,quarterly,UDR,"UDR, INC.",6807722000,2811648000,,,,,,30249000,,,,,,186286000,,20441000,-5925000,-967000,36700000,,33360000,,,,,,91932000,78605000,-1465000,,-58925000,,77140000,2811648000,,,27435000,112373000
74208,0000074208-14-000006,10-Q,2014-04-29,2014-04-30,2014,Q1,2014-03-31,quarterly,UDR,"UDR, INC.",6834023000,2741009000,,,,,,15891000,,,,,,198039000,,26510000,-8524000,-3329000,18361000,,-32884000,251822000,,,,,89613000,82521000,-1115000,,-58952000,,81406000,2741009000,,,-41408000,116123000
74208,0000074208-14-000019,10-Q,2014-07-29,2014-07-30,2014,Q2,2014-06-30,quarterly,UDR,"UDR, INC.",6932405000,2682533000,,,,,,26816000,,,,,,203706000,,32862000,2169000,-2190000,30007000,,31691000,252191000,,,,,1193000,103692000,-1802000,,-65386000,,101890000,2682533000,,,33860000,34055000
74208,0000074208-14-000040,10-Q,2014-10-29,2014-10-30,2014,Q3,2014-09-30,quarterly,UDR,"UDR, INC.",6898088000,2778260000,,,,,,14605000,,,,,,206752000,,33084000,8119000,-2492000,40549000,,33087000,253732000,,,,,1385000,95765000,-1360000,,-65404000,,94405000,2778260000,,,41206000,34469000
74208,0000074208-15-000013,10-K,2015-02-24,2015-02-25,2014,FY,2014-12-31,annual,UDR,"UDR, INC.",6846534000,2735097000,,,,,,15224000,,,46571000,,,818046000,,126764000,1162000,25994000,154334000,,130454000,253445000,,,,,5775000,392360000,-5497000,,-256100000,,386863000,2735097000,,,131616000,132539000
74208,0000074208-15-000013,10-K,2015-02-24,2015-02-25,2014,FY,2014-12-31,quarterly,UDR,"UDR, INC.",6846534000,2735097000,,,,,,15224000,,,46571000,,,209549000,,34308000,-602000,34005000,65417000,,32792000,256000000,,,,,-264630000,110382000,-1220000,,-66358000,,109162000,2735097000,,,32190000,-230322000
74208,0000074208-15-000029,10-Q,2015-04-28,2015-04-29,2015,Q1,2015-03-31,quarterly,UDR,"UDR, INC.",6858511000,2810181000,,,,,,6274000,,,46571000,,,219753000,,45273000,75992000,-425000,73822000,,28800000,258662000,,,,,90400000,96018000,-437000,,-66692000,,95581000,2810181000,,,104792000,135673000
74208,0000074208-15-000060,10-Q,2015-07-28,2015-07-29,2015,Q2,2015-06-30,quarterly,UDR,"UDR, INC.",6939730000,2857642000,,,,,,2990000,,,46571000,,,215862000,,39302000,9438000,-1404000,86855000,,29673000,262806000,,,,,1700000,120985000,-1218000,,-71867000,,119767000,2857642000,,,39111000,41002000
74208,0000074208-15-000105,10-Q,2015-10-27,2015-10-28,2015,Q3,2015-09-30,quarterly,UDR,"UDR, INC.",6922730000,2874359000,,,,,,1321000,,,46457000,,,221418000,,40201000,13062000,-633000,13291000,,30232000,261207000,,,,,1457000,88799000,-1029000,,-71899000,,87770000,2874359000,,,43294000,41658000
74208,0000074208-16-000140,10-K,2016-02-23,2016-02-24,2015,FY,2015-12-31,annual,UDR,"UDR, INC.",7663844000,2899755000,,,,,,6742000,,,,,,894638000,,159591000,101596000,-3886000,340383000,,121875000,263752000,,,,,381277000,431615000,-4049000,18017000,-283168000,,427566000,2899755000,,,223471000,540868000
74208,0000074208-16-000140,10-K,2016-02-23,2016-02-24,2015,FY,2015-12-31,quarterly,UDR,"UDR, INC.",7663844000,2899755000,,,,,,6742000,,,,,,237605000,,34815000,3104000,-1424000,166415000,,33170000,266108000,,,,,106808000,125813000,-1365000,,-72710000,,124448000,2899755000,,,36274000,141623000
74208,0000074208-16-000175,10-Q,2016-04-26,2016-04-27,2016,Q1,2016-03-31,quarterly,UDR,"UDR, INC.",7601568000,2972867000,,,,,,3668000,,,,,,,,38125000,8131000,403000,10393000,,31104000,264285000,,,,,106892000,112489000,-664000,3879000,-72704000,,111825000,2972867000,,,39235000,145017000
74208,0000074208-16-000189,10-Q,2016-07-27,2016-07-28,2016,Q2,2016-06-30,quarterly,UDR,"UDR, INC.",7610082000,2946676000,,,,,,5167000,,,,,,,,41660000,11847000,402000,17946000,,30678000,268174000,,,,,107423000,113981000,-1277000,3196000,-78808000,,112704000,2946676000,,,42525000,149083000
74208,0000074208-16-000212,10-Q,2016-10-26,2016-10-27,2016,Q3,2016-09-30,quarterly,UDR,"UDR, INC.",7651169000,2922906000,,,,,,3301000,,,,,,,,45751000,29560000,-94000,26956000,,31954000,268305000,,,,,107328000,156652000,-2506000,3461000,-78582000,,154146000,2922906000,,,61514000,153079000
74208,0000074208-17-000030,10-K,2017-02-21,2017-02-22,2016,FY,2016-12-31,annual,UDR,"UDR, INC.",7679584000,3093110000,,,,,,2112000,,,,,,959861000,,174622000,105755000,,292718000,,123031000,267311000,,,,,425638000,536929000,-4439000,13398000,-308923000,,532490000,3093110000,,,228786000,600260000
74208,0000074208-17-000030,10-K,2017-02-21,2017-02-22,2016,FY,2016-12-31,quarterly,UDR,"UDR, INC.",7679584000,3093110000,,,,,,2112000,,,,,,,,49086000,56217000,,237423000,,29295000,271551000,,,,,103995000,153807000,8000,2862000,-78829000,,153815000,3093110000,,,85512000,153081000
74208,0000074208-17-000044,10-Q,2017-04-25,2017-04-26,2017,Q1,2017-03-31,quarterly,UDR,"UDR, INC.",7735911000,3036165000,,,,,,2460000,,,,,,,,45510000,26596000,,25967000,,30539000,268688000,,,,,106640000,120464000,-1233000,3379000,-78942000,,119231000,3036165000,,,57135000,152150000
74208,0000074208-17-000086,10-Q,2017-07-27,2017-07-28,2017,Q2,2017-06-30,quarterly,,"UDR, INC.",7767934000,2892615000,,,,,,1411000,,,,,,,,46205000,11428000,366000,10157000,,33866000,268859000,,,,,110017000,119534000,-810000,3454000,-82898000,,118724000,2892615000,,,45294000,156222000
74208,0000074208-17-000105,10-Q,2017-10-31,2017-11-01,2017,Q3,2017-09-30,quarterly,,"UDR, INC.",7760705000,2845023000,,,,,,1788000,,,,,,,,45492000,17697000,127000,16190000,,30095000,269062000,,,,,108756000,148871000,-1187000,3239000,-82948000,,147684000,2845023000,,,47792000,154248000
74208,0000074208-18-000024,10-K,2018-02-20,2018-02-21,2017,FY,2017-12-31,annual,,"UDR, INC.",7733273000,2825800000,,,,,,2038000,,,,,,,,184494000,89011000,-240000,121558000,,128711000,268830000,,,,,436462000,519152000,-1384000,12862000,-327793000,,517768000,2825800000,,,217722000,620956000
74208,0000074208-18-000024,10-K,2018-02-20,2018-02-21,2017,FY,2017-12-31,quarterly,,"UDR, INC.",7733273000,2825800000,,,,,,2038000,,,,,,,,47287000,33290000,-1065000,69244000,,34211000,269221,,,,,111049000,130283000,1846000,2790000,-83005000,,132129000,2825800000,,,67501000,158336000
74208,0000074208-18-000051,10-Q,2018-04-26,2018-04-27,2018,Q1,2018-03-31,quarterly,,"UDR, INC.",7709048000,2877460000,,,,,,1083000,,,,,,253305000,,48013000,19152000,227000,81756000,,29943000,269208000,,,,,109827000,132256000,-433000,3504000,-83051000,-19988000,131823000,2877460000,,,49095000,157840000
74208,0000074208-18-000064,10-Q,2018-07-31,2018-08-01,2018,Q2,2018-06-30,quarterly,,"UDR, INC.",7707358000,2757494000,,,,,,1055000,,,,,,259743000,,55179000,22677000,233000,20601000,,31598000,268890000,,,,,108204000,122845000,-1068000,3578000,-86306000,0,121777000,2757494000,,,54275000,163383000
74208,0000074208-18-000089,10-Q,2018-10-30,2018-10-31,2018,Q3,2018-09-30,quarterly,,"UDR, INC.",7678784000,2593255000,,,,,,1084000,,,,,,266144000,,55011000,20416000,158000,18610000,,34401000,268861000,,,,,109563000,151623000,-1462000,3612000,-86326000,0,150161000,2593255000,,,54817000,164574000
74208,0000074208-19-000028,10-K,2019-02-19,2019-02-20,2018,FY,2018-12-31,annual,,"UDR, INC.",7711728000,2905625000,,,,,,185216000,,,,,,1046859000,,354718000,222230000,688000,203106000,,134168000,269483000,,,,,435679000,560676000,-4850000,14244000,-342241000,-19988000,555826000,2905625000,,,356398000,790397000
74208,0000074208-19-000028,10-K,2019-02-19,2019-02-20,2018,FY,2018-12-31,quarterly,,"UDR, INC.",7711728000,2905625000,,,,,,185216000,,,,,,267667000,,196515000,159985000,70000,89615000,,38226000,270755000,,,,,108085000,153952000,-1887000,3550000,-86558000,0,152065000,2905625000,,,198211000,304600000
74208,0000074208-19-000046,10-Q,2019-05-01,2019-05-02,2019,Q1,2019-03-31,quarterly,,"UDR, INC.",7955725000,2948982000,,,,,,1043000,,88218000,,,,270673000,,52494000,28814000,2212000,24503000,,33542000,277557000,,,,,114124000,137333000,-3346000,5937000,-88911000,,133987000,2948982000,,,62356000,166618000
74208,0000074208-19-000064,10-Q,2019-07-31,2019-08-01,2019,Q2,2019-06-30,quarterly,,"UDR, INC.",8197266000,2949404000,,,,,,981000,,88099000,,,,281308000,,64925000,38443000,125000,35619000,,34417000,282575000,,,,,119612000,149088000,,4379000,-96512000,,,2949404000,,,72860000,184537000
74208,0000074208-19-000092,10-Q,2019-10-30,2019-10-31,2019,Q3,2019-09-30,quarterly,UDR,"UDR, INC.",8697597000,3246562000,,,,,,1895000,,130135000,,,,295394000,,58856000,30921000,1499000,27204000,,42523000,289529000,,,,,129010000,170455000,,2704000,-97286000,,,3246562000,,,73444000,187866000
74208,0000074208-20-000031,10-K,2020-02-18,2020-02-19,2019,FY,2019-12-31,annual,UDR,"UDR, INC.",9636472000,3358542000,,,,,,8106000,,198558000,,,,1152193000,,221057000,203417000,3838000,184965000,,170917000,286015000,,,,,507923000,630704000,,24330000,-383079000,,,3358542000,,,374334000,728980000
74208,0000074208-20-000031,10-K,2020-02-18,2020-02-19,2019,FY,2019-12-31,quarterly,UDR,"UDR, INC.",9636472000,3358542000,,,,,,8106000,,198558000,,,,304818000,,44782000,105239000,2000,105237000,,60435000,294073000,,,,,145177000,173828000,,11310000,-100370000,,,3358542000,,,165674000,189959000
74208,0000074208-20-000056,10-Q,2020-05-07,2020-05-08,2020,Q1,2020-03-31,quarterly,UDR,"UDR, INC.",9691105000,3464115000,,,,,,980000,,197829000,,,,321481000,,38954000,5704000,164000,5221000,,39317000,295160000,,,2182000,,157501000,135456000,,6808000,-100930000,,,3464115000,,,45021000,196455000
74208,0000074208-20-000080,10-Q,2020-07-29,2020-07-30,2020,Q2,2020-06-30,quarterly,UDR,"UDR, INC.",9564471000,3397322000,,,,,,833000,,197092000,,,,307256000,,91777000,63622000,1526000,57771000,,38597000,295087000,,,0,,157083000,181559000,,4000000,-106165000,,,3397322000,,,102219000,248860000
74208,0000074208-20-000094,10-Q,2020-10-30,2020-10-31,2020,Q3,2020-09-30,quarterly,UDR,"UDR, INC.",9551388000,3312656000,,,,,,927000,,196346000,,,,310044000,,30115000,-27030000,187000,-25258000,,62268000,295003000,,,0,,155836000,139577000,,4278000,-106231000,-19800000,,3312656000,,,35238000,185951000
74208,0000074208-21-000025,10-K,2021-02-18,2021-02-19,2020,FY,2020-12-31,annual,UDR,"UDR, INC.",9637533000,3234200000,,,,,,1409000,,195592000,,,,1241165000,,249103000,71515000,2545000,64266000,,202706000,294927000,,,2182000,,618629000,604316000,,19616000,-419350000,-19795000,,3234200000,,,274221000,867732000
74208,0000074208-21-000025,10-K,2021-02-18,2021-02-19,2020,FY,2020-12-31,quarterly,UDR,"UDR, INC.",9637533000,3234200000,,,,,,1409000,,195592000,,,,302384000,,88257000,29219000,668000,26532000,,62524000,,,,0,,148209000,147724000,,4530000,-106024000,0,,3234200000,,,91743000,236466000
74208,0000074208-21-000056,10-Q,2021-04-28,2021-04-29,2021,Q1,2021-03-31,quarterly,UDR,"UDR, INC.",9566556000,3001728000,,,,,,1172000,,194829000,,,,301441000,,75070000,3893000,619000,3104000,,78156000,297026000,,,,,146689000,123605000,,4912000,-106833000,,,3001728000,,,82049000,221759000
74208,0000074208-21-000080,10-Q,2021-07-29,2021-07-30,2021,Q2,2021-06-30,quarterly,UDR,"UDR, INC.",9919271000,2784270000,,,,,,3370000,,194058000,,,,311348000,,35787000,12670000,135000,11720000,,35404000,297542000,,,,,148771000,206552000,,6398000,-107600000,,,2784270000,,,48074000,184558000
74208,0000074208-21-000108,10-Q,2021-10-27,2021-10-28,2021,Q3,2021-09-30,quarterly,UDR,"UDR, INC.",10400564000,3096687000,,,,,,1063000,,193277000,,,,329770000,,33170000,19569000,529000,17731000,,36289000,301164000,,,,,155905000,153012000,,6163000,-107608000,,,3096687000,,,55858000,189075000
74208,0000074208-22-000010,10-K,2022-02-15,2022-02-16,2021,FY,2021-12-31,annual,UDR,"UDR, INC.",10775220000,3442874000,,,,,,967000,,192488000,,,,1290767000,,267968000,162432000,1439000,150016000,,186267000,301703000,,,,,619833000,663960000,,22052000,-433780000,,,3442874000,,,348699000,887801000
74208,0000074208-22-000010,10-K,2022-02-15,2022-02-16,2021,FY,2021-12-31,quarterly,UDR,"UDR, INC.",10775220000,3442874000,,,,,,967000,,192488000,,,,348208000,,123941000,126300000,156000,117461000,,36418000,,,,,,168468000,180791000,,4579000,-111739000,,,3442874000,,,162718000,292409000
74208,0000074208-22-000030,10-Q,2022-04-27,2022-04-28,2022,Q1,2022-03-31,quarterly,UDR,"UDR, INC.",10684964000,3392673000,,,,,,895000,,191689000,,,,357266000,,47890000,14946000,343000,13705000,,35916000,319680000,,,,,166697000,161020000,,6371000,-115405000,,,3392673000,,,50862000,214587000
74208,0000074208-22-000053,10-Q,2022-07-27,2022-07-28,2022,Q2,2022-06-30,quarterly,UDR,"UDR, INC.",10996986000,3869424000,,,,,,921000,,190881000,,,,369167000,,50736000,5676000,312000,5084000,,36832000,319572000,,,,,170600000,237067000,,7444000,-120993000,,,3869424000,,,42508000,221336000
74208,0000074208-22-000068,10-Q,2022-10-27,2022-10-28,2022,Q3,2022-09-30,quarterly,UDR,"UDR, INC.",11097962000,3950758000,,,,,,1532000,,190064000,,,,391297000,,62919000,25522000,377000,23605000,,39905000,325686000,,,,,170211000,204551000,,6643000,-123466000,,,3950758000,,,65427000,233130000
74208,0000074208-23-000007,10-K,2023-02-13,2023-02-14,2022,FY,2022-12-31,annual,UDR,"UDR, INC.",11038470000,4098085000,,,,,,1193000,,189238000,,,,1517386000,,250814000,92928000,349000,86924000,,155900000,322700000,,,,,679572000,820071000,,27505000,-483624000,-49028000,,4098085000,,,248828000,930386000
74208,0000074208-23-000007,10-K,2023-02-13,2023-02-14,2022,FY,2022-12-31,quarterly,UDR,"UDR, INC.",11038470000,4098085000,,,,,,1193000,,189238000,,,,399656000,,89269000,46784000,-683000,44530000,,43247000,,,,,,172064000,217433000,,7047000,-123760000,-33878000,,4098085000,,,90031000,261333000
74208,0000074208-23-000044,10-Q,2023-04-27,2023-04-28,2023,Q1,2023-03-31,quarterly,UDR,"UDR, INC.",10967700000,3920899000,,,,,,1172000,,188402000,,,,399549000,,66184000,33159000,234000,30964000,,43742000,329421000,,,,,172949000,168015000,,8246000,-125083000,,,3920899000,,,76901000,239133000
74208,0000074208-23-000056,10-Q,2023-07-27,2023-07-28,2023,Q2,2023-06-30,quarterly,UDR,"UDR, INC.",11085705000,4119963000,,,,,,1544000,,187556000,,,,404548000,,396503000,371534000,1351000,347545000,,45113000,332480000,,,,,172606000,241973000,,7410000,-138251000,,,4119963000,,,416647000,569109000
74208,0000074208-23-000066,10-Q,2023-10-27,2023-10-28,2023,Q3,2023-09-30,quarterly,UDR,"UDR, INC.",11420062000,4150924000,,,,,,1624000,,186701000,,,,410131000,,78072000,35847000,428000,32858000,,44664000,329201000,,,,,171243000,203605000,,7114000,-138352000,-25000000,,4150924000,,,80511000,249315000
74208,0000074208-24-000011,10-K,2024-02-20,2024-02-21,2023,FY,2023-12-31,annual,UDR,"UDR, INC.",11373242000,3991144000,,,,,,2922000,,185836000,,,,1627501000,,635008000,476594000,2106000,444353000,,180866000,329104000,,,,,691838000,832664000,,32896000,-539852000,-25009000,,3991144000,,,657460000,1326846000
74208,0000074208-24-000011,10-K,2024-02-20,2024-02-21,2023,FY,2023-12-31,quarterly,UDR,"UDR, INC.",11373242000,3991144000,,,,,,2922000,,185836000,,,,413273000,,94249000,36054000,93000,32986000,,47347000,,,,,,175040000,219071000,,10126000,-138166000,0,,3991144000,,,83401000,269289000
74208,0000074208-24-000039,10-Q,2024-05-01,2024-05-02,2024,Q1,2024-03-31,quarterly,UDR,"UDR, INC.",11190488000,3918943000,,,,,,2116000,,184961000,,,,413634000,,79759000,46647000,337000,43149000,,48062000,328954000,,,,,174174000,167599000,,7258000,-138247000,,,3918943000,,,94709000,253933000
74208,0000074208-24-000060,10-Q,2024-07-31,2024-08-01,2024,Q2,2024-06-30,quarterly,UDR,"UDR, INC.",11117805000,3722384000,,,,,,2770000,,184076000,,,,415320000,,68666000,31399000,386000,28883000,,47811000,329572000,,,,,175167000,238462000,,9423000,-139962000,,,3722384000,,,79210000,243833000
74208,0000074208-24-000081,10-Q,2024-10-31,2024-11-01,2024,Q3,2024-09-30,quarterly,UDR,"UDR, INC.",11079764000,3513725000,,,,,,2285000,,183181000,,,,420160000,,69856000,23921000,-156000,22597000,,50214000,330557000,,,,,174305000,230251000,,9176000,-140054000,,,3513725000,,,74135000,244161000
74208,0000074208-25-000010,10-K,2025-02-18,2025-02-19,2024,FY,2024-12-31,annual,UDR,"UDR, INC.",10897586000,3443205000,,,,,,1326000,,182275000,,,,1671842000,,284569000,96756000,879000,89585000,,195712000,330116000,,,,,695473000,876848000,,32625000,-558482000,,,3443205000,,,292468000,980042000
74208,0000074208-25-000010,10-K,2025-02-18,2025-02-19,2024,FY,2024-12-31,quarterly,UDR,"UDR, INC.",10897586000,3443205000,,,,,,1326000,,182275000,,,,422728000,,66288000,-5211000,312000,-5044000,,49625000,,,,,,171827000,240536000,,6768000,-140219000,,,3443205000,,,44414000,238115000
74208,0000074208-25-000036,10-Q,2025-05-01,2025-05-02,2025,Q1,2025-03-31,quarterly,UDR,"UDR, INC.",10745412000,3331044000,,,,,,1250000,,181359000,,,,421948000,,122195000,82229000,158000,76720000,,47701000,331717000,,,,,168461000,156216000,,7498000,-140729000,,,3331044000,,,129930000,290656000
74208,0000074208-25-000051,10-Q,2025-07-31,2025-08-01,2025,Q2,2025-06-30,quarterly,UDR,"UDR, INC.",10647085000,3324816000,,,,,,1532000,,180433000,,,,425399000,,77389000,40487000,258000,37673000,,48665000,331715000,,,,,170578000,250329000,,8762000,-142445000,,,3324816000,,,89152000,247967000
74208,0000074208-25-000072,10-Q,2025-10-30,2025-10-31,2025,Q3,2025-09-30,quarterly,UDR,"UDR, INC.",10601912000,3274966000,,,,,,1194000,,179496000,,,,431864000,,76356000,43512000,382000,40409000,,50569000,331241000,,,,,172935000,234935000,,3077000,-142459000,-25000000,,3274966000,,,94081000,249291000
74208,0000074208-26-000013,10-K,2026-02-17,2026-02-18,2025,FY,2025-12-31,annual,UDR,"UDR, INC.",10605674000,3288462000,,,,,,1222000,,182963000,,,,1712317000,,553606000,404550000,835000,377704000,,196619000,331053000,,,,,680035000,902887000,,26484000,-567864000,-117811000,,3288462000,,,601169000,1233641000
