cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1661458,0001661458-16-000004,10-Q,2016-05-10,2016-05-11,2016,Q1,2016-03-31,quarterly,HRI,"HIGHLANDS REIT, INC.",654689000,189557000,10423000,,10423000,,,17881000,,,,,,,,10859000,4312000,4000,4308000,,6545000,,,,,15738000,8241000,11611000,,,,,,179134000,432223000,621780000,10857000,19100000,6798,,,,432223000,,,,instance,2016-05-10
1661458,0001661458-16-000007,10-Q,2016-08-12,2016-08-13,2016,Q2,2016-06-30,quarterly,HRI,"HIGHLANDS REIT, INC.",537339000,111814000,8794000,,8794000,,,24502000,,,0,,,,,-32731000,-39001000,234000,-39235000,,6159000,863975978,,,,57566000,7020000,9788000,,,,,,103020000,393101000,504915000,-32842000,-25711000,6798,864890967,2016-06-30,single,393101000,,,,instance,2016-08-12
1661458,0001661458-16-000013,10-Q,2016-11-10,2016-11-11,2016,Q3,2016-09-30,quarterly,HRI,"HIGHLANDS REIT, INC.",518012000,90719000,7343000,,7343000,,,34181000,,,0,,,,,-14195000,-21338000,2000,-21340000,,7143000,864890967,,,,34552000,6093000,11010000,,469000,0,0,,83376000,389955000,480674000,-14195000,-8102000,6798,864890967,2016-09-30,single,389955000,,,,instance,2016-11-10
1661458,0001661458-17-000013,10-K,2017-03-27,2017-03-28,2016,FY,2016-12-31,annual,HRI,"HIGHLANDS REIT, INC.",512554000,83280000,3253000,,3253000,,,57129000,,,0,,,,,-32944000,-63640000,241000,-63881000,,33146000,864654841,,,,124408000,27252000,38245000,,2642000,0,-69000,,80027000,380240000,463520000,-30494000,-5692000,6798,864890967,2016-12-31,single,380240000,,,,instance,2017-03-27
1661458,0001661458-17-000013,10-K,2017-03-27,2017-03-28,2016,FY,2016-12-31,quarterly,HRI,"HIGHLANDS REIT, INC.",512554000,83280000,3253000,,3253000,,,57129000,,,0,,,,,3126000,-7610000,2000,-7613000,,13299000,864890967,,,,29849000,5898000,5836000,,323000,0,0,,80027000,380240000,463520000,5689000,9024000,6798,864890967,2016-12-31,single,380240000,,,,instance,2017-03-27
1661458,0001661458-17-000025,10-Q,2017-05-12,2017-05-13,2017,Q1,2017-03-31,quarterly,HRI,"HIGHLANDS REIT, INC.",479839000,77157000,1897000,,1897000,,,28336000,,,,,,,,486000,-6838000,2000,-6840000,,7365000,865591047,,,,16349000,5552000,2897000,,1338000,,,,75260000,348076000,425233000,527000,6038000,6798,868137867,2017-03-31,single,348076000,,,,instance,2017-05-12
1661458,0001661458-17-000040,10-Q,2017-08-11,2017-08-12,2017,Q2,2017-06-30,quarterly,HRI,"HIGHLANDS REIT, INC.",371363000,192664000,563000,,563000,,,29862000,,,,,,,,2805000,115400000,-9000,115409000,,4324000,868272875,,,,12079000,4964000,3339000,,100000,,,,192101000,163492000,356156000,119724000,7769000,6798,868423581,2017-06-30,single,163492000,,,,instance,2017-08-11
1661458,0001661458-17-000045,10-Q,2017-11-09,2017-11-10,2017,Q3,2017-09-30,quarterly,HRI,"HIGHLANDS REIT, INC.",345545000,273460000,711000,,711000,,,14689000,,,,,,,,3394000,80796000,0,80796000,,1542000,868423581,,,,9609000,3297000,8583000,,0,,0,,272749000,55432000,328892000,82338000,6691000,6798,868423581,2017-09-30,single,55432000,,,,instance,2017-11-09
1661458,0001661458-18-000006,10-K,2018-03-16,2018-03-17,2017,FY,2017-12-31,annual,HRI,"HIGHLANDS REIT, INC.",329617000,258097000,561000,,561000,,,53852000,,,,,,,,-16827000,174147000,148000,173999000,,13888000,867687575,,,,72289000,17256000,19979000,,1438000,0,0,,257536000,55273000,313370000,188035000,429000,6798,868423581,2017-12-31,single,55273000,,,,instance,2018-03-16
1661458,0001661458-18-000006,10-K,2018-03-16,2018-03-17,2017,FY,2017-12-31,quarterly,HRI,"HIGHLANDS REIT, INC.",329617000,258097000,561000,,561000,,,53852000,,,,,,,,-23511000,-15208000,155000,-15363000,,658000,868423581,,,,26106000,3443000,5160000,,0,,0,,257536000,55273000,313370000,-14550000,-20068000,6798,868423581,2017-12-31,single,55273000,,,,instance,2018-03-16
1661458,0001661458-18-000023,10-Q,2018-05-10,2018-05-11,2018,Q1,2018-03-31,quarterly,HRI,"HIGHLANDS REIT, INC.",327357000,258237000,406000,,406000,,,52335000,,,,,,,,-443000,-991000,-155000,-836000,,706000,870102100,,,,11088000,3129000,1128000,,1851000,,,,257831000,55021000,313258000,-285000,2686000,6798,871385672,2018-03-31,single,55021000,,,,instance,2018-05-10
1661458,0001661458-18-000030,10-Q,2018-08-09,2018-08-10,2018,Q2,2018-06-30,quarterly,HRI,"HIGHLANDS REIT, INC.",329206000,259582000,405000,,405000,,,45724000,,,,,,,,1846000,1295000,0,1295000,,708000,871427298,,,,8977000,3218000,4560000,,202000,,,,259177000,54775000,314357000,2003000,5064000,6798,871537188,2018-06-30,single,54775000,,,,instance,2018-08-09
1661458,0001661458-18-000038,10-Q,2018-11-06,2018-11-07,2018,Q3,2018-09-30,quarterly,HRI,"HIGHLANDS REIT, INC.",322784000,271971000,617000,,617000,,,41993000,,,,,,,,1908000,12389000,0,12389000,,700000,871537188,,,,9741000,3406000,5167000,,196000,,,,271354000,35088000,307059000,13089000,5314000,6798,871537188,2018-09-30,single,35088000,,,,instance,2018-11-06
1661458,0001661458-19-000019,10-K,2019-03-22,2019-03-23,2018,FY,2018-12-31,annual,HRI,"HIGHLANDS REIT, INC.",335980000,284100000,408000,,408000,,,80512000,,,,,,,,28004000,24773000,-155000,24928000,,2559000,871177934,,,,43368000,12178000,15765000,,2497000,,,,283692000,34953000,319053000,27332000,40182000,6798,871688704,2018-12-31,single,34953000,,,,instance,2019-03-22
1661458,0001661458-19-000019,10-K,2019-03-22,2019-03-23,2018,FY,2018-12-31,quarterly,HRI,"HIGHLANDS REIT, INC.",335980000,284100000,408000,,408000,,,80512000,,,,,,10392000,,12392000,12080000,0,12080000,,445000,871624475,,,,13562000,2425000,4910000,,248000,,,,283692000,34953000,319053000,12525000,14817000,6798,871688704,2018-12-31,single,34953000,,,,instance,2019-03-22
1661458,0001661458-19-000025,10-Q,2019-05-10,2019-05-11,2019,Q1,2019-03-31,quarterly,HRI,"HIGHLANDS REIT, INC.",372674000,285010000,467000,,467000,,,99990000,,,,,,10257000,,-66000,-455000,0,-455000,,758000,873379003,,,,10323000,2730000,-4000,,1994000,,,,284543000,74871000,359881000,303000,2664000,6798,875589393,2019-03-31,single,74871000,,,,instance,2019-05-10
1661458,0001661458-19-000031,10-Q,2019-08-13,2019-08-14,2019,Q2,2019-06-30,quarterly,HRI,"HIGHLANDS REIT, INC.",381363000,294631000,669000,,669000,,,122751000,,,,,,10401000,,10129000,9521000,0,9521000,,1006000,875755799,,,,9113000,,5043000,,183000,,,,293962000,74795000,369426000,10527000,,6798,875875109,2019-06-30,single,74795000,,,,instance,2019-08-13
1661458,0001661458-19-000037,10-Q,2019-11-12,2019-11-13,2019,Q3,2019-09-30,quarterly,HRI,"HIGHLANDS REIT, INC.",401182000,295127000,1229000,,1229000,,,116335000,,,,,,9198000,,995000,518000,0,508000,,1058000,876007008,,,,8203000,,4824000,,43000,,,,293898000,93385000,388512000,1576000,,6798,876074038,2019-09-30,single,93385000,,,,instance,2019-11-12
1661458,0001661458-20-000008,10-K,2020-03-20,2020-03-21,2019,FY,2019-12-31,annual,HRI,"HIGHLANDS REIT, INC.",400232000,290502000,1339000,,1339000,,,75404000,,,,,,,,7093000,4814000,0,4849000,,3929000,875313817,,,,39101000,13014000,16809000,,2242000,,,,289163000,93203000,383705000,8743000,20107000,6798,876074038,2019-12-31,single,93203000,,,,instance,2020-03-20
1661458,0001661458-20-000008,10-K,2020-03-20,2020-03-21,2019,FY,2019-12-31,quarterly,HRI,"HIGHLANDS REIT, INC.",400232000,290502000,1339000,,1339000,,,75404000,,,,,,7497000,,-3965000,-4770000,0,-4725000,,1107000,876074038,,,,11462000,,6946000,,22000,,,,289163000,93203000,383705000,-3663000,,6798,876074038,2019-12-31,single,93203000,,,,instance,2020-03-20
1661458,0001661458-20-000024,10-Q,2020-05-14,2020-05-15,2020,Q1,2020-03-31,quarterly,HRI,"HIGHLANDS REIT, INC.",393718000,287914000,791000,,791000,,,71912000,,,,,,9286000,,-2335000,,,-3201000,,1080000,878071826,,,,11703000,,-2480000,,1274000,,,,287123000,93024000,380938000,,,6798,879553830,2020-03-31,single,93024000,,,,instance,2020-05-14
1661458,0001661458-20-000036,10-Q,2020-08-12,2020-08-13,2020,Q2,2020-06-30,quarterly,HRI,"HIGHLANDS REIT, INC.",390971000,283818000,426000,,426000,,,63974000,,,,,,5873000,,-3138000,,,-4148000,,1048000,879636248,,,,9011000,,-2000,,121000,,,,283392000,92943000,376761000,,,6798,879831608,2020-06-30,single,92943000,,,,instance,2020-08-12
1661458,0001661458-20-000048,10-Q,2020-11-10,2020-11-11,2020,Q3,2020-09-30,quarterly,HRI,"HIGHLANDS REIT, INC.",377002000,278784000,108000,,108000,,,51874000,,,,,,6616000,,-4117000,,,-5167000,,1099000,879932514,,,,10733000,,50000,,7000,,,,278676000,82654000,361438000,,,6798,880025011,2020-09-30,single,82654000,,,,instance,2020-11-10
