cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
837852,0001140361-11-041860,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,CBBD,"YOU ON DEMAND HOLDINGS, INC.",36730377,14060952,13506525,6105478,7401047,,,12514069,472800,,,,,1894396,793721,-3480339,-5928132,-111512,-5816620,,361,694997938,2189,,,,1119327,,,,,,,554427,,,-5927771,-2361012,4841,785034721,2011-06-30,single,,,,,instance,2011-08-15
837852,0001140361-11-053312,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,CBBD,"YOU ON DEMAND HOLDINGS, INC.",34170627,14710282,13486359,6105478,7380881,,,10126289,450393,,,,,1980878,540212,-3571701,51099,-74631,125730,,325,808570570,2168,,,,1087002,-956064,-1168483,150375,,,-2124547,1223923,,,51424,-2484699,4841,785034721,2011-09-30,single,,,,,instance,2011-11-14
837852,0001140361-12-018388,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,CBBD,"YOU ON DEMAND HOLDINGS, INC.",31057404,11280538,13255226,6105478,7149748,,,7519574,413562,,,,,7868175,2342550,-13242098,-13011772,-369707,-12642065,,1764,9759430,10574,,,,4423760,-5735039,-2547120,634012,,,-8282159,-1974688,,,-13010008,-8818338,4841,10467400,2011-12-31,single,,,,,instance,2012-03-30
837852,0001140361-12-018388,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,CBBD,"YOU ON DEMAND HOLDINGS, INC.",31057404,11280538,13255226,6105478,7149748,,,7519574,413562,,,,,2294977,560763,-3433217,-4412088,-108144,-4303944,,523,,3279,,,,1143104,-2611975,-151245,169903,,,-2763220,-1974688,,,-4411565,-2290113,4841,10467400,2011-12-31,single,,,,,instance,2012-03-30
837852,0001140361-12-025488,10-Q,2012-05-15,2012-05-16,2012,Q1,2012-03-31,quarterly,CBBD,"YOU ON DEMAND HOLDINGS, INC.",27977997,7286638,12871862,6105478,6766384,,,4861502,408731,,,,,2037579,245558,-4144571,-4859967,-75438,-4784529,,1673,10467526,2713,,,,1231314,-2401772,-162127,175104,,,-2563899,-5585224,,,-4858294,-2913257,4841,10468116,2012-03-31,single,,,,,instance,2012-05-15
837852,0001140361-12-037063,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,YOD,"YOU ON DEMAND HOLDINGS, INC.",26008838,4640781,12922683,6105478,6817205,,,4418101,415986,,,,,2283405,356255,-4003158,-4355831,-105407,-4250424,,18839,10530916,1677,,,4359413,1248413,-3123700,-334859,300475,,,-3458559,-8281902,,,-4336992,-2754745,4841,10795616,2012-06-30,single,,,,,instance,2012-08-14
837852,0001140361-12-047366,10-Q,2012-11-14,2012-11-15,2012,Q3,2012-09-30,quarterly,YOD,"YOU ON DEMAND HOLDINGS, INC.",22025178,3785545,11372516,6105478,5267038,,,4830031,414086,,,,,1193599,-354163,-4620182,-4538826,-101399,-4437427,,28000,11293895,2742,,,4266019,1246974,-2733182,-292981,341342,,,-3026163,-7586971,,,-4510826,-3373208,4841,11804748,2012-09-30,single,,,,,instance,2012-11-14
837852,0001140361-13-015816,10-K,2013-04-08,2013-04-09,2012,FY,2012-12-31,annual,YOD,"YOU ON DEMAND HOLDINGS, INC.",22458045,4165212,11164666,6105478,5059188,,,4381043,384088,,,,,6873230,-210287,-17289424,-16640490,-353085,-16287405,,78953,11099746,8636,,,17079137,4082936,-10600825,-953636,1376617,,,-11554461,-6999454,,,-16561537,-13206488,4841,13742394,2012-12-31,single,,,,,instance,2013-04-08
837852,0001140361-13-015816,10-K,2013-04-08,2013-04-09,2012,FY,2012-12-31,quarterly,YOD,"YOU ON DEMAND HOLDINGS, INC.",22458045,4165212,11164666,6105478,5059188,,,4381043,384088,,,,,1358647,-457937,-4521513,-2885866,-70841,-2815025,,30441,,1504,,,4063576,356235,-2342171,-163669,559696,,,-2505840,-6999454,,,-2855425,-4165278,4841,13742394,2012-12-31,single,,,,,instance,2013-04-08
837852,0001140361-13-021093,10-Q,2013-05-15,2013-05-16,2013,Q1,2013-03-31,quarterly,YOD,"YOU ON DEMAND HOLDINGS, INC.",19729883,4414174,10924059,6105478,4818581,,,2102811,412911,,,,,1312061,-420439,-3612331,-3712978,-37811,-3675167,,30369,14602196,950,,,3191892,656743,-2016340,-242243,351091,,,-2258583,-6509885,,,-3682609,-2955588,4841,,,,,,,,instance,2013-05-15
