cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1561551,0001561551-13-000012,10-Q,2013-06-13,2013-06-14,2013,Q2,2013-04-30,quarterly,,"CERULEAN GROUP, INC.",24,-7073,,,,,,24,,,,,,,,-1414,,,-1414,,,,,,,1414,,,,,,,,-7073,,,,,7370,,,,,,,,,
1561551,0001561551-13-000014,10-Q,2013-09-12,2013-09-13,2013,Q3,2013-07-31,quarterly,,"CERULEAN GROUP, INC.",21606,14589,,,,,,13780,,,,,,,,-2137,,,-2137,,,,,,,2137,,-10044,,,,,,14589,,,,,7370,,,,,,,,,
1561551,0001561551-14-000002,10-K,2014-01-29,2014-01-30,2013,FY,2013-10-31,annual,CEUL,"CERULEAN GROUP, INC.",23728,9111,,,,,,17902,,,,,,,,-19406,,,-19406,,,,,,,19406,,-23232,,,,,,9111,,,,,7370,,,,,,,,instance,2014-01-29
1561551,0001561551-14-000002,10-K,2014-01-29,2014-01-30,2013,FY,2013-10-31,quarterly,CEUL,"CERULEAN GROUP, INC.",23728,9111,,,,,,17902,,,,,,,,-5478,,,-5478,,,,,,,5478,,-3478,,,,,,9111,,,,,7370,,,,,,,,instance,2014-01-29
1561551,0001561551-14-000004,10-Q,2014-03-13,2014-03-14,2014,Q1,2014-01-31,quarterly,CEUL,"CERULEAN GROUP, INC.",4788,-11917,,,,,,962,,,,,,,,-21028,,,-21028,,,,,,,21028,,-18940,,,,,,-11917,,,,,7370,,,,,,,,instance,2014-03-13
1561551,0001561551-14-000006,10-Q,2014-06-16,2014-06-17,2014,Q2,2014-04-30,quarterly,CEUL,"CERULEAN GROUP, INC.",2070,-17967,,,,,,244,,,,,,,,-6050,,,-6050,,,,,,,6050,,-2318,,,,,,-17967,,,,,7370,,,,,,,,carried,2014-03-13
1561551,0001615774-14-000335,10-Q,2014-11-14,2014-11-15,2014,Q3,2014-09-30,quarterly,ENUM,"ENUMERAL BIOMEDICAL HOLDINGS, INC.",17029847,-4860548,,,,,,13191884,,,,,,70408,,-2151521,-8823492,,-8823492,1058711,140917,40724549,,,,2221929,,,,,,,,-4860548,,,-8682575,,2834,51591710,2014-09-30,single,,,,,instance,2014-11-14
1561551,0001615774-15-000522,10-K,2015-03-19,2015-03-20,2014,FY,2014-12-31,annual,ENUM,"ENUMERAL BIOMEDICAL HOLDINGS, INC.",15534970,-1683583,,,,0,0,10460117,,,0,,,164026,,-6430770,-8179410,0,-8179410,3575695,242430,32047194,,,,6594796,304456,-5238414,-563695,659435,,,-5802109,-1683583,0,-1683583,-7936980,-6126314,2834,51588617,2014-12-31,single,,,,,instance,2015-03-19
1561551,0001615774-15-000522,10-K,2015-03-19,2015-03-20,2014,FY,2014-12-31,quarterly,ENUM,"ENUMERAL BIOMEDICAL HOLDINGS, INC.",15534970,-1683583,,,,0,0,10460117,,,0,,,42904,,-2006746,3040987,,3040987,1040467,-26568,,,,,2049650,91942,-1679919,-519528,148848,,,-2199447,-1683583,0,-1683583,3014419,-1914804,2834,51588617,2014-12-31,single,,,,,instance,2015-03-19
1561551,0001615774-15-001044,10-Q,2015-05-15,2015-05-16,2015,Q1,2015-03-31,quarterly,ENUM,"ENUMERAL BIOMEDICAL HOLDINGS, INC.",13296614,768018,,,,87026,,9004744,,,,,,274722,,-2380725,2291794,,2291794,1230504,-2635,,,,,2655447,136298,-2064248,-391930,166391,,,-2456178,768018,87026,855044,2289159,-2244427,2834,51588617,2015-03-31,single,,,,,instance,2015-05-15
1561551,0001615774-15-002179,10-Q,2015-08-12,2015-08-13,2015,Q2,2015-06-30,quarterly,ENUM,"ENUMERAL BIOMEDICAL HOLDINGS, INC.",10775372,898060,,,,43513,,8378110,,,,,,381313,,-2915870,-29019,,-29019,1805166,-4985,51638912,,,,3297183,139589,-2476841,-167487,126500,,,-2644328,898060,43513,941573,-34004,-2776281,2834,51673792,2015-06-30,single,,,,,instance,2015-08-12
