cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1103795,0001019687-11-002556,10-Q,2011-08-12,2011-08-13,2011,Q2,2011-06-30,quarterly,ZERO,SAVE THE WORLD AIR INC,604583,-3456765,,,,,,448362,,,,,,,,-1509464,-4395670,800,-4396470,81213,,,,,,1428251,,,,,,,,-3456765,,,,,3714,106397658,2011-06-30,single,,,,,instance,2011-08-12
1103795,0001019687-11-003466,10-Q,2011-11-10,2011-11-11,2011,Q3,2011-09-30,quarterly,ZERO,SAVE THE WORLD AIR INC,157848,-2951012,,,,,,4594,,,,,,,,-2508664,-2251754,0,-2251754,379391,,,,,,2129273,9084,-817012,-1292,354041,,,-818304,-2951012,,,,-2499580,3714,112971534,2011-09-30,single,,,,,instance,2011-11-10
1103795,0001019687-12-001150,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,ZERO,SAVE THE WORLD AIR INC,781643,-3105282,,,,,,617797,,,,,,,,-8016964,,800,-10856547,1130283,,,,,,6886681,34717,-4723952,-32243,2240961,,,-4756195,-3105282,,,,-7982247,3714,114273470,2011-12-31,single,,,,,instance,2012-03-30
1103795,0001019687-12-001150,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,ZERO,SAVE THE WORLD AIR INC,781643,-3105282,,,,,,617797,,,,,,,,-2444497,,0,-3345532,198324,,,,,,2246173,8982,-901161,0,1321672,,,-901161,-3105282,,,,-2435515,3714,114273470,2011-12-31,single,,,,,instance,2012-03-30
1103795,0001019687-12-001730,10-Q,2012-05-11,2012-05-12,2012,Q1,2012-03-31,quarterly,ZERO,SAVE THE WORLD AIR INC,1202999,-3489823,,,,,,1031980,,,,,,,,,-2105371,,-5470350,167466,2462867,118213662,,,,1937905,9079,-1251986,-6921,564992,,,-1258907,-3489823,,,357496,366575,3714,125361898,2012-03-31,single,,,,,instance,2012-05-11
1103795,0001019687-12-003340,10-Q/A,2012-09-12,2012-09-13,2012,Q2,2012-06-30,quarterly,ZERO,SAVE THE WORLD AIR INC,177625,-3443137,,,,,,59892,,,,,,0,0,,-2105238,800,-1397598,183424,351422,127283585,0,,,1921814,9250,-1083336,-5852,680744,,,-1089188,-3443137,,,-1753816,-1744566,3714,128016534,2012-06-30,single,,,,,instance,2012-09-12
1103795,0001019687-12-003971,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,ZERO,SAVE THE WORLD AIR INC,1001023,-3600463,,,,,,902333,,,,,,,,,-2606464,0,-4670704,177311,774232,129389182,,,,2429153,9550,-974958,-2294,415092,,,-977252,-3600463,,,-1832232,-1822682,3714,137236654,2012-09-30,single,,,,,instance,2012-11-13
1103795,0001019687-13-000952,10-K,2013-03-22,2013-03-23,2012,FY,2012-12-31,annual,ZERO,SAVE THE WORLD AIR INC,1707927,-2897520,,,,,,1601791,,,,,,,,,-8150354,800,-13092387,693184,3627732,128667391,,,,7457170,36077,-4517585,-16142,,,,-4533727,-2897520,,,-4522622,-4486545,3714,143667570,2012-12-31,single,,,,,instance,2013-03-22
1103795,0001019687-13-000952,10-K,2013-03-22,2013-03-23,2012,FY,2012-12-31,quarterly,ZERO,SAVE THE WORLD AIR INC,1707927,-2897520,,,,,,1601791,,,,,,,,,-1333281,0,-1553735,164983,39210,,,,,1168298,8198,-1207305,-1075,,,,-1208380,-2897520,,,-1294071,-1285873,3714,143667570,2012-12-31,single,,,,,instance,2013-03-22
1103795,0001019687-13-001636,10-Q,2013-05-06,2013-05-07,2013,Q1,2013-03-31,quarterly,ZERO,SAVE THE WORLD AIR INC,4682073,3345327,,,,,,4482552,,,,,,,,,-1541939,,1582800,329055,260,172461669,,,,1212884,4371,-1147979,-537,428897,,,-1148516,3345327,,,-1541679,-1537308,3714,158062170,2013-03-31,single,,,,,instance,2013-05-06
1103795,0001019687-13-002948,10-Q,2013-08-08,2013-08-09,2013,Q2,2013-06-30,quarterly,ZERO,SAVE THE WORLD AIR INC,4703558,3566821,,,,,,4505736,,,,,,0,0,,-1972068,800,-1920950,430202,0,159896258,0,,,1541866,3669,-1663142,-7036,441472,,,-1670178,3566821,,,-1972068,-1968399,3714,163654700,2013-06-30,single,,,,,instance,2013-08-08
1103795,0001019687-13-004189,10-Q,2013-11-12,2013-11-13,2013,Q3,2013-09-30,quarterly,ZERO,SAVE THE WORLD AIR INC,3932494,3069284,,,,,,3824311,,,,,,0,0,,-2314335,0,-2308335,563559,0,165168368,0,,,1750776,3903,-1539386,-1,490266,,0,-1539387,3069284,,,-2314335,-2310432,3714,166911687,2013-09-30,single,,,,0,instance,2013-11-12
1103795,0001019687-14-000875,10-K,2014-03-17,2014-03-18,2013,FY,2013-12-31,annual,ZERO,SAVE THE WORLD AIR INC,4235599,3075316,,,,,,4137068,,,,,,0,0,,-13895461,800,-10657009,2011486,260,160958284,0,,,11883975,15399,-5912368,-7573,4764964,,0,-5919941,3075316,,,-13895201,-13879802,3714,176242817,2013-12-31,single,,,,0,instance,2014-03-17
1103795,0001019687-14-000875,10-K,2014-03-17,2014-03-18,2013,FY,2013-12-31,quarterly,ZERO,SAVE THE WORLD AIR INC,4235599,3075316,,,,,,4137068,,,,,,0,0,,-8067119,0,-8873734,688670,0,,0,,,7378449,3456,-1561861,1,3404329,,0,-1561860,3075316,,,-8067119,-8063663,3714,176242817,2013-12-31,single,,,,0,instance,2014-03-17
1103795,0001019687-14-001739,10-Q,2014-05-09,2014-05-10,2014,Q1,2014-03-31,quarterly,ZERO,SAVE THE WORLD AIR INC,4146421,3135504,,,,,,4076653,,,,,,0,0,,-1376974,0,-1403474,451987,0,179341951,0,,,924987,3456,-1368699,0,155378,,0,-1368699,3135504,,,-1376974,-1373518,3714,180603764,2014-03-31,single,,,,0,instance,2014-05-09
1103795,0001019687-14-003030,10-Q,2014-08-11,2014-08-12,2014,Q2,2014-06-30,quarterly,ZERO,SAVE THE WORLD AIR INC,3402701,2408956,,,,,,3314322,,,,,,60000,,,-1007592,800,-1008392,142964,0,180560764,,,,924628,3456,-762331,0,281844,,,-762331,2408956,,,-1007592,-1004136,3714,180603764,2014-06-30,single,,,,,instance,2014-08-11
1103795,0001019687-14-004126,10-Q,2014-11-10,2014-11-11,2014,Q3,2014-09-30,quarterly,ZERO,SAVE THE WORLD AIR INC,2782293,1957877,,,,,,2641734,,,,,,180000,,,-715774,0,-715774,146094,0,180695547,,,,749680,3456,-777588,0,159695,,,-777588,1957877,,,-715774,-712318,1389,180953764,2014-09-30,single,,,,,instance,2014-11-10
1103795,0001019687-15-000976,10-K,2015-03-16,2015-03-17,2014,FY,2014-12-31,annual,ZERO,SAVE THE WORLD AIR INC,2347558,1368412,,,,,,2247557,,,,,,240000,,,-3938118,,-4006335,893452,39619,180386712,,,,3284666,13825,-3527695,0,730726,,,-3527695,1368412,,,-3898499,-3884674,1389,181028244,2014-12-31,single,,,,,instance,2015-03-16
1103795,0001019687-15-000976,10-K,2015-03-16,2015-03-17,2014,FY,2014-12-31,quarterly,ZERO,SAVE THE WORLD AIR INC,2347558,1368412,,,,,,2247557,,,,,,0,,,-837778,,-878695,152407,39619,,,,,685371,3457,-619077,0,133809,,,-619077,1368412,,,-798159,-794702,1389,181028244,2014-12-31,single,,,,,instance,2015-03-16
1103795,0001019687-15-001846,10-Q,2015-05-11,2015-05-12,2015,Q1,2015-03-31,quarterly,ZERO,SAVE THE WORLD AIR INC,1500964,525227,,,,,,1414363,,,,,,0,,,-1128229,,-1174337,272777,47608,181253911,,,,855452,3213,-870280,-12914,228352,,,-883194,525227,,,-1080621,-1077408,1389,181338244,2015-03-31,single,,,,,instance,2015-05-11
1103795,0001019687-15-002989,10-Q,2015-08-07,2015-08-08,2015,Q2,2015-06-30,quarterly,ZERO,SAVE THE WORLD AIR INC,1275024,202048,,,,,,1187440,,,,,,0,,,-974170,,-1542944,147658,570274,181428211,,,,826512,3330,-702423,0,198820,,,-702423,202048,,,-403896,-400566,1389,183171577,2015-06-30,single,,,,,instance,2015-08-07
1103795,0001019687-15-003956,10-Q,2015-11-09,2015-11-10,2015,Q3,2015-09-30,quarterly,QSEP,"QS ENERGY, INC.",648380,-457189,,,,,,559682,,,,,,0,,,-807669,,-825797,80082,25986,183128577,,,,727587,3260,-627758,0,166560,,,-627758,-457189,,,-781683,-778423,3533,183171577,2015-09-30,single,,,,,instance,2015-11-09
1103795,0001019687-16-005479,10-K/A,2016-03-16,2016-03-17,2015,FY,2015-12-31,annual,QSEP,"QS ENERGY, INC.",428060,-782220,,,,,,349186,,,,,,0,,,-3492870,,-4228954,577501,747342,182267719,,,,2915369,13062,-2595457,-12914,728577,,,-2608371,-782220,,,-2745528,-2732466,3533,183831577,2015-12-31,single,,,,,instance,2016-03-16
1103795,0001019687-16-005479,10-K/A,2016-03-16,2016-03-17,2015,FY,2015-12-31,quarterly,QSEP,"QS ENERGY, INC.",428060,-782220,,,,,,349186,,,,,,0,,,-582802,,-685876,76984,103474,,,,,505818,3259,-394996,0,134845,,,-394996,-782220,,,-479328,-476069,3533,183831577,2015-12-31,single,,,,,instance,2016-03-16
1103795,0001019687-16-006188,10-Q,2016-05-10,2016-05-11,2016,Q1,2016-03-31,quarterly,QSEP,"QS ENERGY, INC.",670329,-604984,,,,,,592720,,,,,,0,,,-710337,,-1207392,74935,493712,185222083,,,,635402,1923,-518934,0,127255,,,-518934,-604984,,,-216625,-214702,3533,188720626,2016-03-31,single,,,,,instance,2016-05-10
1103795,0001019687-16-007120,10-Q,2016-08-09,2016-08-10,2016,Q2,2016-06-30,quarterly,QSEP,"QS ENERGY, INC.",401692,-1016983,,,,,,327505,,,,,,0,,,-698390,,-1137100,73242,439170,192010704,,,,625148,1757,-402231,-5285,139661,,,-407516,-1016983,,,-259220,-257463,3533,193082026,2016-06-30,single,,,,,instance,2016-08-09
1103795,0001683168-16-000530,10-Q,2016-11-09,2016-11-10,2016,Q3,2016-09-30,quarterly,QSEP,"QS ENERGY, INC.",446419,-946490,,,,,,385360,,,,,,0,,,-519174,,-1035196,51595,516712,195342504,,,,467579,1569,-480145,0,138689,,,-480145,-946490,,,-2462,-893,3533,197802026,2016-09-30,single,,,,,instance,2016-11-09
1103795,0001683168-17-000736,10-K,2017-03-31,2017-04-01,2016,FY,2016-12-31,annual,QSEP,"QS ENERGY, INC.",186000,-1358000,,,,,,136000,,,,,,0,,,-2382000,,-4000000,279000,1617000,192831810,,,,2103000,7000,-1626000,-5000,,,,-1631000,-1358000,,,-765000,-758000,3533,199045026,2016-12-31,single,,,,,instance,2017-03-31
1103795,0001683168-17-000736,10-K,2017-03-31,2017-04-01,2016,FY,2016-12-31,quarterly,QSEP,"QS ENERGY, INC.",186000,-1358000,,,,,,136000,,,,,,0,,,-454099,,-620312,79228,167406,,,,,374871,1751,-224690,285,,,,-224405,-1358000,,,-286693,-284942,3533,199045026,2016-12-31,single,,,,,instance,2017-03-31
1103795,0001683168-17-001255,10-Q,2017-05-15,2017-05-16,2017,Q1,2017-03-31,quarterly,QSEP,"QS ENERGY, INC.",219000,-2286000,,,,,,147000,,,,,,50000,,,-1272000,,-1484000,64000,212000,199260966,,,,1258000,2000,-171000,-19000,235000,,,-190000,-2286000,,,-1060000,-1058000,3533,201436426,2017-03-31,single,,,,,instance,2017-05-15
1103795,0001683168-17-002109,10-Q,2017-08-14,2017-08-15,2017,Q2,2017-06-30,quarterly,QSEP,"QS ENERGY, INC.",955000,-1376000,,,,,,880000,,,,,,0,,,-636000,,-1846000,56000,1210000,207419243,,,,580000,2000,-594000,-2000,300000,,,-596000,-1376000,,,574000,576000,3533,224508406,2017-06-30,single,,,,,instance,2017-08-14
1103795,0001683168-17-002957,10-Q,2017-11-14,2017-11-15,2017,Q3,2017-09-30,quarterly,QSEP,"QS ENERGY, INC.",689000,-1459000,,,,,,587000,,,,,,0,,,-588000,,-815000,53000,227000,230132723,,,,535000,7000,-604000,-28000,118000,,,-632000,-1459000,,,-361000,-354000,3533,233348905,2017-09-30,single,,,,,instance,2017-11-14
