cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1661460,0001564590-20-040808,10-Q,2020-08-20,2020-08-21,2020,Q2,2020-06-30,quarterly,PSTX,"POSEIDA THERAPEUTICS, INC.",226352000,-205303000,5548000,4228000,1320000,28990000,,147133000,,25366000,,,,,,-29446000,-30428000,,-30428000,25210000,892000,13370763,,,,29446000,,,,,,,,-210851000,28990000,-176313000,-29536000,,2836,13370778,2020-06-30,single,,,,
1661460,0001564590-20-053578,10-Q,2020-11-12,2020-11-13,2020,Q3,2020-09-30,quarterly,PSTX,"POSEIDA THERAPEUTICS, INC.",405171000,295836000,5548000,4228000,1320000,29059000,,66271000,,29814000,,,,,,-33474000,-34414000,,-34414000,27016000,848000,54973788,,,,33474000,687000,-29327000,-2801000,1895000,,,-32128000,290288000,29059000,324895000,-33566000,-32787000,2836,61819509,2020-09-30,single,,,,
1661460,0001564590-21-012509,10-K,2021-03-11,2021-03-12,2020,FY,2020-12-31,annual,PSTX,"POSEIDA THERAPEUTICS, INC.",371484000,261968000,5548000,4228000,1320000,29133000,,83966000,,30182000,,,,,,-126549000,-129775000,0,-129775000,103520000,3506000,35996901,,,,126549000,2586000,-113328000,-16908000,7220000,,,-130236000,256420000,29133000,291101000,-126269000,-123963000,2836,61860897,2020-12-31,single,,,,
1661460,0001564590-21-012509,10-K,2021-03-11,2021-03-12,2020,FY,2020-12-31,quarterly,PSTX,"POSEIDA THERAPEUTICS, INC.",371484000,261968000,5548000,4228000,1320000,29133000,,83966000,,30182000,,,,,,-35360000,-36148000,,-36148000,27884000,852000,,,,,35360000,1040000,-30315000,-2152000,2200000,,,-32467000,256420000,29133000,291101000,-35296000,-34320000,2836,61860897,2020-12-31,single,,,,
1661460,0001564590-21-026578,10-Q,2021-05-11,2021-05-12,2021,Q1,2021-03-31,quarterly,PSTX,"POSEIDA THERAPEUTICS, INC.",333337000,227486000,5548000,4228000,1320000,26208000,3000000,169795000,,32624000,,,,,,-37464000,-38314000,,-38314000,29095000,838000,61981081,,,,37464000,1072000,-39056000,-475000,3462000,,,-39531000,221938000,29208000,256694000,-37476000,-36392000,2836,62126736,2021-03-31,single,,,,
1661460,0001564590-21-044045,10-Q,2021-08-12,2021-08-13,2021,Q2,2021-06-30,quarterly,,"POSEIDA THERAPEUTICS, INC.",299111000,186576000,5548000,4228000,1320000,29273000,,199693000,,31727000,,,,,,-44879000,-45705000,,-45705000,36008000,843000,62150961,,,,44879000,1100000,-31088000,-1581000,4742000,,,-32669000,181028000,29273000,215849000,-44862000,-43779000,2836,62166167,2021-06-30,single,,,,
1661460,0001564590-21-055771,10-Q,2021-11-09,2021-11-10,2021,Q3,2021-09-30,quarterly,,"POSEIDA THERAPEUTICS, INC.",261937000,150157000,5548000,4228000,1320000,29314000,,197811000,,30814000,,,,,,-41590000,-42424000,,-42424000,32524000,837000,62298243,,,,41590000,1200000,-40872000,-365000,4151000,,,-41237000,144609000,29314000,179471000,-41587000,-40390000,2836,62469819,2021-09-30,single,,,,
1661460,0001564590-22-009681,10-K,2022-03-10,2022-03-11,2021,FY,2021-12-31,annual,,"POSEIDA THERAPEUTICS, INC.",269309000,156211000,5548000,4228000,1320000,29357000,,206325000,,31841000,,,,31238000,,-141411000,-124974000,0,-124974000,136734000,3358000,62235940,,,,172649000,4552000,-102543000,-2634000,16704000,,,-105177000,150663000,29357000,185568000,-121616000,-136859000,2836,62523596,2021-12-31,single,,,,
1661460,0001564590-22-009681,10-K,2022-03-10,2022-03-11,2021,FY,2021-12-31,quarterly,,"POSEIDA THERAPEUTICS, INC.",269309000,156211000,5548000,4228000,1320000,29357000,,206325000,,31841000,,,,,,-17478000,1469000,,1469000,39107000,840000,,,,,48716000,1183000,8473000,-213000,4349000,,,8260000,150663000,29357000,185568000,2309000,-16295000,2836,62523596,2021-12-31,single,,,,
1661460,0001564590-22-019885,10-Q,2022-05-12,2022-05-13,2022,Q1,2022-03-31,quarterly,,"POSEIDA THERAPEUTICS, INC.",248152000,103702000,5548000,4228000,1320000,57967000,,183489000,,35234000,,,,1435000,,-56961000,-58057000,,-58057000,48850000,1077000,62555915,,,,58396000,1207000,-51324000,-743000,4867000,,,-52067000,98154000,57967000,161669000,-56980000,-55754000,2836,62704726,2022-03-31,single,,,,
