cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1599901,0001564590-20-039297,10-Q,2020-08-11,2020-08-12,2020,Q2,2020-06-30,quarterly,RNA,"AVIDITY BIOSCIENCES, INC.",355355000,330296000,,,,0,0,352446000,,679000,0,,,1541000,,-10368000,,,-10556000,8984000,131000,,,,,11909000,,,,,,,,330296000,0,330296000,,
1599901,0001564590-20-052969,10-Q,2020-11-10,2020-11-11,2020,Q3,2020-09-30,quarterly,RNA,"AVIDITY BIOSCIENCES, INC.",346133000,320164000,,,,0,0,341142000,,689000,0,,,1746000,,-11466000,,,-11439000,9455000,0,,,,,13212000,,-9113000,-845000,1296000,,,-9958000,320164000,0,320164000,,
1599901,0001564590-21-013157,10-K,2021-03-15,2021-03-16,2020,FY,2020-12-31,annual,RNA,"AVIDITY BIOSCIENCES, INC.",333898000,306223000,,,,,,321462000,,938000,,,,6787000,,-44277000,,,-44355000,37602000,209000,,,,,51064000,,-37117000,-1092000,4310000,,,-38209000,306223000,,,,
1599901,0001564590-21-013157,10-K,2021-03-15,2021-03-16,2020,FY,2020-12-31,quarterly,RNA,"AVIDITY BIOSCIENCES, INC.",333898000,306223000,,,,,,321462000,,938000,,,,2142000,,-16293000,,,-16275000,13619000,0,,,,,18435000,,-13073000,-237000,1878000,,,-13310000,306223000,,,,
1599901,0001564590-21-027007,10-Q,2021-05-12,2021-05-13,2021,Q1,2021-03-31,quarterly,,"AVIDITY BIOSCIENCES, INC.",314752000,286116000,,,,,,301273000,,951000,0,,,2704000,,-23857000,,,-23844000,20677000,0,,,,,26561000,,-19681000,-525000,3701000,,,-20206000,286116000,,,,
1599901,0001564590-21-042650,10-Q,2021-08-09,2021-08-10,2021,Q2,2021-06-30,quarterly,,"AVIDITY BIOSCIENCES, INC.",290523000,264480000,,,,,,276423000,,914000,0,,,2607000,,-26367000,,,-26353000,22706000,0,,,,,28974000,,-28135000,-708000,4289000,,,-28843000,264480000,,,,
1599901,0001564590-21-055737,10-Q,2021-11-09,2021-11-10,2021,Q3,2021-09-30,quarterly,,"AVIDITY BIOSCIENCES, INC.",425917000,394877000,,,,,,410013000,,877000,0,,,2163000,,-29280000,,,-29274000,24831000,0,,,,,31443000,,-20782000,-800000,4550000,,,-21582000,394877000,,,,
1599901,0001564590-22-008049,10-K,2022-03-01,2022-03-02,2021,FY,2021-12-31,annual,,"AVIDITY BIOSCIENCES, INC.",427580000,381430000,,,,,,320448000,,9960000,0,,,9326000,,-118051000,,,-118009000,101182000,0,,,,,127377000,,-94813000,-3740000,17056000,,,-98553000,381430000,,,,
1599901,0001564590-22-008049,10-K,2022-03-01,2022-03-02,2021,FY,2021-12-31,quarterly,,"AVIDITY BIOSCIENCES, INC.",427580000,381430000,,,,,,320448000,,9960000,0,,,1852000,,-38547000,,,-38538000,32968000,0,,,,,40399000,,-26215000,-1707000,4516000,,,-27922000,381430000,,,,
1599901,0001564590-22-019284,10-Q,2022-05-10,2022-05-11,2022,Q1,2022-03-31,quarterly,,"AVIDITY BIOSCIENCES, INC.",421135000,375708000,,,,,,139262000,,9347000,0,,,1795000,,-34460000,,,-34235000,27688000,,,,,,36255000,,-29574000,-758000,6238000,,,-30332000,375708000,,,,
1599901,0001564590-22-028654,10-Q,2022-08-09,2022-08-10,2022,Q2,2022-06-30,quarterly,,"AVIDITY BIOSCIENCES, INC.",420801000,374351000,,,,,,125106000,,8753000,,,,2178000,,-46299000,,,-45690000,39789000,,49927000,,,,48477000,,-35546000,-1322000,6508000,,,-36868000,374351000,,,,
1599901,0001564590-22-037051,10-Q,2022-11-08,2022-11-09,2022,Q3,2022-09-30,quarterly,,"AVIDITY BIOSCIENCES, INC.",430539000,376982000,,,,,,143699000,,8185000,,,,2482000,,-44929000,,,-43599000,37317000,,53069000,,,,47411000,,-31959000,107000,7086000,,,-31852000,376982000,,,,
1599901,0001599901-23-000009,10-K,2023-02-28,2023-03-01,2022,FY,2022-12-31,annual,RNA,"AVIDITY BIOSCIENCES, INC.",638800000,578075000,,,,,,340396000,,7582000,,,,9224000,,-178913000,,,-173995000,150404000,0,52162000,,,,188137000,,-136268000,-2823000,27139000,,,-139091000,578075000,,,,
1599901,0001599901-23-000009,10-K,2023-02-28,2023-03-01,2022,FY,2022-12-31,quarterly,RNA,"AVIDITY BIOSCIENCES, INC.",638800000,578075000,,,,,,340396000,,7582000,,,,2769000,,-53225000,,,-50471000,45610000,,,,,,55994000,,-39189000,-850000,7307000,,,-40039000,578075000,,,,
1599901,0001599901-23-000030,10-Q,2023-05-09,2023-05-10,2023,Q1,2023-03-31,quarterly,RNA,"AVIDITY BIOSCIENCES, INC.",613976000,558915000,,,,,,118710000,,6976000,,,,2233000,,-57596000,,,-52394000,47765000,,70433000,,,,59829000,,-48967000,-1820000,9104000,,,-50787000,558915000,,,,
1599901,0001599901-23-000064,10-Q,2023-08-08,2023-08-09,2023,Q2,2023-06-30,quarterly,RNA,"AVIDITY BIOSCIENCES, INC.",610784000,559178000,,,,,,153880000,,6362000,,,,2316000,,-52634000,,,-47025000,42672000,,71390000,,,,54950000,,-49807000,-622000,9453000,,,-50429000,559178000,,,,
