cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1159036,0000950123-11-073693,10-Q,2011-08-05,2011-08-06,2011,Q2,2011-06-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,89509090,20053396,,,,,,79116705,83849,,0,,,23188948,,3095931,,,3116288,15347116,,104393835,,,,,,,,,,,,20053396,,,,,2836,103609419,2011-06-30,single,,,,,instance,2011-08-05
1159036,0001193125-11-302232,10-Q,2011-11-08,2011-11-09,2011,Q3,2011-09-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,78243272,27055163,,,,,,66329358,103443,,,,,22942428,,5152833,,,5165193,13514352,,105009189,,,,,238682,-13443456,-38959,1757359,,,-13482415,27055163,,,,5391515,2836,103647930,2011-09-30,single,,,,,instance,2011-11-08
1159036,0001193125-12-107555,10-K,2012-03-12,2012-03-13,2011,FY,2011-12-31,annual,HALO,HALOZYME THERAPEUTICS INC,65758545,10900116,,,,,,52825527,567263,,,,,56086436,,-19838941,,,-19769851,57563470,,,,63530,,,1095823,-34350425,-828508,5569899,,,-35178933,10900116,,,,-18743118,2836,103989272,2011-12-31,single,,,,,instance,2012-03-12
1159036,0001193125-12-107555,10-K,2012-03-12,2012-03-13,2011,FY,2011-12-31,quarterly,HALO,HALOZYME THERAPEUTICS INC,65758545,10900116,,,,,,52825527,567263,,,,,2411167,,-18428118,,,-18415614,14916205,,,,,,,244210,-13553841,-556987,1653570,,,-14110828,10900116,,,,-18183908,2836,103989272,2011-12-31,single,,,,,instance,2012-03-12
1159036,0001193125-12-215311,10-Q,2012-05-07,2012-05-08,2012,Q1,2012-03-31,quarterly,HALO,HALOZYME THERAPEUTICS INC,134718910,81060411,,,,,,116608304,1496783,,,,,7440179,,-15140398,,,-15119181,15891109,,,,21217,,,237793,-19357615,,2154928,,,,81060411,,,,-14902605,2836,112411014,2012-03-31,single,,,,,instance,2012-05-07
1159036,0001193125-12-345733,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,121747884,69234318,,,,,,102041617,1783894,,,,,7757175,,-14048098,,,-14021119,16081729,,112063665,,26979,,,272202,-13755168,,2285052,,,,69234318,,,,-13775896,2836,112688597,2012-06-30,single,,,,,instance,2012-08-09
1159036,0001193125-12-460700,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,107982219,51189777,,,,,,87614891,2186063,,,,,5334323,,-20029837,,,-20005846,19503491,,112305002,,,,,286168,-14298123,-167516,1922392,,,-14465639,51189777,,,,-19743669,2836,112692527,2012-09-30,single,,,,,instance,2012-11-08
1159036,0001483813-13-000033,10-K,2013-03-01,2013-03-02,2012,FY,2012-12-31,annual,HALO,HALOZYME THERAPEUTICS INC,134728397,48853719,,,,,,99901264,2670696,,,,,42325226,,-53625446,,,-53552002,70044073,,,,59028,,,1079424,-64329296,-1412585,8348587,,,-65741881,48853719,29661680,78515399,,-52546022,2836,112709174,2012-12-31,single,29661680,,,,instance,2013-03-01
1159036,0001483813-13-000033,10-K,2013-03-01,2013-03-02,2012,FY,2012-12-31,quarterly,HALO,HALOZYME THERAPEUTICS INC,134728397,48853719,,,,,,99901264,2670696,,,,,21793549,,-4407113,,,-4405856,18567744,,,,,,,283261,-16918390,-539420,1986215,,,-17457810,48853719,29661680,78515399,,-4123852,2836,112709174,2012-12-31,single,29661680,,,,instance,2013-03-01
1159036,0001483813-13-000051,10-Q,2013-05-08,2013-05-09,2013,Q1,2013-03-31,quarterly,HALO,HALOZYME THERAPEUTICS INC,116866295,31681060,,,,,1362055,39017804,2737387,,,,,11833540,,-18495773,,,-19288369,22034437,847584,112416792,,,,,294664,-10750902,-534097,2396687,,,-11284999,31681060,28323233,60004293,,-18201109,2836,113142900,2013-03-31,single,28323233,,,,instance,2013-05-08
1159036,0001483813-13-000085,10-Q,2013-08-07,2013-08-08,2013,Q2,2013-06-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,107387338,11143677,,,,,3643156,27927551,2466999,,0,,,14453810,,-22120648,,,-22911511,27990755,848995,112486211,,,,,297036,-10954726,-80183,2439649,,,-11034909,11143677,26075507,37219184,,-21823612,2836,113285582,2013-06-30,single,26075507,,,,instance,2013-08-07
1159036,0001159036-13-000011,10-Q,2013-11-08,2013-11-09,2013,Q3,2013-09-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,110145126,-3486305,,,,,5970119,17492131,3846290,,0,,,16013164,,-18493856,,,-19292368,25689189,849936,112765155,,,,,301777,-12413897,-325159,2303662,,,-12739056,-3486305,23781955,20295650,,-18192079,2836,113986739,2013-09-30,single,23781955,,,,instance,2013-11-08
1159036,0001159036-14-000033,10-K,2014-02-28,2014-03-01,2013,FY,2013-12-31,annual,HALO,HALOZYME THERAPEUTICS INC,101792592,-19990676,,,,,,27356947,6169982,,0,,,54799447,,-80433637,,,-83478551,96639575,3274143,112805439,,,,,1226927,-49339479,-2297518,9538056,,,-51636997,-19990676,49771737,29781061,,-79206710,2836,114533466,2013-12-31,single,49771737,,,,instance,2014-02-28
1159036,0001159036-14-000033,10-K,2014-02-28,2014-03-01,2013,FY,2013-12-31,quarterly,HALO,HALOZYME THERAPEUTICS INC,101792592,-19990676,,,,,,27356947,6169982,,0,,,12498933,,-21323360,,,-21986303,20925194,727628,113550229,,,,,333450,-15219954,-1358079,2398058,,,-16578033,-19990676,49771737,29781061,,-20989910,2836,114533466,2013-12-31,single,49771737,,,,instance,2014-02-28
1159036,0001159036-14-000042,10-Q,2014-05-12,2014-05-13,2014,Q1,2014-03-31,quarterly,HALO,HALOZYME THERAPEUTICS INC,197687000,66748000,,,,,2404000,76570000,6765000,,0,,,11966000,,-25219000,,,-26548000,21415000,1376000,118943000,,,,,397000,-17630000,-411000,3295000,,,-18041000,66748000,47389000,114137000,,-24822000,2836,124483000,2014-03-31,single,47389000,,,,instance,2014-05-12
1159036,0001159036-14-000070,10-Q,2014-08-11,2014-08-12,2014,Q2,2014-06-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,182052000,55299000,,,,,6203000,56135000,7114000,,0,,,18385000,,-14940000,,,-16273000,18649000,1451000,123710000,,,,,443000,-15766000,-350000,3594000,,,-16116000,55299000,43613000,98912000,,-14497000,2836,125294000,2014-06-30,single,43613000,,,,instance,2014-08-11
1159036,0001159036-14-000093,10-Q,2014-11-10,2014-11-11,2014,Q3,2014-09-30,quarterly,HALO,HALOZYME THERAPEUTICS INC,164626000,39940000,,,,,10075000,46375000,6916000,,0,,,14606000,,-19026000,,,-20280000,19904000,1376000,124041000,,,,,464000,-13183000,-371000,4176000,,,-13554000,39940000,39762000,79702000,,-18562000,2836,125546000,2014-09-30,single,39762000,,,,instance,2014-11-10
