cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1841330,0001213900-21-060610,10-Q,2021-11-18,2021-11-19,2021,Q3,2021-09-30,quarterly,,PASITHEA THERAPEUTICS CORP.,21042416,16475120,,,,,,20565319,,,,,,,,-1273600,-1526108,,-1526108,,,8956197,,-508,,,,,,,,,,16475120,,,,,2834,13208371,2021-09-30,single,,,,
1841330,0001213900-22-016160,10-K,2022-03-30,2022-03-31,2021,FY,2021-12-31,annual,,PASITHEA THERAPEUTICS CORP.,53320581,51420501,,,,,,52966706,,,,,,15062,-2213,-4507413,-2173521,,-2173521,,,,,-508,,,,-3174058,-21503,471250,,,-3195561,51420501,,,,,2834,23008371,2021-12-31,single,,,1379,
1841330,0001213900-22-016160,10-K,2022-03-30,2022-03-31,2021,FY,2021-12-31,quarterly,,PASITHEA THERAPEUTICS CORP.,53320581,51420501,,,,,,52966706,,,,,,,,-1956257,630143,,630123,,,,,0,,,,-1744333,-12933,156585,,,-1757266,51420501,,,,,2834,23008371,2021-12-31,single,,,,
1841330,0001213900-22-027104,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,,PASITHEA THERAPEUTICS CORP.,51078565,49977378,,,,,,50321206,,,,,,13658,721,-2404537,-1574240,,-1574240,,,,,,,,,-2527478,-113867,135630,,,-2641345,49977378,,,,,2834,23008371,2022-03-31,single,,,5014,
1841330,0001213900-22-048085,10-Q,2022-08-15,2022-08-16,2022,Q2,2022-06-30,quarterly,,PASITHEA THERAPEUTICS CORP.,53027687,51473527,3833453,3833453,,,,47940075,,459663,,,,13581,-1520,-3080094,-2658394,,-2658394,,,23444135,,,,,,-2377030,-38310,559327,,,-2415340,47640074,,,,,2834,26698688,2022-06-30,single,,,10787,
1841330,0001213900-22-072281,10-Q,2022-11-14,2022-11-15,2022,Q3,2022-09-30,quarterly,,PASITHEA THERAPEUTICS CORP.,49608304,46788816,3866436,3853934,12502,,,42398233,,982417,,,,218608,132143,-4250813,-4586130,,-4586130,1159001,,26548688,,,,,,-5238722,-197447,-298308,,,-5436169,42922380,,,,,2834,26548688,2022-09-30,single,,,16670,
1841330,0001213900-23-024755,10-K,2023-03-30,2023-03-31,2022,FY,2022-12-31,annual,,PASITHEA THERAPEUTICS CORP.,45180089,42498248,9850150,1262911,8587239,,,33146895,,926887,,,,486559,,-14816321,-13936452,,-13936452,2665427,102,25251756,,,,,,-14561921,-374889,552823,,,-14936810,32648098,,,-13936350,,2834,26043406,2022-12-31,single,,,31520,
1841330,0001213900-23-024755,10-K,2023-03-30,2023-03-31,2022,FY,2022-12-31,quarterly,,PASITHEA THERAPEUTICS CORP.,45180089,42498248,9850150,1262911,8587239,,,33146895,,926887,,,,240712,,-5080877,-5117688,,-5117688,1386505,,,,,,,,-4418691,-25265,156174,,,-4443956,32648098,,,,,2834,26043406,2022-12-31,single,,,-951,
1841330,0001213900-23-039063,10-Q,2023-05-12,2023-05-13,2023,Q1,2023-03-31,quarterly,,PASITHEA THERAPEUTICS CORP.,42044897,39135107,9676848,1262911,8413937,,,29914063,,465454,,,,,,-3212552,-3265810,,-3537679,1096286,6388,26073036,,,,,,-3202278,-53888,177021,,,-3256166,29458259,,,-3259422,,2834,26126740,2023-03-31,single,,,4179,
1841330,0001213900-23-066319,10-Q,2023-08-11,2023-08-12,2023,Q2,2023-06-30,quarterly,,PASITHEA THERAPEUTICS CORP.,38149391,35590194,9519307,1262911,8256396,,,26647633,,425760,,,,,,-3828701,-3598084,,-3763230,2028165,-117191,26128022,,,,,,-3079666,-3108,218634,,,-3082774,26070887,,,-3715275,,2834,26143407,2023-06-30,single,,,4716,
