cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1575913,0001504412-13-000330,10-Q,2013-08-15,2013-08-16,2013,Q2,2013-06-30,quarterly,GEEI,"GOLDEN EDGE ENTERTAINMENT, INC.",3960,3960,,,,,,3960,,,,,,,,,,,,,,17180000,,,,,,,,,,,,3960,,,,,7200,17180000,2013-06-30,single,,,,
1575913,0001504412-13-000420,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",3210,3210,,,,,,3210,,,,,,,,-750,-750,,-750,,,17180000,,,,750,,-750,,,,,,3210,,,,,7200,17180000,2013-09-30,single,,,,
1575913,0001504412-14-000087,10-K,2014-03-26,2014-03-27,2013,FY,2013-12-31,annual,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",2360,-3440,,,,,,2360,,,,,,,,-9040,-9040,,-9040,,,16680000,,,,9040,,-9040,,,,,,-3440,,,,,7200,17180000,2013-12-31,single,,,,
1575913,0001504412-14-000087,10-K,2014-03-26,2014-03-27,2013,FY,2013-12-31,quarterly,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",2360,-3440,,,,,,2360,,,,,,,,-6650,-6650,,-6650,,,,,,,6650,,-6650,,,,,,-3440,,,,,7200,17180000,2013-12-31,single,,,,
1575913,0001504412-14-000165,10-Q,2014-05-15,2014-05-16,2014,Q1,2014-03-31,quarterly,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",,-9901,,,,,,,,,,,,,,-6461,-6461,,-6461,,,17180000,,,,6461,,-5728,,,,,,-9901,,,,,7200,17180000,2014-03-31,single,,,,
1575913,0001504412-14-000217,10-Q,2014-08-08,2014-08-09,2014,Q2,2014-06-30,quarterly,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",,-12051,,,,,,,,,,,,,,-2150,-2150,,-2150,,,17180000,,,,2150,,-2283,,,,,,-12051,,,,,7200,17180000,2014-06-30,single,,,,
1575913,0001504412-14-000320,10-Q,2014-11-07,2014-11-08,2014,Q3,2014-09-30,quarterly,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",,-14201,,,,,,,,,,,,,,-2150,-2150,,-2150,,,17180000,,,,2150,,-2150,,,,,,-14201,,,,,7200,17180000,2014-09-30,single,,,,
1575913,0001504412-15-000085,10-K,2015-04-15,2015-04-16,2014,FY,2014-12-31,annual,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",,-693,,,,,,,,,,,,,,-11454,-11454,,-11454,,,17180000,,,,11454,,-10761,,,,,,-693,,,,,7200,17180000,2014-12-31,single,,,,
1575913,0001504412-15-000085,10-K,2015-04-15,2015-04-16,2014,FY,2014-12-31,quarterly,GEET,"GOLDEN EDGE ENTERTAINMENT, INC.",,-693,,,,,,,,,,,,,,-693,-693,,-693,,,,,,,693,,-600,,,,,,-693,,,,,7200,17180000,2014-12-31,single,,,,
1575913,0001504412-15-000119,10-Q,2015-05-20,2015-05-21,2015,Q1,2015-03-31,quarterly,GDEE,"GOLDEN EDGE ENTERTAINMENT, INC.",20000,11447,,,,,,20000,,,,,,,,-7860,-7860,,-7860,,,17180000,,,,7860,,,,,,,,11447,,,,,7200,17180000,2015-03-31,single,,,,
