cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
872589,0001206774-10-001689,10-Q,2010-07-28,2010-07-29,2010,Q2,2010-06-30,quarterly,REGN,REGENERON PHARMACEUTICALS INC,790641000,371216000,,,,,,112000000,,,0,,,115886000,,-23724000,,,-25474000,124526000,2342000,,,,,,,,,,,,,371216000,,,,,2834,79923216,2010-06-30,single,,,,,instance,2010-07-28
872589,0001206774-10-002228,10-Q,2010-10-28,2010-10-29,2010,Q3,2010-09-30,quarterly,REGN,REGENERON PHARMACEUTICALS INC,942433000,348064000,,,,,,325286000,,,0,,,105979000,,-32094000,,,-33875000,122043000,2234000,,,,,,4894000,160669000,-22103000,8790000,,,138566000,348064000,,,,-27200000,2834,80042523,2010-09-30,single,,,,,instance,2010-10-28
872589,0001206774-11-000263,10-K,2011-02-17,2011-02-18,2010,FY,2010-12-31,annual,REGN,REGENERON PHARMACEUTICALS INC,1089432000,527815000,,,,,,112572000,,,2000,,,459074000,,-97472000,-104468000,0,-104468000,489252000,9118000,,,,,,19687000,96344000,-99689000,39897000,,,-3345000,527815000,,,-95350000,-77785000,2834,87238301,2010-12-31,single,,,,,instance,2011-02-17
872589,0001206774-11-000263,10-K,2011-02-17,2011-02-18,2010,FY,2010-12-31,quarterly,REGN,REGENERON PHARMACEUTICALS INC,1089432000,527815000,,,,,,112572000,,,2000,,,133675000,,-12777000,,,-14597000,125212000,2458000,,,,,,6086000,-41699000,-32262000,13566000,,,-73961000,527815000,,,,-6691000,2834,87238301,2010-12-31,single,,,,,instance,2011-02-17
872589,0001206774-11-001105,10-Q,2011-05-03,2011-05-04,2011,Q1,2011-03-31,quarterly,REGN,REGENERON PHARMACEUTICALS INC,1074293000,518091000,,,,,,135376000,,,0,,,112204000,,-40981000,-43663000,-216000,-43447000,129392000,3719000,,,,,,6978000,-10580000,-22166000,14801000,,,-32746000,518091000,,,-39944000,-34003000,2834,88548041,2011-03-31,single,,,,,instance,2011-05-03
872589,0001206774-11-001639,10-Q,2011-07-28,2011-07-29,2011,Q2,2011-06-30,quarterly,REGN,REGENERON PHARMACEUTICALS INC,1046864000,478034000,,,,,,254312000,,,0,,,107810000,,-60319000,-63368000,-863000,-62505000,143149000,4047000,,,,,,7902000,-34050000,-14864000,12396000,,,-48914000,478034000,,,-59321000,-52417000,2834,89416015,2011-06-30,single,,,,,instance,2011-07-28
872589,0001206774-11-002300,10-Q,2011-10-27,2011-10-28,2011,Q3,2011-09-30,quarterly,REGN,REGENERON PHARMACEUTICALS INC,983031000,428253000,,,,,,206395000,,,0,,,102833000,,-58457000,-61803000,562000,-62365000,127924000,4061000,,,,,,8276000,-46735000,-8898000,13364000,,,-55633000,428253000,,,-57742000,-50181000,2834,90418871,2011-09-30,single,,,,,instance,2011-10-27
872589,0001206774-12-000709,10-K,2012-02-21,2012-02-22,2011,FY,2011-12-31,annual,REGN,REGENERON PHARMACEUTICALS INC,1323583000,485732000,,,,,,483610000,,,0,,,445824000,,-205159000,-222892000,-1132000,-221760000,529506000,21282000,,,,,,,-141682000,-57217000,56094000,,,-198899000,485732000,,,-201610000,,2834,90692071,2011-12-31,single,,,,,instance,2012-02-21
872589,0001206774-12-000709,10-K,2012-02-21,2012-02-22,2011,FY,2011-12-31,quarterly,REGN,REGENERON PHARMACEUTICALS INC,1323583000,485732000,,,,,,483610000,,,0,,,122977000,,-45402000,-54058000,-615000,-53443000,129041000,9455000,,,,,,,-50317000,-11289000,15533000,,,-61606000,485732000,,,-44603000,,2834,90692071,2011-12-31,single,,,,,instance,2012-02-21
872589,0001206774-12-001689,10-Q,2012-04-26,2012-04-27,2012,Q1,2012-03-31,quarterly,REGN,REGENERON PHARMACEUTICALS INC,1350159000,504024000,,,,,,394585000,,,,,,231789000,,22201000,11651000,,11651000,138862000,11160000,107734000,,,,,8416000,-87041000,-11055000,23244000,,,-98096000,504024000,,,22811000,30617000,2834,92969427000,2012-03-31,single,,,,,instance,2012-04-26
