cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
844538,0001144204-12-007816,10-K,2012-02-13,2012-02-14,2011,FY,2011-10-31,annual,,ROCKFORD MINERALS INC /FI,2860,-58775,,,,,,2860,,,,,,,,-61598,-62275,,-62275,,677,,,,,61598,,-52393,,,,,,-58775,,,-61598,
844538,0001144204-12-007816,10-K,2012-02-13,2012-02-14,2011,FY,2011-10-31,quarterly,,ROCKFORD MINERALS INC /FI,2860,-58775,,,,,,2860,,,,,,,,,,,,,,,,,,,,,,,,,,-58775,,,,
844538,0001144204-12-016273,10-Q,2012-03-21,2012-03-22,2012,Q1,2012-01-31,quarterly,,ROCKFORD MINERALS INC /FI,496,-63296,,,,,,496,,,,,,,,-20769,-21370,,-21370,,601,,,,,20769,,-15179,,,,,,-63296,,,-20769,
844538,0001144204-12-026244,10-K/A,2012-05-04,2012-05-05,2011,FY,2011-10-31,annual,,ROCKFORD MINERALS INC /FI,2860,-58775,,,,,,2860,,,,,,,,-61598,-62275,,-62275,,677,,,,,61598,,-52393,,,,,,-58775,,,-61598,
844538,0001144204-12-026244,10-K/A,2012-05-04,2012-05-05,2011,FY,2011-10-31,quarterly,,ROCKFORD MINERALS INC /FI,2860,-58775,,,,,,2860,,,,,,,,,,,,,,,,,,,,,,,,,,-58775,,,,
844538,0001144204-12-035807,10-Q,2012-06-21,2012-06-22,2012,Q2,2012-04-30,quarterly,,ROCKFORD MINERALS INC /FI,1515,-79591,,,,,,1515,,,,,,,,-17855,-18581,,-18581,,726,,,,,17855,,-7504,,,,,,-79591,,,-17855,
844538,0001144204-13-004553,10-K,2013-01-29,2013-01-30,2012,FY,2012-10-31,annual,,ROCKFORD MINERALS INC /FI,1447,-36772,,,,,,1447,,,,,,,,-65354,-68566,,-68566,,3212,,,,,65354,,-52600,,,,,,-36772,,,-65354,
844538,0001144204-13-004553,10-K,2013-01-29,2013-01-30,2012,FY,2012-10-31,quarterly,,ROCKFORD MINERALS INC /FI,1447,-36772,,,,,,1447,,,,,,,,,,,,,,,,,,,,,,,,,,-36772,,,,
844538,0001144204-13-015705,10-Q,2013-03-18,2013-03-19,2013,Q1,2013-01-31,quarterly,,ROCKFORD MINERALS INC /FI,140,-47655,,,,,,140,,,,,,,,-22163,-22315,0,-22315,,152,,,,,22163,,-16788,,,,,,-47655,,,-22163,
844538,0001144204-13-036160,10-Q/A,2013-06-24,2013-06-25,2013,Q2,2013-04-30,quarterly,,ROCKFORD MINERALS INC /FI,447,-38214,,,,,,447,,,,,,,,-15514,-15824,0,-15824,,310,,,,,15514,,-10181,,,,,,-38214,,,-15514,
844538,0001493152-13-002650,10-K,2013-12-09,2013-12-10,2013,FY,2013-08-31,annual,RKMI,ROCKFORD MINERALS INC /FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844538,0001493152-13-002650,10-K,2013-12-09,2013-12-10,2013,FY,2013-08-31,quarterly,RKMI,ROCKFORD MINERALS INC /FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844538,0001493152-14-000122,10-Q,2014-01-14,2014-01-15,2014,Q1,2013-11-30,quarterly,RKMI,TROPIC INTERNATIONAL INC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844538,0001493152-14-001194,10-Q,2014-04-18,2014-04-19,2014,Q2,2014-02-28,quarterly,RKMI,TROPIC INTERNATIONAL INC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
