cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1006045,0001193125-11-210538,10-Q,2011-08-04,2011-08-05,2011,Q2,2011-06-30,quarterly,IRIX,IRIDEX CORP,29876000,21172000,2174000,473000,1701000,,,8875000,10169000,,5000,,,10798000,4877000,435000,1082000,173000,909000,910000,,10231000,,,,4442000,,,,,,,,18998000,,,,,3845,8970560,2011-06-30,single,,,,
1006045,0001193125-11-295736,10-Q,2011-11-04,2011-11-05,2011,Q3,2011-09-30,quarterly,IRIX,IRIDEX CORP,30866000,21583000,2305000,533000,1772000,,,9535000,10176000,,5000,,,10793000,4901000,516000,385000,36000,349000,894000,,10253000,,,,4385000,104000,868000,-72000,123000,,-120000,796000,19278000,,,,620000,3845,8951833,2011-09-30,single,,,,
1006045,0001193125-12-143973,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,IRIX,IRIDEX CORP,32149000,22426000,1278000,533000,745000,,,10789000,6659000,,5000,,,33159000,16290000,1934000,2438000,297000,2610000,3913000,,10225000,,,,14356000,410000,2251000,-203000,478000,,-648000,2048000,21148000,,,,2344000,3845,8917824,2011-12-31,single,,,,
1006045,0001193125-12-143973,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,IRIX,IRIDEX CORP,32149000,22426000,1278000,533000,745000,,,10789000,6659000,,5000,,,356000,1274000,371000,307000,-10000,786000,1145000,,,,,,903000,103000,1325000,-85000,104000,,-127000,1240000,21148000,,,,474000,3845,8917824,2011-12-31,single,,,,
1006045,0001193125-12-215323,10-Q,2012-05-07,2012-05-08,2012,Q1,2012-03-31,quarterly,IRIX,IRIDEX CORP,30919000,24261000,1233000,533000,700000,,,13856000,7038000,,5000,,,8305000,3986000,-236000,-263000,2000,1605000,1182000,,8933000,,,,4222000,113000,-1328000,-121000,147000,,-188000,-1449000,23028000,,,,-123000,3845,8959097,2012-03-31,single,,,,
1006045,0001193125-12-340668,10-Q,2012-08-07,2012-08-08,2012,Q2,2012-06-30,quarterly,IRIX,IRIDEX CORP,31292000,24767000,1186000,533000,653000,,,13785000,7539000,,5000,,,8445000,4111000,-350000,402000,5000,336000,1106000,,10286000,,,,4461000,90000,-642000,-53000,150000,,-108000,-695000,23581000,,,,-260000,3845,8917824,2012-06-30,single,,,,
1006045,0001193125-12-451605,10-Q,2012-11-05,2012-11-06,2012,Q3,2012-09-30,quarterly,IRIX,IRIDEX CORP,30439000,23761000,1135000,533000,602000,,,13734000,7542000,,5000,,,7881000,3911000,-579000,-696000,-141000,-745000,1006000,,9005000,,,,4490000,107000,425000,-136000,-20000,,-282000,289000,22626000,,,,-472000,3845,8960397,2012-09-30,single,,,,
1006045,0001193125-13-132256,10-K,2013-03-28,2013-03-29,2012,FY,2012-12-31,annual,IRIX,IRIDEX CORP,28912000,21905000,1087000,533000,554000,,,11901000,8035000,,5000,,,33859000,16346000,-860000,-270000,-100000,1438000,4385000,,8935000,,,,17206000,427000,-1138000,-394000,388000,,-2835000,-1532000,20818000,,,,-433000,3845,8452971,2012-12-31,single,,,,
1006045,0001193125-13-132256,10-K,2013-03-28,2013-03-29,2012,FY,2012-12-31,quarterly,IRIX,IRIDEX CORP,28912000,21905000,1087000,533000,554000,,,11901000,8035000,,5000,,,9228000,4338000,305000,287000,34000,242000,1091000,,,,,,4033000,117000,407000,-84000,111000,,-2257000,323000,20818000,,,,422000,3845,8452971,2012-12-31,single,,,,
1006045,0001193125-13-201578,10-Q,2013-05-06,2013-05-07,2013,Q1,2013-03-31,quarterly,IRIX,IRIDEX CORP,29152000,23127000,1022000,533000,489000,,,11581000,8147000,,5000,,,8939000,4231000,897000,879000,5000,874000,996000,,9802000,,,,3334000,126000,-406000,-18000,161000,,-46000,-424000,22105000,,,,1023000,3845,8558006,2013-03-31,single,,,,
1006045,0001564590-13-000196,10-Q,2013-08-05,2013-08-06,2013,Q2,2013-06-30,quarterly,IRIX,IRIDEX CORP,31370000,24226000,970000,533000,437000,,,13505000,8940000,,0,,,9210000,4482000,515000,418000,3000,415000,884000,97000,10005000,,,,3967000,114000,1072000,-54000,173000,,-30000,1018000,23256000,,,515000,629000,3845,9729333,2013-06-30,single,,,,
1006045,0001564590-13-000917,10-Q,2013-11-04,2013-11-05,2013,Q3,2013-09-30,quarterly,IRIX,IRIDEX CORP,32038000,25078000,915000,533000,382000,,,14089000,9998000,,0,,,9526000,4724000,665000,580000,50000,530000,923000,85000,10177000,,,,4059000,124000,691000,-163000,177000,,-118000,528000,24163000,,,665000,789000,3845,9818012,2013-09-30,single,,,,
1006045,0001564590-14-001025,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,annual,IRIX,IRIDEX CORP,33677000,25854000,861000,533000,328000,,,13444000,10605000,,,,,38273000,18587000,2633000,2262000,31000,2231000,3684000,371000,10104000,,,,15954000,490000,767000,-380000,689000,,-426000,387000,24993000,,,2633000,3123000,3845,9899483,2013-12-31,single,,,,
1006045,0001564590-14-001025,10-K,2014-03-27,2014-03-28,2013,FY,2013-12-31,quarterly,IRIX,IRIDEX CORP,33677000,25854000,861000,533000,328000,,,13444000,10605000,,,,,10598000,5150000,556000,385000,-27000,412000,881000,171000,,,,,4594000,126000,-590000,-145000,178000,,-232000,-735000,24993000,,,556000,682000,3845,9899483,2013-12-31,single,,,,
1006045,0001564590-14-001781,10-Q,2014-05-05,2014-05-06,2014,Q1,2014-03-31,quarterly,IRIX,IRIDEX CORP,32981000,26568000,829000,533000,296000,,,13969000,9858000,,,,,10329000,5055000,597000,500000,13000,487000,1194000,,10526000,,,,4458000,108000,645000,-108000,244000,,-247000,537000,25739000,,,,705000,3845,9978973,2014-03-31,single,,,,
1006045,0001564590-14-003101,10-Q,2014-08-04,2014-08-05,2014,Q2,2014-06-30,quarterly,IRIX,IRIDEX CORP,32264000,25719000,825000,533000,292000,,,12862000,9753000,,,,,10589000,5300000,400000,309000,12000,297000,1306000,,10411000,,,,4900000,95000,778000,-236000,234000,,-1999000,542000,24894000,,,,495000,3845,9885147,2014-06-30,single,,,,
1006045,0001564590-14-004861,10-Q,2014-11-03,2014-11-04,2014,Q3,2014-09-30,quarterly,IRIX,IRIDEX CORP,32579000,25621000,821000,533000,288000,,,13042000,9604000,,,,,10118000,5149000,606000,494000,4000,490000,1096000,,10255000,,,,4543000,104000,1237000,-128000,244000,,-1165000,1109000,24800000,,,,710000,3845,9839959,2014-09-30,single,,,,
1006045,0001564590-15-002365,10-K,2015-04-02,2015-04-03,2014,FY,2014-12-31,annual,IRIX,IRIDEX CORP,41818000,33736000,817000,533000,284000,,,13303000,9119000,,,,,42814000,21405000,2587000,1332000,-8706000,10038000,4629000,,10357000,,,,18818000,420000,4014000,-568000,972000,,-4665000,3446000,32919000,,,,3007000,3845,9786695,2014-12-31,single,,,,
1006045,0001564590-15-002365,10-K,2015-04-02,2015-04-03,2014,FY,2014-12-31,quarterly,IRIX,IRIDEX CORP,41818000,33736000,817000,533000,284000,,,13303000,9119000,,,,,11778000,5901000,984000,29000,-8735000,8764000,1033000,,,,,,4917000,113000,1354000,-96000,250000,,-1254000,1258000,32919000,,,,1097000,3845,9786695,2014-12-31,single,,,,
1006045,0001564590-15-004035,10-Q,2015-05-12,2015-05-13,2015,Q1,2015-03-31,quarterly,IRIX,IRIDEX CORP,42250000,34010000,813000,533000,280000,,,13122000,9854000,,,,,10796000,5410000,403000,396000,150000,246000,1281000,,10108000,,,,5007000,120000,617000,-397000,333000,,-192000,220000,33197000,,,,523000,3845,10026110,2015-03-31,single,,,,
1006045,0001564590-15-006851,10-Q,2015-08-10,2015-08-11,2015,Q2,2015-06-30,quarterly,IRIX,IRIDEX CORP,41167000,33231000,809000,533000,276000,,,12203000,10171000,,,,,9033000,4217000,-747000,-770000,-118000,-652000,1482000,,10027000,,,,4964000,132000,-232000,-191000,229000,,-478000,-423000,32422000,,,,-615000,3845,10019871,2015-06-30,single,,,,
1006045,0001564590-15-010361,10-Q,2015-11-10,2015-11-11,2015,Q3,2015-09-30,quarterly,IRIX,IRIDEX CORP,40651000,32820000,805000,533000,272000,,,10213000,11184000,,,,,9815000,4841000,143000,307000,-135000,442000,1237000,,10094000,,,,4698000,137000,-739000,-143000,163000,,-873000,-882000,32015000,,,,280000,3845,9940122,2015-09-30,single,,,,
1006045,0001564590-16-015763,10-K,2016-03-31,2016-04-01,2015,FY,2015-12-31,annual,IRIX,IRIDEX CORP,41823000,33688000,801000,533000,268000,,,9995000,11106000,,,,,41757000,19953000,288000,291000,-183000,474000,5214000,,10128000,,,,19665000,522000,-593000,-875000,895000,,-1563000,-1468000,32887000,,,,810000,3845,10009408,2015-12-31,single,,,,
1006045,0001564590-16-015763,10-K,2016-03-31,2016-04-01,2015,FY,2015-12-31,quarterly,IRIX,IRIDEX CORP,41823000,33688000,801000,533000,268000,,,9995000,11106000,,,,,12113000,5485000,489000,358000,-80000,438000,1214000,,,,,,4996000,133000,-239000,-144000,170000,,-20000,-383000,32887000,,,,622000,3845,10009408,2015-12-31,single,,,,
