cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1052257,0001052257-11-000028,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",6505705,-11113179,,,,,,2693067,134927,,4844291,,,207560,-401478,-2063622,,,,,0,,2074,,,1662144,,,,,,,,-11113179,,,,,2040,,,,,,,
1052257,0001052257-11-000040,10-Q,2011-11-21,2011-11-22,2011,Q3,2011-09-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",5560162,-11479897,,,,,,1464264,351181,,4844291,,,220025,-401001,-1710174,,,-54662,,0,,1550,,,1309173,,-1139251,-90182,502043,,,-1229433,-11479897,,,,,2040,13358776,2011-09-30,single,,,188796,
1052257,0001052257-12-000015,10-K,2012-04-10,2012-04-11,2011,FY,2011-12-31,annual,ZTHO,"Z TRIM HOLDINGS, INC",4279880,-12594339,,,,,,313073,256842,,4735291,,,1017031,-1648580,-7340278,,,-6941171,,607,,6315,,,5691698,,-4331598,-852393,2113816,,,-5183991,-12594339,,,,,2040,,,,,,715723,
1052257,0001052257-12-000015,10-K,2012-04-10,2012-04-11,2011,FY,2011-12-31,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4279880,-12594339,,,,,,313073,256842,,4735291,,,342080,-447809,-1374449,,,-1198236,,607,,1347,,,926640,,-1151189,-1,244609,,,-1151190,-12594339,,,,,2040,,,,,,189649,
1052257,0001052257-12-000025,10-Q,2012-05-15,2012-05-16,2012,Q1,2012-03-31,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4548522,-15794777,,,,,,408562,290239,,4735291,,,318383,-422041,-1358316,,,-5036224,,68,,2731,,,936275,,-1227899,0,190112,,,-1227899,-15794777,,,,,2040,,,,,,175876,
1052257,0001052257-12-000031,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4727957,-15970749,,,,,,354601,576960,,,,,323890,-200731,-1207923,,,-476802,,39,16856764,6505,,,1007192,,-1172653,0,269860,,,-1172653,-15970749,,,,,2040,14139.621,2012-06-30,single,,,175877,
1052257,0001140361-12-046594,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4418011,-26937632,,,,,,477148,226454,,,,,411941,-447854,-1858173,,,-14188156,,0,18250072,6989,,,1410319,,-896891,0,572295,,,-896891,-26937632,,,,,2040,14139.621,2012-09-30,single,,,167907,
1052257,0001140361-13-014574,10-K,2013-03-29,2013-03-30,2012,FY,2012-12-31,annual,ZTHO,"Z TRIM HOLDINGS, INC",4531196,-4032784,,,,,,644804,469302,,,,,1274649,-1335243,-6042921,,,-9583756,,107,18216576,23411,,,4707678,,-4081948,0,1547826,,,-4081948,-4032784,,,,,2040,25032444,2012-12-31,single,,,682134,
1052257,0001140361-13-014574,10-K,2013-03-29,2013-03-30,2012,FY,2012-12-31,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4531196,-4032784,,,,,,644804,469302,,,,,220435,-264617,-1618509,,,10117426,,0,,7186,,,1353892,,-784505,0,515559,,,-784505,-4032784,,,,,2040,25032444,2012-12-31,single,,,163310,
1052257,0001052257-13-000006,10-Q,2013-05-13,2013-05-14,2013,Q1,2013-03-31,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",5601346,-3251506,,,,,,1622268,627764,,,,,363831,-305642,-2139092,,,-11340144,,39,26868311,6838,,,1833450,,-1258257,0,676932,,,-1258257,-3251506,,,,,2040,31928750,2013-03-31,single,,,161109,
1052257,0001052257-13-000015,10-Q,2013-08-14,2013-08-15,2013,Q2,2013-06-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4716809,1258473,,,,,,479312,994863,,,,,382126,-215166,-1839867,,,3082227,,0,37720441,6857,,,1624701,,-1390958,0,676932,,,-1390958,1258473,,,,,2040,32506937,2013-06-30,single,,,160870,
1052257,0001052257-13-000034,10-Q,2013-11-15,2013-11-16,2013,Q3,2013-09-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",4989740,3959803,,,,,,445422,1444301,,,,,296286,-316212,-1929970,,,-2507204,,1779,34234710,6931,,,1613758,,-1080497,,753299,,,,3959803,,,,,2040,36798414,2013-09-30,single,,,160834,
1052257,0001052257-14-000003,10-K,2014-04-14,2014-04-15,2013,FY,2013-12-31,annual,ZTHO,"Z TRIM HOLDINGS, INC",3867980,3168043,,,,,,443472,544535,,,,,1429419,-2170696,-8650727,,,-13432261,,2037,32862216,27558,,,6480031,,-4941827,,2318355,,,,3168043,,,,,2040,39449138,2013-12-31,single,,,643575,
1052257,0001052257-14-000003,10-K,2014-04-14,2014-04-15,2013,FY,2013-12-31,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",3867980,3168043,,,,,,443472,544535,,,,,387176,-1333676,-2741798,,,-2667140,,219,,6932,,,1408122,,-1212115,,119251,,,,3168043,,,,,2040,39449138,2013-12-31,single,,,160762,
1052257,0001052257-14-000005,10-Q,2014-05-14,2014-05-15,2014,Q1,2014-03-31,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",3559560,2141134,,,,,,387617,643550,,,,,316470,2489,-1497498,,,-1438069,398377,508,39728505,6781,,,1499987,,-755855,,251159,,,,2141134,,,,,2040,39734854,2014-03-31,single,,500000,165158,
1052257,0001052257-14-000011,10-Q,2014-08-12,2014-08-13,2014,Q2,2014-06-30,quarterly,ZTHO,"Z TRIM HOLDINGS, INC",3105545,930616,,,,,,16887,769326,,,,,212154,-3817,-1522108,,,-1574077,397990,1875,39734854,6777,,,1518291,,-865480,,363560,,,,930616,,,,,2040,39734854,2014-06-30,single,,468750,165155,
