cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1822792,0001213900-21-027099,10-Q,2021-05-17,2021-05-18,2020,Q3,2021-03-31,quarterly,GBRG,GOLDENBRIDGE ACQUISITION LTD,58736735,5000008,,,,,,1235643,,,,,,,,,,,-221018,,,,,,,,,,,,,,,5000008,,,,
1822792,0001213900-21-046135,10-K,2021-09-01,2021-09-02,2021,FY,2021-06-30,annual,,GOLDENBRIDGE ACQUISITION LTD,58387730,5000005,,,,,,754440,,,,,,,,,-819366,,-819366,,,,2817,3200,,852566,,-915232,,,,,,5000005,,,,
1822792,0001213900-21-046135,10-K,2021-09-01,2021-09-02,2021,FY,2021-06-30,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58387730,5000005,,,,,,754440,,,,,,,,,,,,,,,,,,,,,,,,,,5000005,,,,
1822792,0001213900-21-059310,10-Q,2021-11-15,2021-11-16,2022,Q1,2021-09-30,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58227884,-2204577,,,,,,638139,,,,,,,,,,-1944,-257324,,,,1557,,,,,-116301,,,,,,-2204577,,,,
1822792,0001213900-21-067096,10-K/A,2021-12-22,2021-12-23,2021,FY,2021-06-30,annual,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,-819366,,-819366,,,,2817,3200,,852566,,-915232,,,,,,-1952251,,,,
1822792,0001213900-21-067096,10-K/A,2021-12-22,2021-12-23,2021,FY,2021-06-30,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,,,,,,,,,,,,,,,,,,-1952251,,,,
1822792,0001213900-22-006947,10-Q,2022-02-11,2022-02-12,2022,Q2,2021-12-31,quarterly,,GOLDENBRIDGE ACQUISITION LTD,57981541,-2433420,,,,,,434628,,,,,,,,,,,-231329,,,,4782,,,,,-203511,,,,,,-2433420,,,,
1822792,0001213900-22-027055,10-Q,2022-05-16,2022-05-17,2022,Q3,2022-03-31,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58257312,-3428636,,,,,,161325,,,,,,,,-307328,-403424,,-403424,,,,3818,,,,,-278303,,,,,,-3428636,,,,
1822792,0001213900-22-039443,10-K/A,2022-07-15,2022-07-16,2021,FY,2021-06-30,annual,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,-819366,,-819366,,,1843579,2817,3200,,852566,,-915232,,,,,,-1952251,,,,
1822792,0001213900-22-039443,10-K/A,2022-07-15,2022-07-16,2021,FY,2021-06-30,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,,,,,,,,,,,,,,,,,,-1952251,,,,
1822792,0001213900-22-046324,10-K/A,2022-08-10,2022-08-11,2021,FY,2021-06-30,annual,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,-819366,,-819366,,,1843579,2817,3200,,852566,,-915232,,,,,,-1952251,,,,
1822792,0001213900-22-046324,10-K/A,2022-08-10,2022-08-11,2021,FY,2021-06-30,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,,,,,,,,,,,,,,,,,,-1952251,,,,
1822792,0001213900-22-059761,10-K/A,2022-09-28,2022-09-29,2021,FY,2021-06-30,annual,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,-819366,,-819366,,,1843579,2817,3200,,852566,,-915232,,,,,,-1952251,,,,
1822792,0001213900-22-059761,10-K/A,2022-09-28,2022-09-29,2021,FY,2021-06-30,quarterly,,GOLDENBRIDGE ACQUISITION LTD,58387730,-1952251,,,,,,754440,,,,,,,,,,,,,,,,,,,,,,,,,,-1952251,,,,
