cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
55242,0000950123-10-101558,10-Q,2010-11-05,2010-11-06,2011,Q1,2010-09-30,quarterly,KMT,KENNAMETAL INC,2380731000,1417129000,660275000,502744000,157531000,313755000,1305000,124249000,418048000,,0,,,529158000,188740000,57512000,49638000,13682000,34921000,,5963000,82689000,,,,125020000,,26428000,-10062000,7305000,-9964000,-73000,16366000,756854000,315060000,1732189000,55601000,
55242,0000950123-11-010149,10-Q,2011-02-08,2011-02-09,2011,Q2,2010-12-31,quarterly,KMT,KENNAMETAL INC,2394993000,1455468000,654707000,500790000,153917000,312143000,900000,147157000,425957000,,0,,,565768000,200025000,61617000,56306000,12016000,43469000,,5564000,83337000,,,,132105000,,40973000,-11088000,5286000,-9965000,-10202000,29885000,800761000,313043000,1768511000,61870000,
55242,0000950123-11-047247,10-Q,2011-05-09,2011-05-10,2011,Q3,2011-03-31,quarterly,KMT,KENNAMETAL INC,2569222000,1540170000,661827000,507969000,153858000,310667000,476000,184192000,466125000,,0,,,614830000,229981000,87777000,80597000,15394000,64683000,,5767000,83495000,,,,138322000,,57624000,-12198000,3136000,-9944000,-16182000,45426000,878343000,311143000,1851313000,86364000,
55242,0000950123-11-076137,10-K,2011-08-11,2011-08-12,2011,FY,2011-06-30,annual,KMT,KENNAMETAL INC,2754469000,1638072000,663607000,511328000,152279000,1919000,307304000,204565000,519973000,,0,,,2403493000,884391000,321673000,296133000,63856000,229727000,,22760000,83173000,,,,538530000,,230797000,-83442000,18852000,-39801000,-57909000,147355000,974465000,309223000,1947295000,318893000,
55242,0000950123-11-076137,10-K,2011-08-11,2011-08-12,2011,FY,2011-06-30,quarterly,KMT,KENNAMETAL INC,2754469000,1638072000,663607000,511328000,152279000,1919000,307304000,204565000,519973000,,0,,,693737000,265645000,114767000,109592000,22764000,86655000,,5466000,,,,,143083000,,105772000,-50094000,3125000,-9928000,-31452000,55678000,974465000,309223000,1947295000,115058000,
55242,0001193125-11-301992,10-Q,2011-11-08,2011-11-09,2012,Q1,2011-09-30,quarterly,KMT,KENNAMETAL INC,2611518000,1568290000,645689000,500323000,145366000,1734000,305499000,102547000,559525000,,,,,658877000,251060000,101610000,95549000,21976000,71986000,,5487000,81808000,,,,145989000,,-7238000,-11607000,8092000,-9849000,-66650000,-18845000,922601000,307233000,1875523000,101036000,
55242,0001193125-12-045746,10-Q,2012-02-08,2012-02-09,2012,Q2,2011-12-31,quarterly,KMT,KENNAMETAL INC,2644738000,1610245000,650328000,494757000,155571000,1599000,303693000,128537000,571063000,,,,,641741000,231886000,94048000,90050000,15579000,73697000,,5256000,80936000,,,,134566000,,78337000,-23986000,4312000,-11225000,-71000,54351000,959917000,305292000,1915537000,95306000,
55242,0001193125-12-220723,10-Q,2012-05-09,2012-05-10,2012,Q3,2012-03-31,quarterly,KMT,KENNAMETAL INC,3198574000,1719236000,986272000,731348000,254924000,306459000,333745000,125549000,630870000,,,,,696411000,246446000,103292000,95775000,19538000,75499000,,8003000,81535000,,,,138904000,,93137000,-25064000,4704000,-11260000,-65000,68073000,732964000,640204000,2359440000,103778000,
55242,0001193125-12-351892,10-K,2012-08-13,2012-08-14,2012,FY,2012-06-30,annual,KMT,KENNAMETAL INC,3034188000,1643850000,962837000,719350000,243487000,490608000,33572000,116466000,585856000,,,,,2736246000,994250000,416409000,389969000,79136000,307230000,,27215000,81439000,,,,561490000,,289580000,-103036000,21500000,-43631000,-66876000,186544000,681013000,524180000,2168030000,417184000,
55242,0001193125-12-351892,10-K,2012-08-13,2012-08-14,2012,FY,2012-06-30,quarterly,KMT,KENNAMETAL INC,3034188000,1643850000,962837000,719350000,243487000,490608000,33572000,116466000,585856000,,,,,739216000,264857000,117458000,108595000,22043000,86048000,,8469000,,,,,142031000,,125344000,-42379000,4392000,-11297000,-90000,82965000,681013000,524180000,2168030000,117064000,
55242,0000055242-12-000006,10-Q,2012-11-08,2012-11-09,2013,Q1,2012-09-30,quarterly,KMT,KENNAMETAL INC,3016200000,1687353000,959637000,721415000,238222000,530321000,17488000,110528000,624265000,,,,,629459000,208348000,64381000,59327000,12280000,46390000,,5956000,81405000,,,,138860000,,3138000,-15803000,10073000,-12924000,-26034000,-12665000,727716000,547809000,2235162000,65283000,
55242,0000055242-13-000005,10-Q,2013-02-07,2013-02-08,2013,Q2,2012-12-31,quarterly,KMT,KENNAMETAL INC,3100539000,1719991000,961786000,727561000,234225000,704212000,247000,216771000,619484000,,,,,633144000,199447000,66469000,58844000,15535000,42142000,,6970000,80986000,,,,127778000,,51097000,-18569000,5377000,-12824000,-20582000,32528000,758205000,704459000,2424450000,65814000,
