cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1362516,0001091818-11-000464,10-Q,2011-08-12,2011-08-13,2011,Q3,2011-06-30,quarterly,CLRI,"CLEARTRONIC, INC.",314343,-398113,,,,,,44938,59331,,1074,,,184467,79180,-271483,,,-271483,47276,,,,,,367078,,,,,,,,-398113,,,,
1362516,0001091818-11-000653,10-K,2011-12-30,2011-12-31,2011,FY,2011-09-30,annual,CLRI,"CLEARTRONIC, INC.",106043,-698321,,,,,,39188,45998,,1074,,,542941,268847,-1204036,,,-1204036,237013,114617,,,,,1358266,,-770479,,,,,,-698321,,,,
1362516,0001091818-11-000653,10-K,2011-12-30,2011-12-31,2011,FY,2011-09-30,quarterly,CLRI,"CLEARTRONIC, INC.",106043,-698321,,,,,,39188,45998,,1074,,,49674,35404,-466412,,,-466412,134267,,,,,,406363,,-100155,,,,,,-698321,,,,
1362516,0001091818-12-000043,10-Q,2012-02-14,2012-02-15,2012,Q1,2011-12-31,quarterly,CLRI,"CLEARTRONIC, INC.",128999,-1000701,,,,,,34466,43164,,1074,,,99129,35030,-277680,,,-309763,56976,,,,,,312710,,-109175,,,,,,-1000701,,,,
1362516,0001091818-12-000176,10-Q,2012-05-14,2012-05-15,2012,Q2,2012-03-31,quarterly,CLRI,"CLEARTRONIC, INC.",159083,-1193393,,,,,,64338,36975,,1074,,,260845,55172,,,,-216441,60841,,,,,,241144,,-3595,,,,,,-1193393,,,,
1362516,0001091818-12-000352,10-Q/A,2012-08-29,2012-08-30,2012,Q3,2012-06-30,quarterly,CLRI,"CLEARTRONIC, INC.",107870,-1151521,,,,,,5376,45479,,1074,,,53408,29589,,,,-247597,24553,,,,,,221825,,-58462,,,,,,-1151521,,,,
1362516,0001091818-13-000032,10-K,2013-01-17,2013-01-18,2012,FY,2012-09-30,annual,CLRI,"CLEARTRONIC, INC.",369379,-1364175,,,,,,38420,30067,,,,,542675,153246,-1249212,,,-1249212,186208,261847,,,,,1075069,9858,-189976,,,,,,-1364175,,,,-1239354
1362516,0001091818-13-000032,10-K,2013-01-17,2013-01-18,2012,FY,2012-09-30,quarterly,CLRI,"CLEARTRONIC, INC.",369379,-1364175,,,,,,38420,30067,,,,,129292,33454,,,,-475450,43538,,,,,,321166,2109,-18744,,,,,,-1364175,,,,
1362516,0001091818-13-000100,10-Q/A,2013-02-25,2013-02-26,2013,Q1,2012-12-31,quarterly,CLRI,"CLEARTRONIC, INC.",59386,-1106590,,,,,,4093,28672,,,,,101825,47045,-1241886,,,-1957784,3000,,,,,,1288931,1548,-83727,,,,,,-1106590,,,,-1240338
1362516,0001091818-13-000231,10-Q/A,2013-05-22,2013-05-23,2013,Q2,2013-03-31,quarterly,CLRI,"CLEARTRONIC, INC.",5839480,-3837970,,,,,,136840,488350,,310,,,114568,54837,-127295,,,-294322,20,,,,,,182132,794,-1009,,,,,,-3837970,,,,-126501
