cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
777491,0001047469-11-004503,10-Q,2011-05-04,2011-05-05,2011,Q1,2011-03-31,quarterly,CHM,CH2M HILL COMPANIES LTD,1909958000,580564000,179333000,130354000,48979000,19771000,13543000,234445000,,,,,,1268095000,,42289000,,11735000,23558000,,977000,31362420,407000,,,,13704000,-396000,-6533000,18291000,,,-6929000,401231000,33314000,613878000,,55993000,8711,30595171,2011-03-31,single,,,,
777491,0001104659-11-045010,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,CHM,CH2M HILL COMPANIES LTD,2015212000,620234000,177264000,130354000,46910000,16508000,13443000,246512000,,,,,,1360571000,,62044000,61161000,18605000,40367000,,1060000,31293520,,,,,11058000,38053000,-6966000,18560000,,,31087000,442970000,29951000,650185000,62221000,73102000,8711,30640637,2011-06-30,single,,,,
777491,0001104659-11-062212,10-Q,2011-11-08,2011-11-09,2011,Q3,2011-09-30,quarterly,CHM,CH2M HILL COMPANIES LTD,2097073000,648919000,196315000,141261000,55054000,13972000,12609000,316289000,,,,,,1504294000,,40457000,39872000,12062000,27810000,,849000,31420079,,,,,10097000,133593000,-7875000,18944000,,,125718000,452604000,26581000,675500000,40721000,50554000,8711,30779012,2011-09-30,single,,,,
777491,0001047469-12-001883,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,annual,CHM,CH2M HILL COMPANIES LTD,2694855000,656559000,663066000,503289000,159777000,81474000,11334000,208266000,,,,,,5555233000,,185153000,181359000,55930000,125429000,,4328000,31427823,534000,,,,48215000,257400000,-30202000,71495000,,,227198000,-6507000,92808000,749367000,185687000,233368000,8711,31050654,2011-12-31,single,,,,
777491,0001047469-12-001883,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,quarterly,CHM,CH2M HILL COMPANIES LTD,2694855000,656559000,663066000,503289000,159777000,81474000,11334000,208266000,,,,,,1422273000,,40363000,38607000,13528000,25079000,,1442000,,,,,,13356000,86150000,-8828000,15700000,,,77322000,-6507000,92808000,749367000,40049000,53719000,8711,31050654,2011-12-31,single,,,,
777491,0001104659-12-035720,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,CHM,CH2M HILL COMPANIES LTD,2732998000,677160000,671514000,507915000,163599000,134711000,8582000,189146000,,,,,,1401944000,,9604000,8791000,2944000,5847000,,1083000,31801426,,,,,19286000,-30196000,-8790000,15188000,,,-38986000,5646000,143293000,820453000,9874000,28890000,8711,31386941,2012-03-31,single,,,,
777491,0001104659-12-056370,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,CHM,CH2M HILL COMPANIES LTD,2874965000,684007000,652336000,499194000,153142000,169080000,5798000,226716000,,,,,,1540612000,,46030000,44933000,16098000,28835000,,1257000,31902049,,,,,18156000,45821000,-10128000,17108000,,,35693000,31671000,174878000,858885000,46190000,64186000,8711,31238107,2012-06-30,single,,,,
777491,0001104659-12-076397,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,CHM,CH2M HILL COMPANIES LTD,3053666000,706579000,705536000,564272000,141264000,184040000,3931000,266953000,,,,,,1603456000,,47822000,44100000,14366000,29734000,,3855000,31459051,,,,,22185000,78673000,-17517000,16849000,,,61156000,1043000,187971000,894550000,47955000,70007000,8711,30603871,2012-09-30,single,,,,
777491,0001047469-13-002034,10-K,2013-03-01,2013-03-02,2012,FY,2012-12-31,annual,CHM,CH2M HILL COMPANIES LTD,3114584000,603660000,696118000,562461000,133657000,248832000,3497000,310638000,,,,,,6160553000,,158839000,150363000,52066000,98297000,,9972000,31483901,1496000,,,,79631000,134191000,-46710000,61390000,,,87481000,-92458000,252329000,855989000,160335000,238470000,8711,29845190,2012-12-31,single,,,,
777491,0001047469-13-002034,10-K,2013-03-01,2013-03-02,2012,FY,2012-12-31,quarterly,CHM,CH2M HILL COMPANIES LTD,3114584000,603660000,696118000,562461000,133657000,248832000,3497000,310638000,,,,,,1614541000,,55383000,52539000,18658000,33881000,,3777000,,,,,,20004000,39893000,-10275000,12245000,,,29618000,-92458000,252329000,855989000,56316000,75387000,8711,29845190,2012-12-31,single,,,,
