cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
912093,0001193125-10-258748,10-Q,2010-11-12,2010-11-13,2011,Q1,2010-09-30,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1755300000,922700000,405500000,66000000,339500000,,,370300000,136900000,,,,,405200000,173300000,800000,-2000000,-2100000,100000,56400000,6300000,227500000,,,,172500000,23400000,35700000,-23300000,9000000,,,12400000,517200000,,,4300000,24200000,3674,222594669,2010-09-30,single,,,14800000,8600000,instance,2010-11-12
912093,0001193125-11-027239,10-Q,2011-02-08,2011-02-09,2011,Q2,2010-12-31,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1830700000,957200000,382800000,66400000,316400000,,,408600000,145100000,,,,,473500000,213800000,33600000,28800000,5200000,23600000,60200000,6400000,229100000,,,,180200000,24100000,60700000,-28300000,10000000,,,32400000,574400000,,,35200000,57700000,3674,223000000,2010-12-31,single,,,16100000,8000000,instance,2011-02-08
912093,0001193125-11-134116,10-Q,2011-05-10,2011-05-11,2011,Q3,2011-03-31,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1914000000,1036800000,363100000,66400000,296700000,,,407800000,163800000,,,,,454000000,199700000,12600000,6500000,-32100000,38600000,60600000,6200000,235400000,,,,187100000,24600000,52900000,-34200000,10900000,,,18700000,673700000,281100000,1317900000,12700000,37200000,3674,227000000,2011-03-31,single,281100000,,16600000,8000000,instance,2011-05-10
912093,0001047469-11-007735,10-K,2011-08-30,2011-08-31,2011,FY,2011-06-30,annual,JDSU,JDS UNIPHASE CORP /CA/,1950700000,1065400000,342800000,67400000,275400000,,,395400000,171200000,,,,,1804500000,790900000,65400000,45600000,-26000000,71600000,239900000,25400000,232600000,,,,725500000,96300000,205300000,-116700000,41400000,,,88600000,722600000,,,71000000,161700000,3674,228000000,2011-06-30,single,,,64100000,32200000,instance,2011-08-30
912093,0001047469-11-007735,10-K,2011-08-30,2011-08-31,2011,FY,2011-06-30,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1950700000,1065400000,342800000,67400000,275400000,,,395400000,171200000,,,,,471800000,204100000,18400000,12300000,3000000,9300000,62700000,6500000,235700000,,,,185700000,24200000,56000000,-30900000,11500000,,,25100000,722600000,,,18800000,42600000,3674,228000000,2011-06-30,single,,,16600000,7600000,instance,2011-08-30
912093,0001104659-11-062310,10-Q,2011-11-09,2011-11-10,2012,Q1,2011-09-30,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1894100000,1065100000,322800000,67000000,255800000,,,366900000,186700000,,,,,420800000,182600000,3200000,-2400000,3400000,,59800000,6600000,228400000,,,,179400000,24200000,22900000,-21200000,11600000,,,1700000,742300000,,,4200000,27400000,3674,229000000,2011-09-30,single,,,17300000,6900000,instance,2011-11-09
912093,0001104659-12-007058,10-Q,2012-02-07,2012-02-08,2012,Q2,2011-12-31,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1915500000,1064600000,299000000,66800000,232200000,,,415200000,186900000,,,,,412800000,175000000,-1600000,-7200000,3000000,,59400000,6600000,229400000,,,,176600000,24600000,45700000,-19600000,12500000,,,26100000,765600000,,,-600000,23000000,3674,230000000,2011-12-31,single,,,17400000,7200000,instance,2012-02-07
912093,0001104659-12-034534,10-Q,2012-05-08,2012-05-09,2012,Q3,2012-03-31,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1920000000,1071200000,290000000,69100000,220900000,,,414000000,192100000,,,,,409200000,169700000,-7600000,-14300000,3100000,,62500000,6900000,230600000,,,,177300000,25400000,13200000,-16100000,13400000,,,-2900000,781200000,,,-7400000,17800000,3674,231000000,2012-03-31,single,,,17900000,7500000,instance,2012-05-08
912093,0001047469-12-008496,10-K,2012-08-24,2012-08-25,2012,FY,2012-06-30,annual,JDSU,JDS UNIPHASE CORP /CA/,1869500000,1038800000,247500000,68700000,178800000,,,401100000,174500000,,,,,1682100000,710000000,-29100000,-43600000,12000000,,246000000,27300000,230000000,,,,739100000,99200000,119100000,-72200000,49100000,,,46900000,791300000,,,-16300000,70100000,3674,232000000,2012-06-30,single,,,70300000,28900000,instance,2012-08-24
912093,0001047469-12-008496,10-K,2012-08-24,2012-08-25,2012,FY,2012-06-30,quarterly,JDSU,JDS UNIPHASE CORP /CA/,1869500000,1038800000,247500000,68700000,178800000,,,401100000,174500000,,,,,439300000,182700000,-23100000,-19700000,2500000,,64300000,7200000,231700000,,,,205800000,25000000,37300000,-15300000,11600000,,,22000000,791300000,,,-12500000,1900000,3674,232000000,2012-06-30,single,,,17700000,7300000,instance,2012-08-24
