cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1843973,0001193125-21-211967,10-Q,2021-07-09,2021-07-10,2021,Q1,2021-03-31,quarterly,EGGF,EG ACQUISITION CORP.,212928,24224,,,,,,0,,,,,,,,,,,-776,,,,,,,,,0,,,,,,24224,,,,
1843973,0001193125-21-252797,10-Q,2021-08-20,2021-08-21,2021,Q2,2021-06-30,quarterly,,EG ACQUISITION CORP.,226796250,5000010,,,,,,912304,,,,,,,,-123718,,,-658869,,,,,,,,,-413815,,,,,,5000010,,,,
1843973,0001193125-21-336976,10-Q,2021-11-22,2021-11-23,2021,Q3,2021-09-30,quarterly,,EG ACQUISITION CORP.,226219926,-13868803,,,,,,455844,,,,,,,,-347406,,,3445588,,,,2895,,,,,-438219,,89250,,,,-13868803,,,,
1843973,0001193125-22-106732,10-K,2022-04-15,2022-04-16,2021,FY,2021-12-31,annual,,EG ACQUISITION CORP.,225971770,-14652522,,,,,,319220,,,,,,,,-1001433,,,2146285,,,,8593,,,,,-988658,,208250,,,,-14652522,,,,
1843973,0001193125-22-106732,10-K,2022-04-15,2022-04-16,2021,FY,2021-12-31,quarterly,,EG ACQUISITION CORP.,225971770,-14652522,,,,,,319220,,,,,,,,-529533,,,-639658,,,,4754,,,,,-136624,,89250,,,,-14652522,,,,
1843973,0001193125-22-150462,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,,EG ACQUISITION CORP.,225676215,-10295733,,,,,,120661,,,,,,,,-372277,,,4290197,,,,22658,,,,,-198559,,89250,,,,-10295733,,,,
1843973,0001193125-22-221266,10-Q,2022-08-15,2022-08-16,2022,Q2,2022-06-30,quarterly,,EG ACQUISITION CORP.,225886087,-9572799,,,,,,86217,,,,,,,,-676182,643773,8681,635092,,,,303838,,,,,-434444,,89250,,,,-9572799,,,,
1843973,0001193125-22-284643,10-Q,2022-11-14,2022-11-15,2022,Q3,2022-09-30,quarterly,,EG ACQUISITION CORP.,226733440,-10515830,,,,,,54894,,,,,,,,-1330764,-66685,202808,-269493,,,,1015596,,,,,-31323,,89250,,,,-10515830,,,,
1843973,0001193125-23-099499,10-K,2023-04-13,2023-04-14,2022,FY,2022-12-31,annual,,EG ACQUISITION CORP.,228533597,-13232676,,,,,,87853,,,,,,,,-4077647,4267587,600701,3666886,,,,3245484,,,,,-1381367,,0,,,,-13232676,,,,
1843973,0001193125-23-099499,10-K,2023-04-13,2023-04-14,2022,FY,2022-12-31,quarterly,,EG ACQUISITION CORP.,228533597,-13232676,,,,,,87853,,,,,,,,-1698424,-599698,389212,-988910,,,,1903392,,,,,-717041,,-267750,,,,-13232676,,,,
