cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1531433,0001511164-12-000216,10-Q,2012-10-10,2012-10-11,2012,Q3,2012-08-31,quarterly,LING,"LINGAS RESOURCES, INC.",,9328,,,,,,47617,,,,,,0,,,,,-6319,,,50000000,,,,,,,,,,,,9328,,,,,1000,,,,,,,,instance,2012-10-10
1531433,0001511164-13-000091,10-K,2013-02-25,2013-02-26,2012,FY,2012-11-30,annual,LGSR,"LINGAS RESOURCES, INC.",,3828,,,,,,41878,,,,,,,,,,,-20928,,,50000000,,,,,,-19406,,,,,,3828,,,,,1000,,,,,,,,instance,2013-02-25
1531433,0001511164-13-000091,10-K,2013-02-25,2013-02-26,2012,FY,2012-11-30,quarterly,LGSR,"LINGAS RESOURCES, INC.",,3828,,,,,,41878,,,,,,,,,,,-5500,,,,,,,,,-5854,,,,,,3828,,,,,1000,,,,,,,,instance,2013-02-25
1531433,0001511164-13-000170,10-Q,2013-04-09,2013-04-10,2013,Q1,2013-02-28,quarterly,LING,"LINGAS RESOURCES, INC.",,-15488,,,,,,24894,,,,,,,,,,,-19316,,,50000000,,,,,,-17101,,,,,,-15488,,,,,1000,,,,,,,,instance,2013-04-09
1531433,0001511164-13-000380,10-Q/A,2013-07-29,2013-07-30,2013,Q2,2013-05-31,quarterly,LING,"LINGAS RESOURCES, INC.",,-19929,,,,,,666,,,,,,,,,,,-4441,,,290000009,,,,,,-8880,,,,,,-19929,,,,,1000,,,,,,,,instance,2013-07-29
1531433,0001511164-13-000480,10-Q,2013-10-18,2013-10-19,2013,Q3,2013-08-31,quarterly,LING,"LINGAS VENTURES, INC.",666,-33533,,,,,,666,,,,,,,,,,,-13604,,,290000000,,,,,,2269,,,,,,-33533,,,,,1000,,,,,,,,instance,2013-10-18
1531433,0001511164-14-000134,10-K,2014-03-17,2014-03-18,2013,FY,2013-11-30,annual,LGSR,"LINGAS VENTURES, INC.",,-40735,,,,,,19449,,,,,,,,,,,-44563,,,290000009,,,,3414,,-41176,,,,,,-40735,,,,,1000,,,,,,,,instance,2014-03-17
1531433,0001511164-14-000134,10-K,2014-03-17,2014-03-18,2013,FY,2013-11-30,quarterly,LGSR,"LINGAS VENTURES, INC.",,-40735,,,,,,19449,,,,,,,,,,,-7202,,,,,,,45,,-17464,,,,,,-40735,,,,,1000,,,,,,,,instance,2014-03-17
1531433,0001477932-14-001991,10-Q,2014-04-25,2014-04-26,2014,Q1,2014-02-28,quarterly,LGSR,"LINGAS VENTURES, INC.",,-54828,,,,,,13849,,,,,,,,,,,-14093,,,290000009,,,,,,-5600,,,,,,-54828,,,,,1000,290000009,2014-02-28,single,,,,,instance,2014-04-25
1531433,0001477932-14-003754,10-Q,2014-07-17,2014-07-18,2014,Q2,2014-05-31,quarterly,CANK,CANNABIS KINETICS CORP.,105819,6319,,,,,,105819,,,,,,,,,,,-162130,,,,,,,,,-15530,,,,,,6319,,,,,1000,29020701,2014-05-31,single,,,,,instance,2014-07-17
1531433,0001477932-14-005427,10-Q,2014-10-16,2014-10-17,2014,Q3,2014-08-31,quarterly,CANK,CANNABIS KINETICS CORP.,138948,-79452,,,,,,75396,,,,,,,,,,,-222034,,,,,,,,,-107227,,,,,,-79452,,,,,8742,29133201,2014-08-31,single,,,,,instance,2014-10-16
1531433,0001477932-15-001500,10-K,2015-03-04,2015-03-05,2014,FY,2014-11-30,annual,BTFL,"MONARCH AMERICA, INC.",117707,3207,,,,,,32483,,,,,,,-7883,,,,-733753,,,,,,,,,-356252,,,,,,3207,,,,,8742,93804618,2014-11-30,single,,,,,instance,2015-03-04
1531433,0001477932-15-001500,10-K,2015-03-04,2015-03-05,2014,FY,2014-11-30,quarterly,BTFL,"MONARCH AMERICA, INC.",117707,3207,,,,,,32483,,,,,,,,,,,-335496,,,,,,,,,-227895,,,,,,3207,,,,,8742,93804618,2014-11-30,single,,,,,instance,2015-03-04
1531433,0001477932-15-002110,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,annual,BTFL,"MONARCH AMERICA, INC.",303243,-19281,,,,,,13018,277610,,,,,,788011,190700,,,190454,,246,,,,,597311,,160142,,,,,,-19281,,,,,8742,50,2014-12-31,single,,,8390,,instance,2015-03-31
1531433,0001477932-15-002110,10-K,2015-03-31,2015-04-01,2014,FY,2014-12-31,quarterly,BTFL,"MONARCH AMERICA, INC.",303243,-19281,,,,,,13018,277610,,,,,,,,,,588711,,,,,,,,,288499,,,,,,-19281,,,,,8742,50,2014-12-31,single,,,,,instance,2015-03-31
1531433,0001477932-15-003396,10-Q,2015-05-20,2015-05-21,2015,Q1,2015-03-31,quarterly,BTFL,"MONARCH AMERICA, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8742,,,,,,,,instance,2015-05-20
