cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1657853,0001657853-16-000047,10-Q,2016-08-08,2016-08-09,2016,Q2,2016-06-30,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",22020000000,1609000000,4736000000,1257000000,3479000000,,,1285000000,43000000,,,,,2270000000,,,-35000000,-7000000,-43000000,,174000000,0,,,,,,,,,,,,-3127000000,,,139000000,
1657853,0001657853-16-000057,10-Q,2016-11-08,2016-11-09,2016,Q3,2016-09-30,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",21127000000,1573000000,4729000000,1256000000,3473000000,,,1430000000,33000000,,0,,,2542000000,,,108000000,64000000,42000000,,156000000,85000000,,,,,,1037000000,,4000000,,,,-3156000000,,,264000000,
1657853,0001657853-17-000010,10-K,2017-03-06,2017-03-07,2016,FY,2016-12-31,annual,HTZ,"HERTZ GLOBAL HOLDINGS, INC",19155000000,1075000000,4413000000,1081000000,3332000000,,,816000000,,,0,,,8803000000,,,-470000000,4000000,-491000000,,,84000000,,-624000000,,,,2529000000,,13000000,,-100000000,,-3338000000,,,,
1657853,0001657853-17-000010,10-K,2017-03-06,2017-03-07,2016,FY,2016-12-31,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",19155000000,1075000000,4413000000,1081000000,3332000000,,,816000000,,,0,,,2009000000,,,-466000000,-29000000,-438000000,,,,,,,,,478000000,,-3000000,,0,,-3338000000,,,,
1657853,0001657853-17-000013,10-Q,2017-05-08,2017-05-09,2017,Q1,2017-03-31,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",19656000000,918000000,4406000000,1081000000,3325000000,,,785000000,,,0,,,1916000000,,,-294000000,-71000000,-223000000,,,83000000,,-130000000,,,,498000000,,7000000,,,,-3488000000,,,,
1657853,0001657853-17-000038,10-Q,2017-08-08,2017-08-09,2017,Q2,2017-06-30,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",22433000000,756000000,4321000000,1082000000,3239000000,,,1141000000,,,0,,,2224000000,,,-245000000,-87000000,-158000000,,,83000000,,-158000000,,,,484000000,,5000000,,,,-3565000000,,,,
1657853,0001657853-17-000047,10-Q,2017-11-09,2017-11-10,2017,Q3,2017-09-30,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",21344000000,866000000,4317000000,1083000000,3234000000,,,748000000,,,0,,,2572000000,,,143000000,50000000,93000000,,,83000000,,-176000000,,,,995000000,,4000000,,,,-3451000000,,,,
1657853,0001657853-18-000016,10-K,2018-02-27,2018-02-28,2017,FY,2017-12-31,annual,HTZ,"HERTZ GLOBAL HOLDINGS, INC",20058000000,1520000000,4326000000,1084000000,3242000000,,,1072000000,,,0,,,8803000000,,,-575000000,-902000000,327000000,,,83000000,,-637000000,,,,2394000000,,19000000,,0,,-2806000000,,,,
1657853,0001657853-18-000016,10-K,2018-02-27,2018-02-28,2017,FY,2017-12-31,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",20058000000,1520000000,4326000000,1084000000,3242000000,,,1072000000,,,0,,,2091000000,,,-179000000,-794000000,616000000,,,,,-172000000,,,,417000000,,3000000,,0,,-2806000000,,,,
1657853,0001657853-18-000035,10-Q,2018-05-07,2018-05-08,2018,Q1,2018-03-31,quarterly,HTZ,"HERTZ GLOBAL HOLDINGS, INC",22321000000,1133000000,4288000000,1084000000,3204000000,,,1046000000,,,0,,,2063000000,,,-231000000,-29000000,-202000000,,,83000000,,-166000000,,,,401000000,,3000000,,,,-3155000000,,,,
