cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1085913,0001140361-11-040629,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1846704000,181104000,,,,,,56704000,,,,1564127000,1191801000,,,,6349000,2194000,4155000,,2023000,,20535000,18512000,3925000,,,,,,,,,181104000,,,8372000,,6021,,,,,,,,instance,2011-08-09
1085913,0001140361-11-051806,10-Q,2011-11-04,2011-11-05,2011,Q3,2011-09-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1880223000,189220000,,,,,,112611000,,,,1589288000,1177505000,,,,9942000,3675000,6267000,,1968000,,20861000,18893000,900000,,462000,11625000,-102000,,0,,11523000,189220000,,,11910000,,6021,,,,,,,,instance,2011-11-04
1085913,0001140361-12-015602,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,FMCB,FARMERS & MERCHANTS BANCORP,1919684000,189346000,,,,,,101660000,,,0,1626197000,1163078000,,,,34851000,12642000,22209000,,7974000,,82354000,74380000,6775000,,1801000,30360000,-1660000,,-9158000,0,28700000,189346000,,,42825000,,6021,779424,2011-12-31,single,,,,,instance,2012-03-15
1085913,0001140361-12-015602,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1919684000,189346000,,,,,,101660000,,,0,1626197000,1163078000,,,,8821000,3160000,5661000,,1818000,,20427000,18609000,1425000,,443000,3325000,-241000,,-4754000,,3084000,189346000,,,10639000,,6021,779424,2011-12-31,single,,,,,instance,2012-03-15
1085913,0001140361-12-024238,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1945717000,196158000,,,,,,85705000,,,0,1644042000,1158283000,,,,9859000,3669000,6190000,,1688000,,19966000,18278000,220000,,441000,16801000,-134000,,,-180000,16667000,196158000,,,11547000,,6021,,,,,,,,instance,2012-05-10
1085913,0001140361-12-035714,10-Q,2012-08-08,2012-08-09,2012,Q2,2012-06-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1927287000,198775000,,,,,,40769000,,,0,1632225000,1203994000,,,,8118000,2956000,5162000,,1555000,,19813000,18258000,280000,,435000,-1895000,-45000,,,0,-1940000,198775000,,,9673000,,6021,,,,,,,,instance,2012-08-08
1085913,0001140361-12-046229,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1884401000,206331000,,,,,,33464000,,,0,1631505000,1210027000,,,,10159000,3827000,6332000,,1033000,,19499000,18466000,600000,,417000,8928000,-1000,,0,-396000,8927000,206331000,,,11192000,,6021,,,,,,,,instance,2012-11-08
1085913,0001140361-13-012251,10-K,2013-03-13,2013-03-14,2012,FY,2012-12-31,annual,FMCB,FARMERS & MERCHANTS BANCORP,1974686000,205033000,,,,,,129426000,,,0,1722026000,1246902000,,,,37334000,13985000,23349000,,5140000,,78491000,73351000,1850000,,1704000,31723000,-547000,,-9418000,-576000,31176000,205033000,,,42474000,,6021,777882,2012-12-31,single,,,,,instance,2013-03-13
1085913,0001140361-13-012251,10-K,2013-03-13,2013-03-14,2012,FY,2012-12-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1974686000,205033000,,,,,,129426000,,,0,1722026000,1246902000,,,,9198000,3533000,5665000,,864000,,19213000,18349000,750000,,411000,7889000,-367000,,-4823000,0,7522000,205033000,,,10062000,,6021,777882,2012-12-31,single,,,,,instance,2013-03-13
1085913,0001140361-13-019661,10-Q,2013-05-09,2013-05-10,2013,Q1,2013-03-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1971561000,209805000,,,,,,43533000,,,0,1715166000,1226695000,,,,10029000,3778000,6251000,,764000,,18255000,17491000,0,,395000,509000,-45000,,,0,464000,209805000,,,10793000,,6021,,,,,,,,instance,2013-05-09
1085913,0001140361-13-030959,10-Q,2013-08-08,2013-08-09,2013,Q2,2013-06-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2006094000,203056000,,,,,,45306000,,,0,1710157000,1295056000,,,,8838000,3273000,5565000,,719000,,18945000,18226000,250000,,387000,9913000,-142000,,,0,9771000,203056000,,,9557000,,6021,777882,2013-06-30,single,,,,,instance,2013-08-08
1085913,0001140361-13-041231,10-Q,2013-11-08,2013-11-09,2013,Q3,2013-09-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,1964776000,211041000,,,,,,47625000,,,0,1693786000,1297811000,,,,10157000,3805000,6352000,,721000,,19615000,18894000,0,,370000,7403000,0,,0,0,7403000,211041000,,,10878000,,6021,777882,2013-09-30,single,,,,,instance,2013-11-08
1085913,0001140361-14-012783,10-K,2014-03-14,2014-03-15,2013,FY,2013-12-31,annual,FMCB,FARMERS & MERCHANTS BANCORP,2076073000,209904000,,,,,,83677000,,,0,1807691000,1388236000,,,,38282000,14221000,24061000,,2891000,,76531000,73640000,425000,,1506000,27199000,-1614000,,-9723000,0,25585000,209904000,,,41173000,,6021,777882,2013-12-31,single,,,,,instance,2014-03-14
1085913,0001140361-14-012783,10-K,2014-03-14,2014-03-15,2013,FY,2013-12-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2076073000,209904000,,,,,,83677000,,,0,1807691000,1388236000,,,,9258000,3365000,5893000,,687000,,19716000,19029000,175000,,354000,9374000,-1427000,,-4900000,0,7947000,209904000,,,9945000,,6021,777882,2013-12-31,single,,,,,instance,2014-03-14
1085913,0001140361-14-019764,10-Q,2014-05-09,2014-05-10,2014,Q1,2014-03-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2127301000,217951000,,,,,,173727000,,,0,1840614000,1363030000,,,,9889000,3607000,6282000,,680000,,19047000,18367000,0,,340000,21641000,-145000,,,,21496000,217951000,,,10569000,,6021,777882,2014-03-31,single,,,,,instance,2014-05-09
1085913,0001140361-14-031364,10-Q,2014-08-08,2014-08-09,2014,Q2,2014-06-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2152851000,221822000,,,,,,48001000,,,0,1862035000,1499709000,,,,9689000,3585000,6104000,,678000,,19458000,18780000,0,,326000,-13412000,-1567000,,,,-14979000,221822000,,,10367000,,6021,777882,2014-06-30,single,,,,,instance,2014-08-08
1085913,0001140361-14-040569,10-Q,2014-11-07,2014-11-08,2014,Q3,2014-09-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2197669000,227236000,,,,,,39216000,,,0,1876213000,1615771000,,,,10284000,3852000,6432000,,708000,,20614000,19906000,0,,325000,6534000,-1333000,,0,,5201000,227236000,,,10992000,,6021,777882,2014-09-30,single,,,,,instance,2014-11-07
1085913,0001140361-15-011673,10-K,2015-03-13,2015-03-14,2014,FY,2014-12-31,annual,FMCB,FARMERS & MERCHANTS BANCORP,2360551000,233178000,,,,,,77125000,,,0,2064073000,1712244000,,,,40496000,15094000,25402000,,2813000,,81521000,78708000,1175000,,1325000,25637000,-4274000,,-9919000,0,21363000,233178000,,,43309000,,6021,784082,2014-12-31,single,,,,,instance,2015-03-13
1085913,0001140361-15-011673,10-K,2015-03-13,2015-03-14,2014,FY,2014-12-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2360551000,233178000,,,,,,77125000,,,0,2064073000,1712244000,,,,10634000,4050000,6584000,,747000,,22402000,21655000,1175000,,334000,10874000,-1229000,,-5019000,,9645000,233178000,,,11381000,,6021,784082,2014-12-31,single,,,,,instance,2015-03-13
1085913,0001140361-15-018479,10-Q,2015-05-08,2015-05-09,2015,Q1,2015-03-31,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2414035000,241288000,,,,,,143936000,,,0,2111773000,1705320000,,,,10347000,3944000,6403000,,792000,,21293000,20501000,600000,,363000,7286000,-1235000,,,,6051000,241288000,,,11139000,,6021,785782,2015-03-31,single,,,,,instance,2015-05-08
1085913,0001140361-15-030383,10-Q,2015-08-07,2015-08-08,2015,Q2,2015-06-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2456759000,241164000,,,,,,91339000,,,0,2163136000,1818642000,,,,10936000,4187000,6749000,,835000,,21756000,20921000,50000,,388000,8992000,-890000,,,,8102000,241164000,,,11771000,,6021,785782,2015-06-30,single,,,,,instance,2015-08-07
1085913,0001140361-15-039940,10-Q,2015-11-06,2015-11-07,2015,Q3,2015-09-30,quarterly,FMCB,FARMERS & MERCHANTS BANCORP,2500071000,251124000,,,,,,50300000,,,0,2132642000,1910270000,,,,11400000,4360000,7040000,,860000,,23038000,22178000,0,,433000,65305000,-373000,,0,,64932000,251124000,,,12260000,,6021,788982,2015-09-30,single,,,,,instance,2015-11-06
