cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1694688,0001640334-17-001992,10-Q,2017-09-19,2017-09-20,2017,Q3,2017-07-31,quarterly,XPL,XPLOSION INC,,368915,241670,,241670,,,1773,130489,,,,,165102,20424,-53322,,,-53723,,5503,49487600,5102,,,73746,,,,,,,,127245,,,,,5090,49487600,2017-07-31,single,,,,24999,instance,2017-09-19
1694688,0001640334-18-000824,10-K,2018-04-27,2018-04-28,2017,FY,2017-10-31,annual,XPL,XPLOSION INC,,-60047,,,,,,1562,117709,,,,,497804,52375,-608287,,,-577116,,24931,,56102,,,660662,,-384823,,,,,,-60047,,,,,5090,49487600,2017-10-31,single,,,,99996,instance,2018-04-27
1694688,0001640334-18-000824,10-K,2018-04-27,2018-04-28,2017,FY,2017-10-31,quarterly,XPL,XPLOSION INC,,-60047,,,,,,1562,117709,,,,,5018,-6119,-420819,,,-428962,,8143,,0,,,414700,,-49641,,,,,,-60047,,,,,5090,49487600,2017-10-31,single,,,,24999,instance,2018-04-27
1694688,0001640334-18-000934,10-Q,2018-05-11,2018-05-12,2018,Q1,2018-01-31,quarterly,XPL,XPLOSION INC,,-70919,,,,,,57346,110335,,,,,2908,-6616,-58921,,,-67872,,8951,,,,,52305,,-4883,,,,,,-70919,,,,,5090,49560600,2018-01-31,single,,,,,instance,2018-05-11
1694688,0001640334-18-001219,10-Q,2018-06-19,2018-06-20,2018,Q2,2018-04-30,quarterly,XPL,XPLOSION INC,,-146668,,,,,,284,109858,,,,,0,-2731,-66036,,,-75749,,9713,,,,,63305,,-62964,,,,,,-146668,,,,,5090,49560600,2018-04-30,single,,,,,instance,2018-06-19
1694688,0001640334-18-001763,10-Q,2018-09-14,2018-09-15,2018,Q3,2018-07-31,quarterly,XPL,XPLOSION INC,,-191540,,,,,,284,53972,,,,,62873,4815,-35433,,,-44872,,10351,,912,,,40248,,7712,,,,,,-191540,,,,,5090,49560600,2018-07-31,single,,,,,instance,2018-09-14
1694688,0001640334-19-000454,10-K,2019-03-29,2019-03-30,2018,FY,2018-10-31,annual,XPL,XPLOSION INC,,2256000,,,,,,,,,,,,139517,13662,-168933,,,-1250141,,1083620,,2412,,,182595,,10462,,,,,,2256000,,,,,5090,58233705,2018-10-31,single,,,,,instance,2019-03-29
1694688,0001640334-19-000454,10-K,2019-03-29,2019-03-30,2018,FY,2018-10-31,quarterly,XPL,XPLOSION INC,,2256000,,,,,,,,,,,,73736,18194,-8543,,,-1061648,,1054605,,1500,,,26737,,70597,,,,,,2256000,,,,,5090,58233705,2018-10-31,single,,,,,instance,2019-03-29
1694688,0001640334-19-000692,10-Q,2019-04-24,2019-04-25,2019,Q1,2019-01-31,quarterly,XPL,XPLOSION INC,,3217638,,,,,,,,,,,,,,-77659,,,-84240,,6581,,,,,77659,,-3095,,,,,,3217638,,,,,5090,60848398,2019-01-31,single,,,,35241,instance,2019-04-24
1694688,0001640334-19-001115,10-Q,2019-06-12,2019-06-13,2019,Q2,2019-04-30,quarterly,XPL,XPLOSION INC,,3167505,,,,,,,,,,,,,,-42911,,,-50133,,7222,,,,,42911,,-17042,,,,,,3167505,,,,,5090,60848398,2019-04-30,single,,,,35241,instance,2019-06-12
1694688,0001640334-19-001702,10-Q,2019-08-19,2019-08-20,2019,Q3,2019-07-31,quarterly,XPL,XPLOSION INC,,3110046,,,,,,74,,,,,,,,-48522,,,-57459,,-8937,,,,,,,-6691,,,,,,3110046,,,,,5090,60848398,2019-07-31,single,,,,35241,instance,2019-08-19
1694688,0001640334-20-000762,10-K,2020-04-09,2020-04-10,2019,FY,2019-10-31,annual,XPL,XPLOSION INC,,3058483,,,,,,32,,,,,,,,-212353,,,-243395,,-31042,,,,,,,-36708,,,,,,3058483,,,,,5090,60848398,2019-10-31,single,,,,140964,instance,2020-04-09
1694688,0001640334-20-000762,10-K,2020-04-09,2020-04-10,2019,FY,2019-10-31,quarterly,XPL,XPLOSION INC,,3058483,,,,,,32,,,,,,,,-43261,,,-51563,,-8302,,,,,,,-9880,,,,,,3058483,,,,,5090,60848398,2019-10-31,single,,,,35241,instance,2020-04-09
1694688,0001640334-20-000884,10-Q,2020-04-20,2020-04-21,2020,Q1,2020-01-31,quarterly,XPL,XPLOSION INC,,1542393,,,,,,21627,,,,,,,,-35468,,,105630,,-16252,,,,,,,-9720,,,1621720,,,1542393,,,,,5090,60848398,2020-01-31,single,,,,35241,instance,2020-04-20
1694688,0001640334-20-001671,10-Q,2020-07-02,2020-07-03,2020,Q2,2020-04-30,quarterly,XPL,XPLOSION INC,1833583,1477455,,,,,,12,,,0,,,0,0,-48382,,,-64938,,16556,,,,,48382,,-27802,,,,,,1477455,,,,,5090,60848398,2020-04-30,single,,,,19506,instance,2020-07-02
1694688,0001640334-20-002326,10-Q,2020-09-14,2020-09-15,2020,Q3,2020-07-31,quarterly,XPL,XPLOSION INC,1814065,1430292,,,,,,0,,,0,,,0,,-29921,,,-47163,,17242,60848398,,,,29921,,-4236,,,,,,1430292,,,,,5090,60848398,2020-07-31,single,,,,19506,instance,2020-09-14
1694688,0001640334-21-000221,10-K,2021-01-28,2021-01-29,2020,FY,2020-10-31,annual,XPL,XPLOSION INC,1794559,1426023,,,,,,0,,,0,,,0,,-142652,,,-10740,,67674,60848398,,,,,,-43633,,,1621720,,,1426023,,,,,5090,60848398,2020-10-31,single,,,,93759,instance,2021-01-28
1694688,0001640334-21-000221,10-K,2021-01-28,2021-01-29,2020,FY,2020-10-31,quarterly,XPL,XPLOSION INC,1794559,1426023,,,,,,0,,,0,,,0,,-28881,,,-4269,,17624,,,,,,,-1875,,,,,,1426023,,,,,5090,60848398,2020-10-31,single,,,,19506,instance,2021-01-28
1694688,0001640334-21-000567,10-Q,2021-03-12,2021-03-13,2021,Q1,2021-01-31,quarterly,XPL,XPLOSION INC,1784013,1399820,,,,,,8961,,,0,,,0,0,-33409,,,-26203,,17730,60848398,,,,33409,,8117,,,,,,1399820,,,,,5090,60848398,2021-01-31,single,,,,19506,instance,2021-03-12
1694688,0001640334-21-001328,10-Q,2021-06-11,2021-06-12,2021,Q2,2021-04-30,quarterly,XPL,XPLOSION INC,1764204,1349923,,,,,,8658,,,0,,,0,0,-31552,,,-49897,,18345,60848398,,,,31552,,-8249,,,,,,1349923,,,,,5090,60848398,2021-04-30,single,,,,19506,instance,2021-06-11
1694688,0001640334-21-002181,10-Q,2021-09-14,2021-09-15,2021,Q3,2021-07-31,quarterly,XPL,XPLOSION INC,2053303,2024628,,,,,,4603,,,0,,,0,0,-25271,,,-31501,,6230,69823216,,,,25271,,-4055,,,,,,2024628,,,,,5090,79716861,2021-07-31,single,,,,19506,carried,2021-06-11
