cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1547716,0001213900-12-004191,10-Q,2012-08-06,2012-08-07,2012,Q2,2012-06-30,quarterly,OTL,ORGANIC TREEHOUSE LTD.,168931,62792,4500,,4500,,,123653,30779,,,,,,2203,-20496,-21861,0,-21861,,1365,4876000,,,,,,,,,,,,58292,,,-20496,,5651,5080000,2012-06-30,single,,,,250,instance,2012-08-06
1547716,0001213900-12-005889,10-Q,2012-10-31,2012-11-01,2012,Q3,2012-09-30,quarterly,OTL,ORGANIC TREEHOUSE LTD.,132273,31421,4250,,4250,,,102308,17068,,,,,,2175,-30006,-31371,,-31371,,1365,5080000,,,,,,-22710,,,,,,27171,,,-30006,,5651,5080000,2012-09-30,single,,,,250,instance,2012-10-31
1547716,0001213900-13-000403,10-K,2013-01-30,2013-01-31,2012,FY,2012-12-31,annual,OTL,ORGANIC TREEHOUSE LTD.,21067,21007,4000,,4000,,,14230,2837,,,,,,15292,-66911,-71957,,-71957,,-5046,4761311,,,,,,-43958,,,,,,17007,,,-77003,,5651,5080000,2012-12-31,single,,,,1000,instance,2013-01-30
1547716,0001213900-13-000403,10-K,2013-01-30,2013-01-31,2012,FY,2012-12-31,quarterly,OTL,ORGANIC TREEHOUSE LTD.,21067,21007,4000,,4000,,,14230,2837,,,,,,-1035,-9463,-10414,,-10414,,-9141,,,,,,,7017,,,,,,17007,,,-19555,,5651,5080000,2012-12-31,single,,,,250,instance,2013-01-30
1547716,0001213900-13-001680,10-Q,2013-04-08,2013-04-09,2013,Q1,2013-03-31,quarterly,OTL,ORGANIC TREEHOUSE LTD.,5378,5378,3750,,3750,,,272,1356,,,,,,-1232,-15629,-15629,,-15629,,,5080000,,,,,,-13958,,,,,,1628,,,,,5651,5080000,2013-03-31,single,,,,250,instance,2013-04-08
1547716,0001477932-13-003662,10-Q,2013-08-14,2013-08-15,2013,Q2,2013-06-30,quarterly,SVLT,"SUNVAULT ENERGY, INC.",3500,-142737,3500,,3500,,,,,,,,,,,-146237,,,-148694,,,101600000,,,,,,-851,,,,,,-146237,,,,,5651,101600000,2013-06-30,single,,,,,instance,2013-08-14
1547716,0001477932-13-005495,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,SVLT,"SUNVAULT ENERGY, INC.",139,-207177,,,,,,139,,,,,,,,-176940,,,-180440,,,79408529,,,,,,-115861,,,,,,-207177,,,,,5651,64844000,2013-09-30,single,,,,,instance,2013-11-14
1547716,0001477932-14-001765,10-K,2014-04-15,2014-04-16,2013,FY,2013-12-31,annual,SVLT,"SUNVAULT ENERGY, INC.",511078,122004,,,,,,11078,,,,,,,,,,,-525003,,,86103324,,,,517612,,-192648,,,,,,122004,,,,,5651,65177333,2013-12-31,single,,,,,instance,2014-04-15
1547716,0001477932-14-001765,10-K,2014-04-15,2014-04-16,2013,FY,2013-12-31,quarterly,SVLT,"SUNVAULT ENERGY, INC.",511078,122004,,,,,,11078,,,,,,,,,,,-180240,,,,,,,,,-61978,,,,,,122004,,,,,5651,65177333,2013-12-31,single,,,,,instance,2014-04-15
1547716,0001477932-15-000968,10-Q,2015-02-04,2015-02-05,2014,Q1,2014-03-31,quarterly,SVLT,"SUNVAULT ENERGY, INC.",4255146,-719699,139719,139719,,,,514543,1010369,27451,,,,1102140,280181,,,,-123795,,,,,,,403976,,114859,-67001,,,,47858,-859418,475467,-244232,,,5090,85327333,2014-03-31,single,475467,,,6272,instance,2015-02-04
