cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
89800,0000950123-09-028093,10-Q,2009-07-31,2009-08-01,2009,Q2,2009-06-30,quarterly,SHW,SHERWIN WILLIAMS CO,4502110000,1733998000,1311707000,1011284000,300423000,291025000,10519000,49259000,769992000,,216753000,,,1947827000,895342000,,232123000,74100000,158023000,,10356000,117294437,,,,,,,,,,,,422291000,301544000,2035542000,242479000,,5200,116286155,2009-06-30,single,,499201000,,
89800,0000950123-09-053699,10-Q,2009-10-27,2009-10-28,2009,Q3,2009-09-30,quarterly,SHW,SHERWIN WILLIAMS CO,4449450000,1702852000,1309445000,1011015000,298430000,289421000,10564000,32770000,726493000,,216753000,,,1996909000,928983000,,258648000,83440000,175208000,,8471000,115697528000,,,,,,349217000,-104452000,8904000,,,244765000,393407000,299985000,2002837000,267119000,,5200,113340736,2009-09-30,single,,410994000,36411000,
89800,0000950123-10-016198,10-K,2010-02-24,2010-02-25,2009,FY,2009-12-31,annual,SHW,SHERWIN WILLIAMS CO,4323855000,1490950000,1294238000,1014825000,279413000,782670000,12267000,69329000,738488000,,216753000,,,7094249000,3263169000,,622817000,186969000,435848000,,40026000,115422933000,,,,,170904000,859186000,-91328000,23271000,,,767858000,196712000,794937000,2285887000,662843000,833747000,5200,109436869,2009-12-31,single,,22674000,145186000,25718000
89800,0000950123-10-016198,10-K,2010-02-24,2010-02-25,2009,FY,2009-12-31,quarterly,SHW,SHERWIN WILLIAMS CO,4323855000,1490950000,1294238000,1014825000,279413000,782670000,12267000,69329000,738488000,,216753000,,,1598836000,758238000,,81153000,15815000,65338000,,8997000,,,,,,42474000,243545000,-27772000,3120000,,,215773000,196712000,794937000,2285887000,90150000,132624000,5200,109436869,2009-12-31,single,,22674000,35575000,6899000
89800,0000950123-10-039508,10-Q,2010-04-28,2010-04-29,2010,Q1,2010-03-31,quarterly,SHW,SHERWIN WILLIAMS CO,4509146000,1495146000,1288288000,1014911000,273377000,783082000,12180000,91173000,787316000,,216753000,,,1565482000,691968000,,59458000,26855000,32603000,,11570000,110247174,,,,,39850000,-115818000,-25423000,10512000,,,-141241000,206858000,795262000,2290408000,71028000,110878000,5200,109735117,2010-03-31,single,,245474000,33103000,6747000
89800,0000950123-10-068492,10-Q,2010-07-27,2010-07-28,2010,Q2,2010-06-30,quarterly,SHW,SHERWIN WILLIAMS CO,4740286000,1531226000,1288378000,1011949000,276429000,699815000,9269000,48401000,793828000,,216753000,,,2143064000,971893000,,259248000,77542000,181706000,,26340000,109832652,,,,,39562000,352274000,-22030000,8977000,,,330244000,242848000,709084000,2240310000,285588000,325150000,5200,108790303,2010-06-30,single,,199487000,33103000,6459000
89800,0000950123-10-097227,10-Q,2010-10-28,2010-10-29,2010,Q3,2010-09-30,quarterly,SHW,SHERWIN WILLIAMS CO,5180683000,1643136000,1424891000,1085703000,339188000,705472000,6314000,64948000,858988000,,216753000,,,2172259000,971585000,,255379000,80121000,175258000,,11310000,108397737,,,,,43035000,241154000,-28663000,9009000,,,212491000,218245000,711786000,2354922000,266689000,309724000,5200,107934798,2010-09-30,single,,354556000,34467000,8568000
89800,0000950123-11-017092,10-K,2011-02-23,2011-02-24,2010,FY,2010-12-31,annual,SHW,SHERWIN WILLIAMS CO,5169235000,1609440000,1422962000,1102458000,320504000,648326000,7875000,58585000,917701000,,216753000,,,7776424000,3481078000,,677784000,215299000,462485000,,70595000,,,,,,175311000,706590000,-125162000,42276000,,,581428000,186478000,656201000,2265641000,748379000,923690000,5200,107020728,2010-12-31,single,,388592000,140347000,34964000
89800,0000950123-11-017092,10-K,2011-02-23,2011-02-24,2010,FY,2010-12-31,quarterly,SHW,SHERWIN WILLIAMS CO,5169235000,1609440000,1422962000,1102458000,320504000,648326000,7875000,58585000,917701000,,216753000,,,1895619000,845632000,,103698000,30780000,72918000,,21376000,,,,,,52864000,228980000,-49046000,13778000,,,179934000,186478000,656201000,2265641000,125074000,177938000,5200,107020728,2010-12-31,single,,388592000,39674000,13190000
89800,0000950123-11-039103,10-Q,2011-04-26,2011-04-27,2011,Q1,2011-03-31,quarterly,SHW,SHERWIN WILLIAMS CO,5443653000,1607892000,1434408000,1112291000,322117000,650881000,10015000,53947000,1064103000,,203976000,,,1855586000,797408000,,94713000,26397000,68316000,,10675000,107362669,,,,,43726000,-153166000,-26951000,11093000,,,-180117000,173484000,660896000,2268788000,105388000,149114000,5200,106463621,2011-03-31,single,,678395000,37332000,6394000
89800,0000950123-11-068880,10-Q,2011-07-27,2011-07-28,2011,Q2,2011-06-30,quarterly,SHW,SHERWIN WILLIAMS CO,5633769000,1746812000,1433472000,1113721000,319751000,644255000,9507000,71563000,1067011000,,194275000,,,2354751000,1022755000,,257016000,77901000,179115000,,11747000,106876461,,,,,44208000,261332000,-41978000,10340000,,,219354000,313340000,653762000,2400574000,268763000,312971000,5200,106278767,2011-06-30,single,,571130000,37475000,6733000
89800,0000950123-11-092333,10-Q,2011-10-27,2011-10-28,2011,Q3,2011-09-30,quarterly,SHW,SHERWIN WILLIAMS CO,5490139000,1635302000,1423130000,1106654000,316476000,641257000,10084000,46026000,966756000,,175737000,,,2484920000,1038299000,,260276000,80399000,179877000,,10452000,104123272,,,,,48136000,337797000,-27954000,10342000,,,309843000,212172000,651341000,2286643000,270728000,318864000,5200,103760672,2011-09-30,single,,517499000,38000000,10136000
