cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1366340,0000950123-11-077575,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,COIN,CONVERTED ORGANICS INC.,20050893,11660492,12868646,1668369,11200277,,,1828309,207874,,13281000,-567642,,,475751,-3547413,869392,,1101892,152,3565784,,,,,4023164,,,,,,,,-1208154,,,4435176,,2870,,,,,,,221375,instance,2011-08-15
1366340,0000950123-11-098482,10-Q,2011-11-14,2011-11-15,2011,Q3,2011-09-30,quarterly,COIN,CONVERTED ORGANICS INC.,17189213,4953549,11466780,223787,11242993,,,989629,226715,,13281000,-587831,,,172375,-1410716,-5995779,,-5758428,0,1411805,,,,,1583091,301567,-804046,-123030,,,,-927076,-6513231,,,-4583974,-1109149,2870,,,,,,80110,221457,instance,2011-11-14
1366340,0001193125-12-143494,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,annual,COIN,CONVERTED ORGANICS INC.,6880990,-4021750,4388604,0,4388604,,,254783,274391,,13281000,-535033,,,845791,-13408096,-18212353,,-17432393,17654,8198919,,,,,14253887,980663,-5718809,-1199596,,,,-6918405,-8410354,,,-10013434,-12427433,2870,208890,2011-12-31,single,,,288506,692157,instance,2012-03-30
1366340,0001193125-12-143494,10-K,2012-03-30,2012-03-31,2011,FY,2011-12-31,quarterly,COIN,CONVERTED ORGANICS INC.,6880990,-4021750,4388604,0,4388604,,,254783,274391,,13281000,-535033,,,12956,-3945343,-9100972,,-8851359,1631,946868,,,,,3958299,105993,-550825,-138608,,,,-689433,-8410354,,,-8154104,-3839350,2870,208890,2011-12-31,single,,,77935,28058,instance,2012-03-30
1366340,0001193125-12-157152,10-K/A,2012-04-10,2012-04-11,2011,FY,2011-12-31,annual,COIN,CONVERTED ORGANICS INC.,6880990,-4021750,4388604,0,4388604,,,254783,274391,,13281000,-535033,,,845791,-13408096,-18212353,,-17432393,17654,8198919,,,,,14253887,980663,-5718809,-1199596,,,,-6918405,-8410354,,,-10013434,-12427433,2870,208890,2011-12-31,single,,,288506,692157,instance,2012-04-10
1366340,0001193125-12-157152,10-K/A,2012-04-10,2012-04-11,2011,FY,2011-12-31,quarterly,COIN,CONVERTED ORGANICS INC.,6880990,-4021750,4388604,0,4388604,,,254783,274391,,13281000,-535033,,,12956,-3945343,-9100972,,-8851359,1631,946868,,,,,3958299,105993,-550825,-138608,,,,-689433,-8410354,,,-8154104,-3839350,2870,208890,2011-12-31,single,,,77935,28058,instance,2012-04-10
1366340,0001193125-12-231489,10-Q,2012-05-14,2012-05-15,2012,Q1,2012-03-31,quarterly,COIN,CONVERTED ORGANICS INC.,7183959,624191,4267646,,4267646,,,76602,250737,,13281000,-523136,,,45413,-1054457,2968515,,3011913,,1188176,,,,,1099870,173603,-744647,,,,,,-3643455,,,4156691,-880854,2870,39469291,2012-03-31,single,,,46536,127067,instance,2012-05-14
1366340,0001193125-12-350043,10-Q,2012-08-10,2012-08-11,2012,Q2,2012-06-30,quarterly,COIN,CONVERTED ORGANICS INC.,7057322,405649,4141002,,4141002,,,208014,141236,,13281000,523136,,,141209,-714287,-1676847,,-1659511,,1642809,168111796,,,,855496,161269,-433729,,,,,,-3735353,,,-34038,-553018,2870,180530472,2012-06-30,single,,,34140,127129,instance,2012-08-10
1366340,0001193125-12-465465,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,COIN,CONVERTED ORGANICS INC.,4485611,692817,1203598,,1203598,,,765315,162749,,13281000,-23136,,,16235,-598115,976344,,-571551,,1139200,314665947,,,,614350,107227,381722,,,,,,-510781,,,2115544,-490888,2870,536836281,2012-09-30,single,,,35225,72002,instance,2012-11-13
1366340,0001193125-12-480686,10-Q/A,2012-11-26,2012-11-27,2012,Q3,2012-09-30,quarterly,COIN,CONVERTED ORGANICS INC.,4485611,692817,1203598,,1203598,,,765315,162749,,13281000,-23136,,,16235,-598115,976344,,-571551,,1139200,314665947,,,,614350,107227,381722,,,,,,-510781,,,2115544,-490888,2870,536836281,2012-09-30,single,,,35225,72002,instance,2012-11-26
