cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1401564,0000939057-11-000247,10-Q,2011-08-08,2011-08-09,2011,Q2,2011-06-30,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",1151520000,179253000,,,,,,,,,,,,,,,,,1258000,,4803000,,,8444000,1600000,,,,,,,,,179253000,,,,
1401564,0000939057-11-000318,10-Q,2011-11-07,2011-11-08,2011,Q3,2011-09-30,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",1140380000,178987000,,,,,,,,,,,,,,,,,623000,,4570000,,,7880000,1300000,,,18822000,24000,,,,18846000,178987000,,,,
1401564,0000939057-12-000078,10-K,2012-03-09,2012-03-10,2011,FY,2011-12-31,annual,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",1059350000,181320000,,,,,,164761000,,,,,,,,,,,4242000,,18485000,,,32567000,4700000,,,20521000,149000,,,,20670000,181320000,,,,
1401564,0000939057-12-000078,10-K,2012-03-09,2012-03-10,2011,FY,2011-12-31,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",1059350000,181320000,,,,,,164761000,,,,,,,,,,,927000,,4023000,,,7623000,600000,,,-7038000,94000,,,,-6944000,181320000,,,,
1401564,0000939057-12-000143,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",1037322000,182675000,,,,,,157363000,,,,,,,,,,,622000,,3452000,,,7710000,1700000,,,2815000,43000,,,,2858000,182675000,,,,
1401564,0000939057-12-000255,10-Q/A,2012-09-06,2012-09-07,2012,Q2,2012-06-30,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",998678000,184172000,,,,,,159997000,,,,,,,,,,,1371000,,3138000,,,7261000,650000,,,3868000,13000,,,,3881000,184172000,,,,
1401564,0000939057-12-000323,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",973053000,184962000,,,,,,109233000,,,,,,,,,,,-791000,,2946000,,,7211000,700000,,,3488000,57000,,,,3545000,184962000,,,,
1401564,0000939057-13-000093,10-K,2013-03-14,2013-03-15,2012,FY,2012-12-31,annual,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",942655000,187117000,,,,,,87741000,,,0,,,,,,,,2713000,,12246000,,,29220000,3050000,,,13134000,-139000,,0,0,12995000,187117000,,,,
1401564,0000939057-13-000093,10-K,2013-03-14,2013-03-15,2012,FY,2012-12-31,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",942655000,187117000,,,,,,87741000,,,0,,,,,,,,1511000,,2710000,,,7038000,0,,,2963000,-252000,,,,2711000,187117000,,,,
1401564,0000939057-13-000180,10-Q,2013-05-09,2013-05-10,2013,FY,2013-03-31,quarterly,FFNW,"FIRST FINANCIAL NORTHWEST, INC.",886720000,188745000,,,,,,25691000,,,0,,,,,,,,1556000,,2149000,,,7389000,0,,,1870000,-1000,,,,1869000,188745000,,,,
