cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
914138,0001002105-11-000176,10-Q,2011-08-08,2011-08-09,2011,Q2,2011-06-30,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1144667000,102711000,,,,,,58586000,,,,908485000,663242000,,,,1379000,301000,1199000,,2760000,,12155000,9395000,1087000,,,,,,,,,102711000,83604000,186315000,4139000,,6021,6996932,2011-06-30,single,77912000,5692000,,,instance,2011-08-08
914138,0001002105-11-000229,10-Q,2011-11-08,2011-11-09,2011,Q3,2011-09-30,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1153656000,105305000,,,,,,41358000,,,,909696000,660689000,,,,2075000,454000,1398000,,2741000,,12297000,9556000,1024000,,461000,-14438000,-736000,124000,-347000,,-15174000,105305000,,,4816000,,6021,6996932,2011-09-30,single,,12864000,,,instance,2011-11-08
914138,0001002105-12-000030,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,annual,MBRG,MIDDLEBURG FINANCIAL CORP,1192860000,105912000,,,,,,51270000,,,,929869000,656770000,,,,6012000,1350000,4960000,,10691000,,48636000,37945000,2884000,,1882000,-21497000,-1351000,471000,-1396000,-14000,-22848000,105912000,,,16703000,,6021,6996932,2011-12-31,single,,28331000,,,instance,2012-03-15
914138,0001002105-12-000030,10-K,2012-03-15,2012-03-16,2011,FY,2011-12-31,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1192860000,105912000,,,,,,51270000,,,,929869000,656770000,,,,1244000,278000,1136000,,2467000,,12426000,9959000,319000,,491000,-24244000,79000,224000,-352000,,-24165000,105912000,,,3711000,,6021,6996932,2011-12-31,single,,28331000,,,instance,2012-03-15
914138,0001002105-12-000076,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1203211000,107881000,,,,,,45037000,,,,951772000,667508000,,,,1649000,416000,1582000,,2421000,,12341000,9920000,792000,,478000,16981000,-204000,81000,-350000,,16777000,107881000,,,4070000,,6021,7005315,2012-03-31,single,,14166000,,,instance,2012-05-10
914138,0001002105-12-000132,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1218850000,109885000,,,,,,78811000,,,,975285000,670941000,,,,2788000,598000,1769000,,2306000,,11986000,9680000,730000,,479000,16930000,-330000,113000,-353000,,16600000,109885000,,,5094000,,6021,7052554,2012-06-30,single,,8393000,,,instance,2012-08-09
914138,0001002105-12-000174,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1235961000,112535000,,,,,,71523000,,,,984447000,678423000,,,,3064000,565000,1714000,,2190000,,11407000,9217000,635000,,485000,-19658000,-6000,123000,-352000,,-19664000,112535000,,,5254000,,6021,7052554,2012-09-30,single,,17657000,,,instance,2012-11-09
914138,0001002105-13-000029,10-K,2013-03-18,2013-03-19,2012,FY,2012-12-31,annual,MBRG,MIDDLEBURG FINANCIAL CORP,1236781000,113928000,6017000,,,,,54415000,,,,981900000,695166000,,,,9956000,1966000,7990000,,8824000,,47023000,38199000,3438000,,1953000,28356000,-1045000,440000,-1408000,-43000,27311000,107911000,,,18780000,,6021,7052554,2012-12-31,single,,11873000,,,instance,2013-03-18
914138,0001002105-13-000029,10-K,2013-03-18,2013-03-19,2012,FY,2012-12-31,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1236781000,113928000,6017000,,,,,54415000,,,,981900000,695166000,,,,2456000,388000,2068000,,1907000,,11460000,9553000,1282000,,511000,14103000,-504000,123000,-353000,,13599000,107911000,,,4363000,,6021,7052554,2012-12-31,single,,11873000,,,instance,2013-03-18
914138,0001002105-13-000070,10-Q,2013-05-10,2013-05-11,2013,Q1,2013-03-31,quarterly,MBRG,MIDDLEBURG FINANCIAL CORP,1213756000,114780000,5975000,,,,,50450000,,,,966076000,701078000,,,,1623000,363000,1260000,,1777000,,11212000,9435000,-188000,,486000,36783000,-248000,104000,-353000,-19000,36535000,108805000,,,3400000,,6021,7051587,2013-03-31,single,,519000,,,instance,2013-05-10
