cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1393020,0001193125-15-287864,10-Q,2015-08-12,2015-08-13,2015,Q2,2015-06-30,quarterly,IVTY,"INVUITY, INC.",85095000,60730000,,,,14418000,,65755000,4826000,,,,,4747000,2811000,-8866000,,,-9346000,1857000,504000,2919823,,,,11677000,421000,,,388000,,,,60730000,14418000,75148000,,-8445000,3841,13305015,2015-06-30,single,,,,,instance,2015-08-12
1393020,0001193125-15-375735,10-Q,2015-11-12,2015-11-13,2015,Q3,2015-09-30,quarterly,IVTY,"INVUITY, INC.",73677000,51961000,,,,14444000,,54035000,4882000,,,,,5595000,3560000,-8662000,,,-9138000,2042000,504000,13292849,,,,12222000,439000,-8736000,-486000,358000,,,-9222000,51961000,14444000,66405000,,-8223000,3841,13305713,2015-09-30,single,,,,,instance,2015-11-12
1393020,0001564590-16-015302,10-K,2016-03-25,2016-03-26,2015,FY,2015-12-31,annual,IVTY,"INVUITY, INC.",66305000,42343000,,,,,,46296000,5182000,,,,,21031000,13298000,-35207000,,,-37570000,7869000,1881000,7606172,,,,48505000,1710000,-31165000,-3748000,1249000,,-1000,-34913000,42343000,,,,-33497000,3841,13392358,2015-12-31,single,,,,,instance,2016-03-25
1393020,0001564590-16-015302,10-K,2016-03-25,2016-03-26,2015,FY,2015-12-31,quarterly,IVTY,"INVUITY, INC.",66305000,42343000,,,,,,46296000,5182000,,,,,6246000,4119000,-9567000,,,-10055000,2070000,504000,13307031,,,,13686000,452000,-7274000,-567000,330000,,,-7841000,42343000,,,,-9115000,3841,13392358,2015-12-31,single,,,,,instance,2016-03-25
1393020,0001564590-16-017984,10-Q,2016-05-05,2016-05-06,2016,Q1,2016-03-31,quarterly,IVTY,"INVUITY, INC.",54328000,30683000,,,,,,33864000,5575000,,,,,6404000,4298000,-11623000,,,-12110000,2601000,505000,13392976,,,,15921000,484000,-12160000,-290000,432000,,,-12450000,30683000,,,,-11139000,3841,13401671,2016-03-31,single,,,,,instance,2016-05-05
1393020,0001564590-16-021290,10-Q,2016-07-20,2016-07-21,2016,Q2,2016-06-30,quarterly,IVTY,"INVUITY, INC.",46119000,21477000,,,,,,25456000,5450000,,,,,8223000,6132000,-9637000,,,-10129000,2340000,505000,13404007,,,,15769000,,-8135000,-206000,715000,,,-8341000,21477000,,,,,3841,13444818,2016-06-30,single,,,,,instance,2016-07-20
1393020,0001558370-16-009225,10-Q,2016-11-03,2016-11-04,2016,Q3,2016-09-30,quarterly,IVTY,"INVUITY, INC.",68728000,43307000,,,,,,47709000,5120000,,,,,8478000,6259000,-8346000,,,-8821000,2471000,505000,15690785,,,,14605000,,-7716000,-388000,569000,,,-8104000,43307000,,,,,3841,16905103,2016-09-30,single,,,509000,,instance,2016-11-03
1393020,0001558370-17-001878,10-K,2017-03-16,2017-03-17,2016,FY,2016-12-31,annual,IVTY,"INVUITY, INC.",60335000,34448000,,,,,,28300000,5052000,,,,,32461000,23637000,-38680000,,,-40609000,9908000,2018000,14868501,,,,62317000,1995000,-36624000,-1037000,2303000,,,-37661000,34448000,,,,-36685000,3841,16950940,2016-12-31,single,,,,,instance,2017-03-16
1393020,0001558370-17-001878,10-K,2017-03-16,2017-03-17,2016,FY,2016-12-31,quarterly,IVTY,"INVUITY, INC.",60335000,34448000,,,,,,28300000,5052000,,,,,9356000,6948000,-9074000,,,-9549000,2496000,504000,14868501,,,,16020000,,-8613000,-153000,587000,,,-8766000,34448000,,,,,3841,16950940,2016-12-31,single,,,,,instance,2017-03-16
1393020,0001558370-17-002977,10-Q,2017-04-27,2017-04-28,2017,Q1,2017-03-31,quarterly,IVTY,"INVUITY, INC.",56477000,22248000,,,,,,24958000,5913000,,,,,9023000,6924000,-10357000,,,-13217000,2428000,487000,16958332,57000,,,17281000,497000,-12779000,-288000,722000,,,-13067000,22248000,22301000,44549000,,-9860000,3841,16971664,2017-03-31,single,19301000,3000000,,,instance,2017-04-27
