cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1438231,0001193125-11-200696,10-Q,2011-07-28,2011-07-29,2011,Q2,2011-06-30,quarterly,DMRC,DIGIMARC CORP,45511000,41317000,2439000,,2439000,508000,,4710000,,,50000,,,9473000,7783000,2346000,1696000,-1930000,3626000,1884000,,7245000,48000,,,5437000,,,,,,,,38878000,508000,41825000,,,7373,6984923,2011-06-30,single,,,,
1438231,0001193125-11-281757,10-Q,2011-10-26,2011-10-27,2011,Q3,2011-09-30,quarterly,DMRC,DIGIMARC CORP,44239000,40201000,2661000,,2661000,479000,,2119000,,,50000,,,8550000,6808000,1425000,773000,134000,639000,1958000,,7344000,43000,,,5383000,165000,1568000,-255000,1057000,,-3947000,1313000,37540000,479000,40680000,,1590000,7373,6965577,2011-09-30,single,,,,32000
1438231,0001193125-12-078765,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,annual,DMRC,DIGIMARC CORP,45793000,41717000,2808000,,2808000,,,3419000,,,50000,,,36039000,29102000,6389000,3870000,-1786000,5656000,7327000,,7430000,195000,,,22713000,613000,10234000,-678000,4216000,,-22046000,9556000,38909000,,,,7002000,7373,7008031,2011-12-31,single,,,,124000
1438231,0001193125-12-078765,10-K,2012-02-27,2012-02-28,2011,FY,2011-12-31,quarterly,DMRC,DIGIMARC CORP,45793000,41717000,2808000,,2808000,,,3419000,,,50000,,,8925000,7069000,1201000,463000,10000,453000,1710000,,,46000,,,5868000,139000,2478000,-66000,1178000,,-452000,2412000,38909000,,,,1340000,7373,7008031,2011-12-31,single,,,,38000
1438231,0001193125-12-186256,10-Q,2012-04-26,2012-04-27,2012,Q1,2012-03-31,quarterly,DMRC,DIGIMARC CORP,54425000,48757000,3215000,,3215000,,,8547000,,,50000,,,17046000,15236000,9154000,8105000,3106000,4999000,1998000,,7140000,58000,,,6082000,143000,10613000,-148000,1406000,,-799000,10465000,45542000,,,,9297000,7373,7092690,2012-03-31,single,,,,66000
1438231,0001193125-12-324592,10-Q,2012-07-31,2012-08-01,2012,Q2,2012-06-30,quarterly,DMRC,DIGIMARC CORP,54386000,49964000,3361000,,3361000,,,7473000,,,50000,,,9112000,7529000,1931000,1964000,748000,1216000,2146000,,6993000,33000,,,5598000,149000,1922000,-106000,1401000,,-1388000,1816000,46603000,,,,2080000,7373,7008031,2012-06-30,single,,,,53000
1438231,0001193125-12-436627,10-Q,2012-10-26,2012-10-27,2012,Q3,2012-09-30,quarterly,DMRC,DIGIMARC CORP,55273000,51003000,3570000,,3570000,,,8669000,,,50000,,,8903000,7436000,1588000,1636000,633000,1003000,2320000,,6984000,48000,,,5848000,152000,1344000,-122000,1395000,-782000,-1712000,1222000,47433000,,,,1740000,7373,7136623,2012-09-30,single,,,,94000
1438231,0001193125-13-071702,10-K,2013-02-22,2013-02-23,2012,FY,2012-12-31,annual,DMRC,DIGIMARC CORP,57331000,53003000,7835000,1114000,6721000,,,6866000,,,50000,,,44375000,37867000,14594000,13666000,5394000,8272000,8741000,,6989000,179000,,,23273000,600000,15601000,-570000,5256000,-2344000,-4760000,15031000,45168000,,,,15194000,7373,7168359,2012-12-31,single,,,,385000
1438231,0001193125-13-071702,10-K,2013-02-22,2013-02-23,2012,FY,2012-12-31,quarterly,DMRC,DIGIMARC CORP,57331000,53003000,7835000,1114000,6721000,,,6866000,,,50000,,,9314000,7666000,1921000,1961000,907000,1054000,2277000,,6966000,40000,,,5745000,156000,1722000,-194000,1054000,-783000,-861000,1528000,45168000,,,,2077000,7373,7168359,2012-12-31,single,,,,172000
1438231,0001193125-13-196595,10-Q,2013-05-03,2013-05-04,2013,Q1,2013-03-31,quarterly,DMRC,DIGIMARC CORP,59185000,53650000,7797000,1114000,6683000,,,9630000,,,50000,,,10243000,8109000,1644000,1673000,702000,971000,2725000,,7058000,29000,,,6465000,158000,3344000,-86000,1092000,-801000,-648000,3258000,45853000,,,,1802000,7373,7307305,2013-03-31,single,,,,299000
