cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1496963,0001496963-21-000003,10-Q,2021-08-09,2021-08-10,2021,Q2,2021-06-30,quarterly,SQSP,"SQUARESPACE, INC.",867232000,-38150000,523418000,421076000,102342000,519400000,13586000,160142000,,,0,,,196010000,163509000,-240917000,-244945000,-10413000,-234532000,48912000,2827000,72900951,,,,404426000,,,,,,,,-561568000,532986000,494836000,-242118000,,7372,138494721,2021-06-30,class_sum,,,,
1496963,0001496963-21-000007,10-Q,2021-11-08,2021-11-09,2021,Q3,2021-09-30,quarterly,SQSP,"SQUARESPACE, INC.",905804000,-15890000,518586000,420800000,97786000,516224000,13586000,200180000,,,0,,,200962000,168094000,6985000,6595000,3756000,2839000,48769000,2491000,80207078,,,,161109000,7674000,49344000,-4329000,23734000,0,,45015000,-534476000,529810000,513920000,9086000,14659000,7372,138834193,2021-09-30,class_sum,,,,
1496963,0001496963-21-000012,10-Q/A,2021-11-15,2021-11-16,2021,Q3,2021-09-30,quarterly,SQSP,"SQUARESPACE, INC.",905804000,-15890000,518586000,420800000,97786000,516224000,13586000,200180000,,,0,,,200962000,168094000,6985000,6595000,3756000,2839000,48769000,2491000,143251717,,,,161109000,7674000,49344000,-4329000,23734000,0,,45015000,-534476000,529810000,513920000,9086000,14659000,7372,138834193,2021-09-30,class_sum,,,,
1496963,0001496963-22-000005,10-K,2022-03-07,2022-03-08,2021,FY,2021-12-31,annual,SQSP,"SQUARESPACE, INC.",899549000,-13479000,495739000,435601000,60138000,513047000,13586000,203247000,,,0,,,784038000,657407000,-240874000,-245324000,3825000,-249149000,190371000,11081000,96234381,,,,898281000,32720000,123157000,-11021000,307924000,-367000,0,112136000,-509218000,526633000,513154000,-234243000,-208154000,7372,139171380,2021-12-31,class_sum,,,,
1496963,0001496963-22-000005,10-K,2022-03-07,2022-03-08,2021,FY,2021-12-31,quarterly,SQSP,"SQUARESPACE, INC.",899549000,-13479000,495739000,435601000,60138000,513047000,13586000,203247000,,,0,,,207420000,173566000,319000,-46000,16264000,-16310000,50679000,2503000,,,,,173247000,8814000,14990000,-4277000,23825000,0,,10713000,-509218000,526633000,513154000,2457000,9133000,7372,139171380,2021-12-31,class_sum,,,,
1496963,0001496963-22-000020,10-Q,2022-05-12,2022-05-13,2022,Q1,2022-03-31,quarterly,SQSP,"SQUARESPACE, INC.",990414000,-89689000,491095000,435601000,55494000,503525000,19933000,230492000,,131361000,0,,,207762000,171113000,-35102000,-36040000,56820000,-92860000,57328000,2449000,139423228,,,,206215000,8058000,47270000,-3359000,24097000,,,43911000,-580784000,523458000,433769000,-33591000,-27044000,7372,139907746,2022-03-31,class_sum,,,,
1496963,0001496963-22-000033,10-Q,2022-07-28,2022-07-29,2022,Q2,2022-06-30,quarterly,SQSP,"SQUARESPACE, INC.",994303000,-42086000,486723000,435601000,51122000,494000000,26280000,215092000,,129460000,0,,,212702000,175709000,8947000,11845000,-52651000,64496000,58829000,3319000,142133303,,,,166762000,7811000,36413000,-2376000,26860000,,,34037000,-528809000,520280000,478194000,15164000,16758000,7372,139091343,2022-06-30,class_sum,,,,
1496963,0001496963-22-000057,10-Q,2022-11-08,2022-11-09,2022,Q3,2022-09-30,quarterly,SQSP,"SQUARESPACE, INC.",962814000,-62109000,482379000,435601000,46778000,484475000,32627000,200480000,,123765000,0,,,217696000,178789000,11722000,13382000,3277000,10105000,54312000,5209000,139667719,,,,167067000,7904000,41434000,-3117000,24094000,0,-50378000,38317000,-544488000,517102000,454993000,18591000,19626000,7372,136829645,2022-09-30,class_sum,,,,
1496963,0001496963-23-000010,10-K,2023-03-09,2023-03-10,2022,FY,2022-12-31,annual,SQSP,"SQUARESPACE, INC.",730517000,-302991000,253246000,210438000,42808000,473167000,40758000,197037000,,121683000,0,,,866972000,714317000,-211814000,-224991000,27230000,-252221000,227297000,18207000,138409491,,,,926131000,31617000,164219000,-11543000,102533000,0,-120193000,152676000,-556237000,513925000,210934000,-206784000,-180197000,7372,135599289,2022-12-31,class_sum,,,,
1496963,0001496963-23-000010,10-K,2023-03-09,2023-03-10,2022,FY,2022-12-31,quarterly,SQSP,"SQUARESPACE, INC.",730517000,-302991000,253246000,210438000,42808000,473167000,40758000,197037000,,121683000,0,,,228812000,188706000,-197381000,-214178000,19784000,-233962000,56828000,7230000,,,,,386087000,7844000,39102000,-2691000,27482000,0,-34613000,36411000,-556237000,513925000,210934000,-206948000,-189537000,7372,135599289,2022-12-31,class_sum,,,,
