cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1367832,0001193125-12-129759,10-K,2012-03-23,2012-03-24,2011,FY,2011-12-31,annual,,AURORA DIAGNOSTICS HOLDINGS LLC,606963000,,525243000,375131000,150112000,313352000,2910000,16262000,,,,,,277494000,,-1026000,-33606000,-740000,-32866000,,32545000,,,,,,27243000,47592000,-5795000,1413000,,,41797000,,316262000,,-1061000,26217000,8071,,,,,,,23065000
1367832,0001193125-12-129759,10-K,2012-03-23,2012-03-24,2011,FY,2011-12-31,quarterly,,AURORA DIAGNOSTICS HOLDINGS LLC,606963000,,525243000,375131000,150112000,313352000,2910000,16262000,,,,,,,,,,,,,,,,,,,,,,,,,,,316262000,,,,8071,,,,,,,
1367832,0001193125-12-230915,10-Q,2012-05-14,2012-05-15,2012,Q1,2012-03-31,quarterly,,AURORA DIAGNOSTICS HOLDINGS LLC,598470000,,527107000,382815000,144292000,319056000,2935000,4874000,,,,,,72127000,,5610000,-2549000,-465000,-2084000,,8163000,,,,,,6990000,-4675000,-940000,133000,,,-5615000,,321991000,,5614000,12600000,8071,,,,,,,5820000
1367832,0001193125-12-352889,10-Q,2012-08-14,2012-08-15,2012,Q2,2012-06-30,quarterly,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,595340000,,520772000,382509000,138263000,313610000,2937000,10609000,,,,,,72715000,,6086000,-2031000,581000,-2612000,,8118000,,,,,,7017000,18002000,-1239000,384000,,,16763000,,316547000,,6087000,13103000,8071,,,,,,,5820000
1367832,0001193125-12-466240,10-Q,2012-11-13,2012-11-14,2012,Q3,2012-09-30,quarterly,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,464607000,,400411000,289538000,110873000,319715000,102000,5721000,,,,,,69384000,,-103402000,-111598000,-1483000,-111362000,,8170000,,,,,,7000000,-322000,-849000,336000,,,-1171000,,319817000,,-103428000,-96402000,8071,,,,,,,5808000
1367832,0001193125-13-123844,10-K,2013-03-25,2013-03-26,2012,FY,2012-12-31,annual,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,409105000,,341619000,243481000,98138000,315859000,106000,10842000,,,,,,277886000,,-129432000,-162794000,-5109000,-160854000,,32531000,,,,,,26938000,29477000,-3835000,1148000,,,25642000,,315965000,,-130263000,-102494000,8071,,,,,,,22270000
1367832,0001193125-13-123844,10-K,2013-03-25,2013-03-26,2012,FY,2012-12-31,quarterly,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,409105000,,341619000,243481000,98138000,315859000,106000,10842000,,,,,,66652000,,-39648000,-48537000,-3742000,-44795000,,8080000,,,,,,5931000,16472000,-807000,295000,,,15665000,,315965000,,-40457000,-33717000,8071,,,,,,,4847000
1367832,0001564590-13-000048,10-Q,2013-05-15,2013-05-16,2013,Q1,2013-03-31,quarterly,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,400536000,,340282000,246853000,93429000,322559000,120000,1344000,,,,,,60967000,,-845000,-8795000,-1118000,-7677000,,7958000,,,,,,5842000,-8300000,-1061000,53000,,,-9361000,,322679000,,-837000,4997000,8071,,,,,,,4709000
1367832,0001564590-13-000321,10-Q,2013-08-12,2013-08-13,2013,Q2,2013-06-30,quarterly,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,393761000,,335578000,246853000,88725000,318450000,1118000,875000,,,,,,62974000,,2192000,-5934000,-794000,-5140000,,8136000,,,,,,5847000,8114000,-572000,78000,,,7542000,,319568000,,2202000,8039000,8071,,,,,,,4704000
1367832,0001564590-13-001277,10-Q,2013-11-12,2013-11-13,2013,Q3,2013-09-30,quarterly,AUDH,AURORA DIAGNOSTICS HOLDINGS LLC,389990000,,330917000,246853000,84064000,330187000,1113000,2348000,,,,,,62110000,,4121000,-4240000,-768000,-3472000,,8358000,,,,,,5795000,-3527000,-220000,200000,,,-3747000,,331300000,,4118000,9916000,8071,,,,,,,4661000
