cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1309057,0001144204-11-064423,10-Q,2011-11-14,2011-11-15,2012,Q1,2011-09-30,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",50688640,42887806,866726,,866726,,,26343592,907750,,,,,,9223460,,7311626,1996728,5314898,,7100,,73138,,,1977872,26288,2332867,-66031,,,,2266836,42021080,,,7318726,7345014,2834,62239737,2011-09-30,single,,,,,instance,2011-11-14
1309057,0001144204-12-008706,10-Q,2012-02-14,2012-02-15,2012,Q2,2011-12-31,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",55996483,48704870,873272,,873272,,,27608798,957958,,,,,,9572477,,7220404,2041873,5178531,120024,6595,,76778,,,2422256,27553,1289548,-10045,,,,1279503,47831598,,,7226999,7254552,2834,62239737,2011-12-31,single,,,,,instance,2012-02-14
1309057,0001144204-12-030900,10-Q,2012-05-21,2012-05-22,2012,Q3,2012-03-31,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",54238081,52336827,868182,,868182,,,37737887,715793,,,,,,4844054,,4181592,550167,3631425,120152,6907,,82860,,,738415,28134,10134438,5,,,,10134443,51468645,,,4188499,4216633,2834,62239737,2012-03-31,single,,,,,instance,2012-05-21
1309057,0001144204-13-055291,10-K,2013-10-15,2013-10-16,2013,FY,2013-06-30,annual,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",54438375,53445906,5627608,,5627608,,,28839609,161636,,,,,,974341,,-528991,23932,-552923,444945,0,62239737,247513,,,1750845,230390,-10489376,-2943,,,,-10492319,47818298,,,-528991,-298601,2834,62239737,2013-06-30,single,,,,,instance,2013-10-15
1309057,0001144204-13-055291,10-K,2013-10-15,2013-10-16,2013,FY,2013-06-30,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",54438375,53445906,5627608,,5627608,,,28839609,161636,,,,,,,,,,,,,,,,,,,,,,,,,47818298,,,,,2834,62239737,2013-06-30,single,,,,,instance,2013-10-15
1309057,0001144204-13-061610,10-Q,2013-11-14,2013-11-15,2014,Q1,2013-09-30,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",53888359,52942874,5474411,,5474411,,,28612081,135762,,,,,,59096,,-655558,0,-655558,157060,,62239737,39276,,,763725,211781,-309249,,,,,,47468463,,,,,2834,62239737,2013-09-30,single,,,,,instance,2013-11-14
1309057,0001144204-14-010650,10-Q,2014-02-19,2014-02-20,2014,Q2,2013-12-31,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",41596289,36606688,5953851,,5953851,,,28587552,951534,,,,,,538491,,-288030,0,-287959,445,21223,62239737,24808,,,839843,319395,-793881,-100945,,,,-894826,30652837,,,-266807,52588,2834,62239737,2013-12-31,single,,1651882,,,instance,2014-02-19
1309057,0001144204-14-032419,10-Q,2014-05-20,2014-05-21,2014,Q3,2014-03-31,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",40678371,35771382,5801217,,5801217,,,27052042,1129339,,,,,,773814,,135448,0,135447,47,40277,62239737,23644,,,582923,42684,-566331,409,,,,-565922,29970165,,,175725,218409,2834,62239737,2014-03-31,single,,1608648,,,instance,2014-05-20
1309057,0001144204-14-058370,10-K,2014-09-29,2014-09-30,2014,FY,2014-06-30,annual,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",40870060,36051260,5452161,,5452161,,,27232074,1037939,,,,,,2393928,,-658527,0,-658467,156735,111758,62239737,111810,,,3114064,1136042,-1353165,-125991,,,,-1479156,30599099,,,-546769,589273,2834,62239737,2014-06-30,single,,1611967,,,instance,2014-09-29
1309057,0001144204-14-058370,10-K,2014-09-29,2014-09-30,2014,FY,2014-06-30,quarterly,CHHE,"CHINA HEALTH INDUSTRIES HOLDINGS, INC.",40870060,36051260,5452161,,5452161,,,27232074,1037939,,,,,,923545,,212028,0,212018,-817,27478,,24064,,,774342,445423,316296,-23840,,,,292456,30599099,,,239506,684929,2834,62239737,2014-06-30,single,,1611967,,,instance,2014-09-29
