cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
772263,0001393905-23-000264,10-Q,2023-06-16,2023-06-17,2023,Q2,2023-02-28,quarterly,NICH,NITCHES INC,152857,-123733,,,,,,949,135550,,0,,,1256,-7469,-54488,-281060,0,-281060,,3834,,,73611,,47019,1315,,,,,,,-123733,,,-277226,-53173
772263,0001393905-23-000281,10-Q,2023-07-13,2023-07-14,2023,Q3,2023-05-31,quarterly,NICH,NITCHES INC,212187,29640,,,,,,12593,135550,,0,,,834,-4517,-215320,-254114,0,-254114,,3442,,,426431,,210803,1314,-248008,,0,,,,29640,,,-250672,-214006
772263,0001393905-23-000404,10-K,2023-12-07,2023-12-08,2023,FY,2023-08-31,annual,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,4224,-10337,-443200,-827018,0,-827018,,,,,457801,,426070,5259,-462901,0,0,,,-462901,-356586,,,,-437941
772263,0001393905-23-000404,10-K,2023-12-07,2023-12-08,2023,FY,2023-08-31,quarterly,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,383,0,-77994,-403227,0,-403227,,,,,21966,,71201,1314,-44960,0,0,,,-44960,-356586,,,,-76680
772263,0001393905-24-000018,10-Q,2024-01-18,2024-01-19,2024,Q1,2023-11-30,quarterly,NICH,NITCHES INC,201417,-554589,,,,,,7873,135030,,0,,,0,2140,-69751,-198002,0,-198002,,,,,204518,,71891,1316,-67135,0,,,,-67135,-554589,,,,-68435
772263,0001393905-24-000147,10-Q,2024-04-22,2024-04-23,2024,Q2,2024-02-29,quarterly,NICH,NITCHES INC,212598,-1723366,,,,,,7219,135030,,0,,,4830,3146,146449,-1769233,,-1769233,,,,,-1091729,,-143303,1315,147763,0,,,,147763,-1723366,,,,147764
772263,0001393905-24-000251,10-Q,2024-07-15,2024-07-16,2024,Q3,2024-05-31,quarterly,NICH,NITCHES INC,261052,-1318545,,,,,,36488,151530,,0,,,0,-500,-92890,159821,,159821,,,,,-436071,,92390,1315,-107395,0,,,,-107395,-1318545,,,,-91575
772263,0001393905-24-000313,10-K/A,2024-08-30,2024-08-31,2023,FY,2023-08-31,annual,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,4224,-17130,-443200,-827018,0,-827018,,,,,457801,,,5259,-462901,0,0,,,-462901,-356586,,,,-437941
772263,0001393905-24-000313,10-K/A,2024-08-30,2024-08-31,2023,FY,2023-08-31,quarterly,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,383,-6793,-77994,-403227,0,-403227,,,,,21966,,,1314,-44960,0,0,,,-44960,-356586,,,,-76680
772263,0001393905-25-000030,10-K/A,2025-01-24,2025-01-25,2023,FY,2023-08-31,annual,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,4224,-17130,-443200,-827018,0,-827018,,,,,457801,,,5259,-462901,0,0,,,-462901,-356586,,,,-437941
772263,0001393905-25-000030,10-K/A,2025-01-24,2025-01-25,2023,FY,2023-08-31,quarterly,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,383,-6793,-77994,-403227,0,-403227,,,,,21966,,,1314,-44960,0,0,,,-44960,-356586,,,,-76680
772263,0001393905-25-000032,10-Q/A,2025-01-24,2025-01-25,2024,Q3,2024-05-31,quarterly,NICH,NITCHES INC,261052,-1318545,,,,,,36488,151530,,,,,0,-500,-92890,159821,,159821,,,,,-436071,,92390,1315,-107395,0,,,,-107395,-1318545,,,,-91575
772263,0001393905-25-000042,10-Q/A,2025-02-04,2025-02-05,2024,Q1,2023-11-30,quarterly,NICH,NITCHES INC,201417,-554589,,,,,,7873,135030,,0,,,0,2140,-69751,-198002,,-198002,,,,,-204518,,71891,1316,-67135,0,,,,-67135,-554589,,,,-68435
772263,0001393905-25-000044,10-Q/A,2025-02-04,2025-02-05,2024,Q2,2024-02-29,quarterly,NICH,NITCHES INC,212598,-1723366,,,,,,7219,135030,,0,,,4830,3146,146449,-1769233,,-1769233,,,,,-1091729,,-143303,1315,147763,0,,,,147763,-1723366,,,,147764
772263,0001393905-25-000050,10-K/A,2025-02-07,2025-02-08,2023,FY,2023-08-31,annual,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,4224,-17130,-443200,-827018,0,-827018,,,,,457801,,,5259,-462901,0,0,,,-462901,-356586,,,,-437941
772263,0001393905-25-000050,10-K/A,2025-02-07,2025-02-08,2023,FY,2023-08-31,quarterly,NICH,NITCHES INC,178604,-356586,,,,,,344,135030,,0,,,383,-6793,-77994,-403227,0,-403227,,,,,21966,,,1314,-44960,0,0,,,-44960,-356586,,,,-76680
772263,0000772263-25-000003,10-K,2025-09-16,2025-09-17,2024,FY,2024-08-31,annual,NICH,NITCHES INC,64159,-2267959,,,,,,59991,0,,0,,,4830,-146744,-632336,-2843377,0,-2843377,,,,,-1423316,,485592,,-370353,,2000,,,,-2267959,,,,
772263,0000772263-25-000003,10-K,2025-09-16,2025-09-17,2024,FY,2024-08-31,quarterly,NICH,NITCHES INC,64159,-2267959,,,,,,59991,0,,0,,,0,-151530,-616143,-1247667,,-1247667,,,,,120231,,464613,,-343586,,,,,,-2267959,,,,
