cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1820191,0001193125-20-293230,10-Q,2020-11-13,2020-11-14,2020,Q3,2020-09-30,quarterly,IMPX,AEA-BRIDGES IMPACT CORP.,624423,19995,,,,,,0,,,,,,,,,,,-5005,,,10000000,,,,5005,,0,,,,,,19995,,,,,6770,11500000,2020-09-30,class_sum,,,,
1820191,0001193125-21-100910,10-K,2021-03-31,2021-04-01,2020,FY,2020-12-31,annual,IMPX,AEA-BRIDGES IMPACT CORP.,402324602,5000009,,,,,,1661085,,,0,,,,,,,,,,,,,,,,,,,,,,,5000009,,,,,6770,11591876,2020-12-31,class_sum,,,,
1820191,0001193125-21-100910,10-K,2021-03-31,2021-04-01,2020,FY,2020-12-31,quarterly,IMPX,AEA-BRIDGES IMPACT CORP.,402324602,5000009,,,,,,1661085,,,0,,,,,,,,,,,,,,,,,,,,,,,5000009,,,,,6770,11591876,2020-12-31,class_sum,,,,
1820191,0001193125-21-198599,10-K/A,2021-06-24,2021-06-25,2020,FY,2020-12-31,annual,IMPX,AEA-BRIDGES IMPACT CORP.,402324602,5000009,,,,,,1661085,,,0,,,,,,,,,,,,,,,,,,,,,,,5000009,,,,,6770,16288876,2020-12-31,class_sum,,,,
1820191,0001193125-21-198599,10-K/A,2021-06-24,2021-06-25,2020,FY,2020-12-31,quarterly,IMPX,AEA-BRIDGES IMPACT CORP.,402324602,5000009,,,,,,1661085,,,0,,,,,,,,,,,,,,,,,,,,,,,5000009,,,,,6770,16288876,2020-12-31,class_sum,,,,
1820191,0001193125-21-199148,10-Q,2021-06-25,2021-06-26,2021,Q1,2021-03-31,quarterly,IMPX,AEA-BRIDGES IMPACT CORP.,402169682,5000003,,,,,,1505453,,,,,,,,-295008,,,19314054,,,,,,,295008,,-155632,,,,,,5000003,,,,,6770,14357470,2021-03-31,class_sum,,,,
1820191,0001193125-21-238956,10-Q,2021-08-06,2021-08-07,2021,Q2,2021-06-30,quarterly,,AEA-BRIDGES IMPACT CORP.,401861034,5000004,,,,,,1230110,,,,,,,,-426413,,,-2244949,,,,,,,,,-275343,,,,,,5000004,,,,,6770,14581965,2021-06-30,class_sum,,,,
1820191,0001193125-21-321744,10-Q,2021-11-05,2021-11-06,2021,Q3,2021-09-30,quarterly,,AEA-BRIDGES IMPACT CORP.,401646556,-34452825,,,,,,1090787,,,,,,,,-3117068,,,6366821,,,,,,,3117068,,-139323,,,,,,-34452825,,,,,6770,50000000,2021-09-30,class_sum,,,,
1820191,0001193125-21-352797,10-K/A,2021-12-09,2021-12-10,2020,FY,2020-12-31,annual,,AEA-BRIDGES IMPACT CORP.,402324602,-57888751,,,,,,1661085,,,0,,,,,,,,,,,,,,,,,,,,,,,-57888751,,,,,6770,10000000,2020-12-31,class_sum,,,,
1820191,0001193125-21-352797,10-K/A,2021-12-09,2021-12-10,2020,FY,2020-12-31,quarterly,,AEA-BRIDGES IMPACT CORP.,402324602,-57888751,,,,,,1661085,,,0,,,,,,,,,,,,,,,,,,,,,,,-57888751,,,,,6770,10000000,2020-12-31,class_sum,,,,
1820191,0001193125-21-352830,10-Q/A,2021-12-09,2021-12-10,2021,Q3,2021-09-30,quarterly,,AEA-BRIDGES IMPACT CORP.,401646556,-34452825,,,,,,1090787,,,,,,,,-3117068,,,6366821,,,,,,,3117068,,-139323,,,,,,-34452825,,,,,6770,10000000,2021-09-30,class_sum,,,,
1820191,0001193125-22-084464,10-K,2022-03-25,2022-03-26,2021,FY,2021-12-31,annual,,AEA-BRIDGES IMPACT CORP.,401526175,-53066678,,,,,,1027517,,,,,,,,-7694814,,,4822073,,,,,,,7694814,,-633568,,,,,,-53066678,,,,,3751,10000000,2021-12-31,class_sum,,,,
1820191,0001193125-22-084464,10-K,2022-03-25,2022-03-26,2021,FY,2021-12-31,quarterly,,AEA-BRIDGES IMPACT CORP.,401526175,-53066678,,,,,,1027517,,,,,,,,-3856325,,,-18613853,,,,,,,3856325,,-63270,,,,,,-53066678,,,,,3751,10000000,2021-12-31,class_sum,,,,
1820191,0001193125-22-148270,10-Q,2022-05-12,2022-05-13,2022,Q1,2022-03-31,quarterly,,AEA-BRIDGES IMPACT CORP.,401037081,-44069459,,,,,,556814,,,,,,,,-1589390,,,8997219,,,,,,,1589390,,-470703,,,,,,-44069459,,,,,3751,10000000,2022-03-31,class_sum,,,,
1820191,0001193125-22-216287,10-Q,2022-08-09,2022-08-10,2022,Q2,2022-06-30,quarterly,,AEA-BRIDGES IMPACT CORP.,401043536,-32554110,,,,,,337128,,,,,,,,-676051,,,12089930,,,,,,,676051,,-219686,,,,,,-32554110,,,,,3751,10000000,2022-06-30,class_sum,,,,
