cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1361540,0001014897-11-000194,10-Q/A,2011-09-14,2011-09-15,2011,Q2,2011-06-30,quarterly,GOBK,"GLOBALINK, LTD.",866353,237622,274449,274449,,,,471306,,,,,,,,-20616,-44404,,-44404,,,,,,,100527,,,,,,,,-36827,,,,,7389,25785000,2011-06-30,class_sum,,,,,instance,2011-09-14
1361540,0001014897-11-000200,10-Q/A,2011-09-16,2011-09-17,2011,Q2,2011-06-30,quarterly,GOBK,"GLOBALINK, LTD.",866353,237622,274449,274449,,,,471306,,,,,,,,-20616,-44404,,-44404,,,,,,,100527,,,,,,,,-36827,,,,,7389,25785000,2011-06-30,class_sum,,,,,instance,2011-09-16
1361540,0001014897-12-000085,10-K,2012-04-17,2012-04-18,2011,FY,2011-12-31,annual,GOBK,"GLOBALINK, LTD.",843815,303552,274449,274449,,,,383454,,,,,,,,-36377,-17216,3648,-20864,,,,,,,386519,,-95394,,,,,,29103,,,,,7389,24785000,2011-12-31,single,,,3398,,instance,2012-04-17
1361540,0001014897-12-000085,10-K,2012-04-17,2012-04-18,2011,FY,2011-12-31,quarterly,GOBK,"GLOBALINK, LTD.",843815,303552,274449,274449,,,,383454,,,,,,,,,,,,,,,,,,,,,,,,,,29103,,,,,7389,24785000,2011-12-31,single,,,,,instance,2012-04-17
1361540,0001014897-12-000140,10-Q/A,2012-05-22,2012-05-23,2012,Q1,2012-03-31,quarterly,GOBK,"GLOBALINK, LTD.",739580,279387,274449,274449,,,,264580,,,,,,,,18699,18699,,18699,,,24785000,,,,88028,,-77010,,,,,,4938,,,,,7389,25785000,2012-03-31,class_sum,,,709,,instance,2012-05-22
1361540,0001014897-12-000263,10-Q/A,2012-08-24,2012-08-25,2012,Q2,2012-06-30,quarterly,GOBK,"GLOBALINK, LTD.",771720,260985,274449,274449,,,,390081,,,,,,,,-16026,-16026,,-16026,,,24785000,,,,92041,,127877,,,,,,-13464,,,,,7389,25785000,2012-06-30,class_sum,,,352,,instance,2012-08-24
1361540,0001014897-12-000394,10-Q,2012-11-16,2012-11-17,2012,Q3,2012-09-30,quarterly,GOBK,"GLOBALINK, LTD.",967712,299839,274449,274449,,,,541799,,,,,,,,38112,38112,,38112,,,24785000,,,,92482,,142575,,,,,,25390,,,,,7389,24785000,2012-09-30,single,,,-214,,instance,2012-11-16
1361540,0001014897-13-000132,10-K/A,2013-04-18,2013-04-19,2012,FY,2012-12-31,annual,GOBK,"GLOBALINK, LTD.",925714,332713,274449,274449,,,,446846,,,,,,,,32036,79028,12875,66153,,,24785000,,,,389754,,93781,,,,,,58264,,,,,7389,124785000,2012-12-31,class_sum,,,2361,,instance,2013-04-18
1361540,0001014897-13-000132,10-K/A,2013-04-18,2013-04-19,2012,FY,2012-12-31,quarterly,GOBK,"GLOBALINK, LTD.",925714,332713,274449,274449,,,,446846,,,,,,,,-8749,38243,,25368,,,,,,,117203,,-99661,,,,,,58264,,,,,7389,124785000,2012-12-31,class_sum,,,1514,,instance,2013-04-18
1361540,0001014897-13-000321,10-Q,2013-08-16,2013-08-17,2013,Q2,2013-06-30,quarterly,GOBK,"GLOBALINK, LTD.",874586,283514,274449,274449,,,,447096,,,,,,,,-35010,-11932,,-11932,,,24785000,,,,82760,,,,,,,,9065,,,,,7389,25785000,2013-06-30,class_sum,,,,,instance,2013-08-16
