cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1607678,0001193125-15-220837,10-Q,2015-06-12,2015-06-13,2015,Q1,2015-03-31,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",2769322,-27839043,,,,,,327007,,,,,,0,,-461040,,,-5711415,138969,35253,4073609,,,,461040,,-410941,,903,,,,-27839043,,,,,2834,6000000,2015-03-31,single,,,,
1607678,0001193125-15-291529,10-Q,2015-08-14,2015-08-15,2015,Q2,2015-06-30,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",22269649,17393539,,,,,,9497200,,,,,,0,,-2626914,,,-7865066,1100906,,7331861,,,,2626914,,-1620709,,1471509,,,,17393539,,,,,2834,9783312,2015-06-30,single,,,,
1607678,0001564590-15-009694,10-Q,2015-11-05,2015-11-06,2015,Q3,2015-09-30,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",19012251,13270551,,,,,,2140115,,,,,,0,,-4288221,,,-4736544,2507553,,8947480,,,,4288221,,-3400454,,0,,,,13270551,,,,,2834,9783312,2015-09-30,single,,,,
1607678,0001564590-16-014212,10-K,2016-03-08,2016-03-09,2015,FY,2015-12-31,annual,VKTX,"VIKING THERAPEUTICS, INC.",15439103,8724998,,,,,,768550,,,,,,0,,-11996478,,,-23403988,6966842,,6355869,,,,11996478,,-8731494,,2601448,,-38,,8724998,,,,,2834,9683741,2015-12-31,single,,,,
1607678,0001564590-16-014212,10-K,2016-03-08,2016-03-09,2015,FY,2015-12-31,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",15439103,8724998,,,,,,768550,,,,,,0,,-4620303,,,-5090963,3219414,,,,,,4620303,,-3299390,,527444,,,,8724998,,,,,2834,9683741,2015-12-31,single,,,,
1607678,0001564590-16-018987,10-Q,2016-05-10,2016-05-11,2016,Q1,2016-03-31,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",12756902,5769739,,,,,,3958763,,,,,,0,,-3267417,,,-3586988,1877178,,9015778,,,,3267417,,-2725124,,624554,,,,5769739,,,,,2834,9683741,2016-03-31,single,,,,
1607678,0001564590-16-024067,10-Q,2016-08-11,2016-08-12,2016,Q2,2016-06-30,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",18549007,12785469,,,,,,5159930,,,,,,0,,-3578053,,,-3692793,2371058,,17105374,,,,3578053,,-3226840,,490245,,,,12785469,,,,,2834,19275277,2016-06-30,single,,,,
1607678,0001564590-16-028979,10-Q,2016-11-10,2016-11-11,2016,Q3,2016-09-30,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",16317693,10219525,,,,,,3054892,,,,,,0,,-3264282,,,-3807431,2104794,,18991971,,,,3264282,,-2654415,,320953,,,,10219525,,,,,2834,19895749,2016-09-30,single,,,,
1607678,0001564590-17-004911,10-K,2017-03-21,2017-03-22,2016,FY,2016-12-31,annual,VKTX,"VIKING THERAPEUTICS, INC.",14535708,8042867,,,,,,3075502,,,,,,0,,-13847275,,,-14731822,9000499,,16278292,,,,13847275,,-11071263,,1794327,,-229,,8042867,,,,,2834,20823873,2016-12-31,single,,,,
1607678,0001564590-17-004911,10-K,2017-03-21,2017-03-22,2016,FY,2016-12-31,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",14535708,8042867,,,,,,3075502,,,,,,0,,-3737524,,,-3644609,2647469,,,,,,3737524,,-2464884,,358575,,,,8042867,,,,,2834,20823873,2016-12-31,single,,,,
1607678,0001564590-17-010332,10-Q,2017-05-10,2017-05-11,2017,Q1,2017-03-31,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",15152607,7546087,,,,,,4359046,,,,,,0,,-4968662,,,-5221900,3528150,,22352921,,,,4968662,,-3278592,,402239,,,,7546087,,,,,2834,23925425,2017-03-31,single,,,,
1607678,0001564590-17-017021,10-Q,2017-08-09,2017-08-10,2017,Q2,2017-06-30,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",14320911,6587879,,,,,,3393651,,,,,,0,,-4982743,,,-5171634,3715379,,24118887,,,,4982743,,-4203170,,341258,,,,6587879,,,,,2834,27697284,2017-06-30,single,,,,
1607678,0001564590-17-022829,10-Q,2017-11-08,2017-11-09,2017,Q3,2017-09-30,quarterly,VKTX,"VIKING THERAPEUTICS, INC.",11839444,2225961,,,,,,2568063,,,,,,0,,-4691531,,,-6099658,3464639,,27469784,,,,4691531,,-3328003,,344128,,,,2225961,,,,,2834,28498847,2017-09-30,single,,,,
