cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1119643,0001144204-11-047222,10-Q,2011-08-15,2011-08-16,2011,Q2,2011-06-30,quarterly,NPHC,NUTRA PHARMA CORP,1004462,-2370107,,,,,,27151,400043,,,,,279176,217633,-637546,,,-598046,61467,27589,,,,,,,,,185583,,,,-2370107,,,,,2833,297129893,2011-06-30,single,,,,,instance,2011-08-15
1119643,0001144204-11-064907,10-Q,2011-11-15,2011-11-16,2011,Q3,2011-09-30,quarterly,NPHC,NUTRA PHARMA CORP,1539838,-2412782,,,,,,26138,793596,,,,,251830,163354,-668925,,,-661758,17255,23248,,,,,,,-886391,0,174583,,,-886391,-2412782,,,,,2833,305113673,2011-09-30,single,,,,,instance,2011-11-15
1119643,0001144204-12-063254,10-K/A,2012-11-15,2012-11-16,2011,FY,2011-12-31,annual,NPHC,NUTRA PHARMA CORP,229305,-3911445,,,,,,0,117800,,,,,159599,-719988,-4374621,,,-4397198,90865,424038,,,,,,16058,-1888111,-1360,854167,,,-1889471,-3911445,,,,-4358563,2833,315313673,2011-12-31,single,,,,,instance,2012-11-15
1119643,0001144204-12-063254,10-K/A,2012-11-15,2012-11-16,2011,FY,2011-12-31,quarterly,NPHC,NUTRA PHARMA CORP,229305,-3911445,,,,,,0,117800,,,,,-491680,-1189721,-2449920,,,-2499164,3626,352300,,,,,,,24518,-2388,281501,,,22130,-3911445,,,,,2833,315313673,2011-12-31,single,,,,,instance,2012-11-15
1119643,0001144204-12-065280,10-Q/A,2012-11-28,2012-11-29,2012,Q1,2012-03-31,quarterly,NPHC,NUTRA PHARMA CORP,196794,-3904930,,,,,,0,117800,,,,,14934,11924,-763345,,,-1088415,2561,37444,348381372,,,,,,-193738,,414271,,,,-3904930,,,,,2833,369581567,2012-03-31,single,,,,,instance,2012-11-28
1119643,0001144204-12-066928,10-Q/A,2012-12-07,2012-12-08,2012,Q2,2012-06-30,quarterly,NPHC,NUTRA PHARMA CORP,188512,-3940444,,,,,,0,117800,,,,,16301,12945,-220784,,,-134265,485,37747,378909897,,,,,,-65718,,,,,,-3940444,,,,,2833,379503657,2012-06-30,single,,,,,instance,2012-12-07
1119643,0001144204-12-067558,10-Q/A,2012-12-12,2012-12-13,2012,Q3,2012-09-30,quarterly,NPHC,NUTRA PHARMA CORP,190796,-3952229,,,,,,9115,117800,,,,,13221,8961,-244798,,,-302784,0,39772,381086075,,,,,,-310089,0,,,,-310089,-3952229,,,,,2833,382503657,2012-09-30,single,,,,,instance,2012-12-12
1119643,0001144204-13-022247,10-K,2013-04-16,2013-04-17,2012,FY,2012-12-31,annual,NPHC,NUTRA PHARMA CORP,302877,-3576343,,,,,,7559,0,,,,,203290,55643,-2601099,,,-3612351,3046,153472,402996638,,,,,14994,-721242,0,1799461,,,-721242,-3576343,,,,-2586105,2833,561773778,2012-12-31,single,,,,,instance,2013-04-16
1119643,0001144204-13-022247,10-K,2013-04-16,2013-04-17,2012,FY,2012-12-31,quarterly,NPHC,NUTRA PHARMA CORP,302877,-3576343,,,,,,7559,0,,,,,158834,21813,-1472172,,,-2186887,0,38509,,,,,,,-151697,0,,,,-151697,-3576343,,,,,2833,561773778,2012-12-31,single,,,,,instance,2013-04-16
1119643,0001144204-13-030545,10-Q,2013-05-20,2013-05-21,2013,Q1,2013-03-31,quarterly,NPHC,NUTRA PHARMA CORP,210091,-3827226,,,,,,0,,,,,,37781,30527,-331848,,,-473299,,39213,578614296,,,,,3746,-71899,0,101500,,,-71899,-3827226,,,,-328102,2833,589393259,2013-03-31,single,,,,,instance,2013-05-20
1119643,0001144204-13-046848,10-Q,2013-08-19,2013-08-20,2013,Q2,2013-06-30,quarterly,NPHC,NUTRA PHARMA CORP,153039,-3710802,,,,,,0,,,,,,22080,5728,-358439,-609149,0,-609149,,40946,625892003,,,,,3745,-93157,,63700,,,,-3710802,,,-568203,-354694,2833,712141713,2013-06-30,single,,,,,instance,2013-08-19
