cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1496337,0000930413-11-005264,10-Q,2011-08-10,2011-08-11,2011,Q2,2011-06-30,quarterly,AGOL,ETFS ASIAN GOLD TRUST,54443290,,,,,,,0,,,,,,,4247,,,,-53869,,,,,,,58116,,0,,,,0,,,,,,,1040,400000,2011-06-30,single,,,,
1496337,0000930413-11-007143,10-Q,2011-11-09,2011-11-10,2011,Q3,2011-09-30,quarterly,AGOL,ETFS ASIAN GOLD TRUST,63535967,,,,,,,0,,,,,,,10111,,,,-56602,,,,,,,66713,,0,,,,0,,,,,,,6221,450000,2011-09-30,single,,,,
1496337,0000930413-12-001406,10-K,2012-03-07,2012-03-08,2011,FY,2011-12-31,annual,AGOL,ETFS ASIAN GOLD TRUST,63475003,,,,,,,0,,,,,,,28760,,,,-217171,,,,,,,245931,,0,,,,0,,,,,,,6221,450000,2011-12-31,single,,,,
1496337,0000930413-12-001406,10-K,2012-03-07,2012-03-08,2011,FY,2011-12-31,quarterly,AGOL,ETFS ASIAN GOLD TRUST,63475003,,,,,,,0,,,,,,,14403,,,,-62079,,,,,,,76482,,0,,,,0,,,,,,,6221,450000,2011-12-31,single,,,,
1496337,0000930413-12-002981,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,AGOL,ETFS ASIAN GOLD TRUST,63413305,,,,,,,0,,,,,,,10385,,,,-62916,,,,,,,73301,,0,,,,,,,,,,,6221,450000,2012-03-31,single,,,,
1496337,0000930413-12-004464,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,AGOL,ETFS ASIAN GOLD TRUST,63351048,,,,,,,0,,,,,,,9795,,,,-60521,,,,,,,70316,,0,,,,0,,,,,,,6221,450000,2012-06-30,single,,,,
1496337,0001496337-12-000006,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,AGOL,ETFS ASIAN GOLD TRUST,63288853,,,,,,,0,,,,,,,8383,,,,-64713,,,,,,,73096,,0,,,,0,,,,,,,6221,450000,2012-09-30,single,,,,
1496337,0001496337-13-000002,10-K,2013-02-28,2013-03-01,2012,FY,2012-12-31,annual,AGOL,ETFS ASIAN GOLD TRUST,71764000,,,,,,,0,,,,,,,42000,,,,-252000,,,,,,,294000,,0,,,,0,,,,,,,6221,500000,2012-12-31,single,,,,
1496337,0001496337-13-000002,10-K,2013-02-28,2013-03-01,2012,FY,2012-12-31,quarterly,AGOL,ETFS ASIAN GOLD TRUST,71764000,,,,,,,0,,,,,,,13437,,,,-63850,,,,,,,77287,,0,,,,0,,,,,,,6221,500000,2012-12-31,single,,,,
1496337,0001496337-13-000004,10-Q,2013-05-08,2013-05-09,2013,Q1,2013-03-31,quarterly,AGOL,ETFS ASIAN GOLD TRUST,71695000,,,,,,,0,,,,,,,10000,,,,-68000,,,,,,,78000,,0,,,,0,,,,,,,6221,500000,2013-03-31,single,,,,
