cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1507957,0001144204-14-018885,10-K,2014-03-28,2014-03-29,2013,FY,2013-12-31,annual,IPWR,IDEAL POWER INC.,15835286,14834948,608913,,608913,0,0,14137097,519657,,,,,1892424,-254549,-4063175,,,-9551698,1212298,5488523,1950171,,,,3808626,29711,-3240792,-78941,458983,,,-3319733,14226035,0,14834948,,-4033464,3620,6931968,2013-12-31,single,,,,
1507957,0001144204-14-018885,10-K,2014-03-28,2014-03-29,2013,FY,2013-12-31,quarterly,IPWR,IDEAL POWER INC.,15835286,14834948,608913,,608913,0,0,14137097,519657,,,,,,,,,,,,,,,,,,,,,,,,,14226035,0,14834948,,,3620,6931968,2013-12-31,single,,,,
1507957,0001144204-14-030509,10-Q,2014-05-14,2014-05-15,2014,Q1,2014-03-31,quarterly,IPWR,IDEAL POWER INC.,14419129,13636731,743586,,743586,,,12444543,507599,,,,,291095,-109199,-1428879,,,-1420742,306493,0,6999105,,8137,,1319680,9084,-1517477,-37259,188574,,,-1554736,12893145,,,,-1419795,3620,7010959,2014-03-31,single,,,,
1507957,0001144204-14-049353,10-Q,2014-08-13,2014-08-14,2014,Q2,2014-06-30,quarterly,IPWR,IDEAL POWER INC.,13173722,12238834,856954,,856954,,,11149320,246933,,,,,560526,-56603,-1634958,,,-1627564,598540,0,7011465,,7394,,1578355,10627,-986510,-196712,190708,,,-1183222,11381880,,,,-1624331,3620,7012397,2014-06-30,single,,,,
1507957,0001144204-14-067379,10-Q,2014-11-13,2014-11-14,2014,Q3,2014-09-30,quarterly,IPWR,IDEAL POWER INC.,11859954,10688723,912249,,912249,,,9730268,343911,,,,,438029,-121224,-1858461,,,-1851844,663678,0,7015156,,6617,,1737237,23537,-1315745,-44347,217773,,,-1360092,9776474,,,,-1834924,3620,7021721,2014-09-30,single,,,,
1507957,0001144204-15-018355,10-K,2015-03-25,2015-03-26,2014,FY,2014-12-31,annual,IPWR,IDEAL POWER INC.,10278735,9063980,1012964,,1012964,,,7912011,251338,,,,,1794094,-476756,-6927934,,,-6900219,2258469,0,7016872,,27715,,6451178,67793,-5469550,-342247,944102,,,-5811797,8051016,,,,-6860141,3620,7048235,2014-12-31,single,,,,
1507957,0001144204-15-018355,10-K,2015-03-25,2015-03-26,2014,FY,2014-12-31,quarterly,IPWR,IDEAL POWER INC.,10278735,9063980,1012964,,1012964,,,7912011,251338,,,,,504444,-189730,-2005636,,,-2000069,689758,0,,,5567,,1815906,24545,-1649818,-63929,347047,,,-1713747,8051016,,,,-1981091,3620,7048235,2014-12-31,single,,,,
1507957,0001144204-15-027790,10-Q,2015-05-06,2015-05-07,2015,Q1,2015-03-31,quarterly,IPWR,IDEAL POWER INC.,9039057,7334424,1023768,,1023768,,,6169375,233961,,,,,1197991,178490,-2197471,,,-2192998,992232,,7055458,,4473,,2375961,32803,-1592263,-150343,353159,,,-1742606,6310656,,,,-2164668,3620,7048235,2015-03-31,single,,,,
1507957,0001144204-15-048720,10-Q,2015-08-13,2015-08-14,2015,Q2,2015-06-30,quarterly,IPWR,IDEAL POWER INC.,23405107,21369263,1095090,,1095090,,,19965791,665481,,,,,1199037,142899,-2297041,,,-2292390,1100348,,8103475,,4651,,2439940,48137,-1888668,-192865,313275,,,-2081533,20274173,,,,-2248904,3620,9345263,2015-06-30,single,,,,
1507957,0001144204-15-064967,10-Q,2015-11-13,2015-11-14,2015,Q3,2015-09-30,quarterly,IPWR,IDEAL POWER INC.,21035135,18907918,1288010,,1288010,,,17326588,586144,,,,,895490,53065,-2930227,,,-2918199,1716782,,9356195,,12028,,2983292,63894,-2223596,-293533,346391,,,-2517129,17619908,,,,-2866333,3620,9379939,2015-09-30,single,,,,
1507957,0001144204-16-091533,10-K,2016-03-30,2016-03-31,2015,FY,2015-12-31,annual,IPWR,IDEAL POWER INC.,19250154,16671233,1466811,,1466811,,,15022286,648009,,,,,4259909,387237,-10472115,,,-10440643,5521390,,8495735,,31472,,10859352,232852,-8046217,-791605,1384763,,,-8837822,15204422,,,,-10239263,3620,9549544,2015-12-31,single,,,,
1507957,0001144204-16-091533,10-K,2016-03-30,2016-03-31,2015,FY,2015-12-31,quarterly,IPWR,IDEAL POWER INC.,19250154,16671233,1466811,,1466811,,,15022286,648009,,,,,967391,12783,-3047376,,,-3037056,1712028,,,,10320,,3060159,88018,-2341690,-154864,371938,,,-2496554,15204422,,,,-2959358,3620,9549544,2015-12-31,single,,,,
1507957,0001144204-16-101817,10-Q,2016-05-13,2016-05-14,2016,Q1,2016-03-31,quarterly,IPWR,IDEAL POWER INC.,16498421,14287938,1791283,,1791283,,,12278458,720568,,,,,,1890,-2810956,,,-2802347,1479985,,9545982,,8609,,2812846,86999,-2575871,-100382,383516,,,-2676253,12496655,,,,-2723957,3620,9557747,2016-03-31,single,,,,
1507957,0001144204-16-118763,10-Q,2016-08-12,2016-08-13,2016,Q2,2016-06-30,quarterly,IPWR,IDEAL POWER INC.,14398421,12200271,1851947,,1851947,,,9551852,1263069,,,,,,23179,-2474092,,,-2467477,1203179,,9547747,,6615,,2497271,97280,-2429504,-196713,379810,,,-2626217,10348324,,,,-2376812,3620,9557747,2016-06-30,single,,,,
1507957,0001144204-16-134310,10-Q,2016-11-14,2016-11-15,2016,Q3,2016-09-30,quarterly,IPWR,IDEAL POWER INC.,11607471,9649687,1908531,,1908531,,,6813438,1262810,,,,,,-298667,-2933820,,,-2922266,1231024,,9549011,,11554,,2635153,106195,-2610939,-31835,371682,,,-2642774,7741156,,,,-2827625,3620,9557747,2016-09-30,single,,,,
1507957,0001507957-17-000011,10-K,2017-03-29,2017-03-30,2016,FY,2016-12-31,annual,IPWR,IDEAL POWER INC.,9001276,7239962,1905556,,1905556,,,4204916,1245147,,,,,1628740,-310972,-11017137,,,-10981091,5224992,,9548381,,36046,,10706165,406639,-10098653,-391088,1517545,,,-10489741,5334406,,,,-10610498,3620,9559213,2016-12-31,single,,,,
1507957,0001507957-17-000011,10-K,2017-03-29,2017-03-30,2016,FY,2016-12-31,quarterly,IPWR,IDEAL POWER INC.,9001276,7239962,1905556,,1905556,,,4204916,1245147,,,,,,-37374,-2798269,,,-2789001,1310804,,,,9268,,2760895,116165,-2482339,-62158,382537,,,-2544497,5334406,,,,-2682104,3620,9559213,2016-12-31,single,,,,
1507957,0001507957-17-000026,10-Q,2017-05-12,2017-05-13,2017,Q1,2017-03-31,quarterly,IPWR,IDEAL POWER INC.,19885613,18224381,1959498,,1959498,,,15350915,851863,,1518,,,275670,-435260,-3072925,,,-3068384,1190169,,10879690,,4541,,2637665,113068,-2445721,-4378,384329,,,-2450099,16264883,,,,-2959857,3620,13996782,2017-03-31,single,,,,
