cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1615892,0001615892-14-000004,10-Q,2014-11-14,2014-11-15,2014,Q3,2014-09-30,quarterly,ARCT,AR CAPITAL ACQUISITION,564222,9677,,,,,,3016,,,0,,,0,,,,,-15323,,,8625000,,,,,,-15000,,,,,,9677,,,,,6770,8625000,2014-09-30,single,,,,
1615892,0001615892-15-000004,10-K,2015-02-23,2015-02-24,2014,FY,2014-12-31,annual,ARCT,AR CAPITAL ACQUISITION,241601018,5000010,,,,,,1570214,,,0,,,,,,,,,,,,,,,,,,,,,,,5000010,,,,,6770,7203238,2014-12-31,single,,,,
1615892,0001615892-15-000004,10-K,2015-02-23,2015-02-24,2014,FY,2014-12-31,quarterly,ARCT,AR CAPITAL ACQUISITION,241601018,5000010,,,,,,1570214,,,0,,,,,,,,,,,,,,,,,,,,,,,5000010,,,,,6770,7203238,2014-12-31,single,,,,
1615892,0001615892-15-000010,10-Q,2015-05-11,2015-05-12,2015,Q1,2015-03-31,quarterly,ARCT,AR CAPITAL ACQUISITION,241444271,5000010,,,,,,1399170,,,0,,,2565,,,,45605,-256861,,,7203520,2188,,,,,-157344,,,,,,5000010,,,,,6770,7228642,2015-03-31,single,,,,
1615892,0001615892-15-000012,10-Q,2015-08-03,2015-08-04,2015,Q2,2015-06-30,quarterly,ARCT,AR CAPITAL ACQUISITION,241227789,5000010,,,,,,1151182,,,0,,,2538,,,,45000,-235052,,,7228901,2214,,,,,-247988,,,,,,5000010,,,,,6770,7252148,2015-06-30,single,,,,
1615892,0001615892-15-000015,10-Q,2015-11-09,2015-11-10,2015,Q3,2015-09-30,quarterly,ARCT,AR CAPITAL ACQUISITION,240855791,5000010,,,,,,830164,,,0,,,2496,,,,45000,-243545,,,7251819,2237,,,,,-321018,,,,,,5000010,,,,,6770,7276502,2015-09-30,single,,,,
1615892,0001615892-16-000018,10-K,2016-02-19,2016-02-20,2015,FY,2015-12-31,annual,ARCT,AR CAPITAL ACQUISITION,240722662,5000010,,,,,,700873,,,0,,,17456,,,,180605,-964518,,,7240479,16301,,,,,-855641,,,,,,5000010,,,,,6770,7299408,2015-12-31,single,,,,
1615892,0001615892-16-000018,10-K,2016-02-19,2016-02-20,2015,FY,2015-12-31,quarterly,ARCT,AR CAPITAL ACQUISITION,240722662,5000010,,,,,,700873,,,0,,,9857,,,,45000,-229060,,,,9662,,,,,-129291,,,,,,5000010,,,,,6770,7299408,2015-12-31,single,,,,
1615892,0001615892-16-000022,10-Q,2016-05-03,2016-05-04,2016,Q1,2016-03-31,quarterly,ARCT,AR CAPITAL ACQUISITION,240580654,5000010,,,,,,486914,,,0,,,80402,,,,45000,-94129,,,7296611,80271,,,,,-252279,,,,,,5000010,,,,,6770,7044821,2016-03-31,single,,,,
1615892,0001615892-16-000025,10-Q,2016-08-03,2016-08-04,2016,Q2,2016-06-30,quarterly,ARCT,AR CAPITAL ACQUISITION,240290870,5000010,,,,,,179359,,,0,,,99771,,,,45000,-902537,,,7045813,99771,,,,,-379555,,,,,,5000010,,,,,6770,7135075,2016-06-30,single,,,,
1615892,0001144204-16-132608,10-Q,2016-11-09,2016-11-10,2016,Q3,2016-09-30,quarterly,AXAR,AXAR ACQUISITION CORP.,240212424,5000010,,,,,,381,,,0,,,,,-173528,,,-62996,,,7135143,110532,,,,,-178978,,,,,,5000010,,,,,6770,7141374,2016-09-30,single,,,,
1615892,0001144204-17-014369,10-K,2017-03-14,2017-03-15,2016,FY,2016-12-31,annual,AXAR,AXAR ACQUISITION CORP.,25372874,5000005,,,,,,200003,,,0,,,0,,-1783231,,,-1468493,,,7154585,,,,1783231,,-2105625,,,,-215129248,,5000005,,,,,6770,7119365,2016-12-31,single,,,,
1615892,0001144204-17-014369,10-K,2017-03-14,2017-03-15,2016,FY,2016-12-31,quarterly,AXAR,AXAR ACQUISITION CORP.,25372874,5000005,,,,,,200003,,,0,,,,,-432864,,,-408831,,,,,,,,,-1294813,,,,,,5000005,,,,,6770,7119365,2016-12-31,single,,,,
1615892,0001144204-17-025201,10-Q,2017-05-08,2017-05-09,2017,Q1,2017-03-31,quarterly,AXAR,AXAR ACQUISITION CORP.,25560921,5000009,,,,,,277541,,,0,,,0,,-165883,,,-140309,,,7119619,,,,165883,,-47157,,,,,,5000009,,,,,6770,7142241,2017-03-31,single,,,,
1615892,0001144204-17-041129,10-Q,2017-08-08,2017-08-09,2017,Q2,2017-06-30,quarterly,AXAR,AXAR ACQUISITION CORP.,25685952,5000005,,,,,,259459,,,0,,,0,,-62927,,,-22369,,,6597681,,,,62927,,-142777,,,,,,5000005,,,,,6770,6612196,2017-06-30,single,,,,
