cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
215466,0000950123-10-075098,10-Q,2010-08-09,2010-08-10,2010,Q2,2010-06-30,quarterly,CDE,COEUR D ALENE MINES CORP,3148359000,2067982000,,,,156989000,61773000,41187000,72212000,,,,,,12445000,1860000,-54173000,-9372000,-50744000,,5646000,88501000,,,,10585000,29983000,32456000,-45467000,622000,,,-13011000,2067982000,218762000,2286744000,-48527000,31843000,1040,,,,,,,,instance,2010-08-09
215466,0000950123-10-101030,10-Q,2010-11-04,2010-11-05,2010,Q3,2010-09-30,quarterly,CDE,COEUR D ALENE MINES CORP,3125013000,2045846000,,,,146821000,67653000,27792000,96225000,,,,,,20361000,10476000,-20026000,3233000,-22628000,,9951000,89236000,,,,9885000,37801000,12939000,-36783000,1960000,,,-23844000,2045846000,214474000,2260320000,-10075000,48277000,1040,,,,,,,,instance,2010-11-04
215466,0000950123-11-020796,10-K,2011-03-01,2011-03-02,2010,FY,2010-12-31,annual,CDE,COEUR D ALENE MINES CORP,3157527000,2040767000,,,,130067000,63317000,66118000,118340000,,,,,,116202000,74900000,-92665000,-9481000,-91308000,,30942000,87185000,,,,41302000,141619000,165563000,-155994000,7217000,,,9569000,2040767000,193384000,2234151000,-61723000,216519000,1040,,,,,,,,instance,2011-03-01
215466,0000950123-11-020796,10-K,2011-03-01,2011-03-02,2010,FY,2010-12-31,quarterly,CDE,COEUR D ALENE MINES CORP,3157527000,2040767000,,,,130067000,63317000,66118000,118340000,,,,,,74629000,63420000,-1423000,8496000,-9919000,,9540000,,,,,11209000,46116000,129397000,-26555000,3248000,,,102842000,2040767000,193384000,2234151000,8117000,109536000,1040,,,,,,,,instance,2011-03-01
215466,0000950123-11-047199,10-Q,2011-05-09,2011-05-10,2011,Q1,2011-03-31,quarterly,CDE,COEUR D ALENE MINES CORP,3137685000,2057383000,,,,146237000,59099000,64427000,131491000,,,,,,57109000,38542000,25403000,12939000,12464000,,9304000,89653000,,,,18567000,50041000,35786000,-15918000,8155000,,,19868000,2057383000,205336000,2262719000,34707000,88583000,1040,,,,,,,,instance,2011-05-09
215466,0000950123-11-074168,10-Q,2011-08-08,2011-08-09,2011,Q2,2011-06-30,quarterly,CDE,COEUR D ALENE MINES CORP,3188971000,2095596000,,,,135322000,55839000,106830000,155640000,,,,,,96347000,79339000,60013000,21402000,38611000,,9268000,89712000,,,,17008000,57641000,111065000,-25764000,-3351000,,,85301000,2095596000,191161000,2286757000,69281000,136980000,1040,,,,,,,,instance,2011-08-08
215466,0001193125-11-298648,10-Q,2011-11-07,2011-11-08,2011,Q3,2011-09-30,quarterly,CDE,COEUR D ALENE MINES CORP,3271219000,2124974000,,,,124491000,51639000,207882000,126155000,,,,,,143670000,127391000,58666000,27606000,31060000,,7980000,89739000,,,,16279000,58652000,181911000,-38099000,457000,,,143812000,2124974000,176130000,2301104000,66646000,186043000,1040,,,,,,,,instance,2011-11-07
215466,0001193125-12-075636,10-K,2012-02-23,2012-02-24,2011,FY,2011-12-31,annual,CDE,COEUR D ALENE MINES CORP,3264441000,2136721000,,,,115861000,32602000,175012000,132781000,,,,,,376744000,306796000,207836000,114337000,93499000,,34774000,89725000,,,,69948000,224500000,416173000,-119988000,8122000,,,296185000,2136721000,148463000,2285184000,242610000,531296000,1040,89655124,2011-12-31,single,,,,,instance,2012-02-23
215466,0001193125-12-075636,10-K,2012-02-23,2012-02-24,2011,FY,2011-12-31,quarterly,CDE,COEUR D ALENE MINES CORP,3264441000,2136721000,,,,115861000,32602000,175012000,132781000,,,,,,79618000,61524000,63754000,52390000,11364000,,8221000,,,,,18094000,58166000,87412000,-40208000,2861000,,,47204000,2136721000,148463000,2285184000,71975000,119690000,1040,89655124,2011-12-31,single,,,,,instance,2012-02-23
215466,0000215466-12-000006,10-Q,2012-05-07,2012-05-08,2012,Q1,2012-03-31,quarterly,CDE,COEUR D ALENE MINES CORP,3226493000,2141553000,,,,63934000,80857000,151883000,151049000,,,,,,59418000,44187000,19411000,15436000,3975000,,6670000,89821000,,,,15231000,52592000,17002000,-31647000,2137000,,,-14645000,2141553000,144791000,2286344000,26081000,96779000,1040,,,,,,,,instance,2012-05-07
215466,0000215466-12-000021,10-Q,2012-08-07,2012-08-08,2012,Q2,2012-06-30,quarterly,CDE,COEUR D ALENE MINES CORP,3233510000,2160710000,,,,53974000,82708000,199397000,145144000,,,,,,61559000,41574000,46835000,23862000,22973000,,7557000,89733000,,,,19985000,61024000,113203000,-32238000,1033000,,,80965000,2160710000,136682000,2297392000,54392000,102598000,1040,,,,,,,,instance,2012-08-07
215466,0000215466-12-000044,10-Q,2012-11-06,2012-11-07,2012,Q3,2012-09-30,quarterly,CDE,COEUR D ALENE MINES CORP,3180440000,2143299000,,,,5053000,56340000,142915000,156130000,,,,,,52782000,33989000,1654000,17475000,-15821000,,7351000,89429000,,,,18793000,52844000,79735000,-29972000,3364000,,-9971000,49763000,2143299000,61393000,2204692000,9005000,86833000,1040,,,,,,,,instance,2012-11-06
