cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1834105,0001493152-23-036365,10-Q,2023-10-05,2023-10-06,2023,Q2,2023-06-30,quarterly,,IMPACT BIOMEDICAL INC.,45990000,27619000,25093000,25093000,,,,3000,,,,,,,,-1008000,-1121000,,-1121000,266000,116000,,3000,,,,280000,,,,,,,2526000,,,-1005000,-728000,2834,3877282251,2023-06-30,single,,,,
1834105,0001493152-23-040547,10-Q,2023-11-13,2023-11-14,2023,Q3,2023-09-30,quarterly,,IMPACT BIOMEDICAL INC.,45082000,26515000,25093000,25093000,,,,201000,,,,,,,,-1078000,-1177000,,-1177000,239000,102000,,3000,,,,280000,-671000,,,,,,1422000,,,-1075000,-798000,2834,70496041,2023-09-30,single,,,,
1834105,0001493152-24-007229,10-K,2024-02-20,2024-02-21,2023,FY,2023-12-31,annual,,IMPACT BIOMEDICAL INC.,44633000,25222000,25093000,25093000,,,,1000,,,60000,,,,,-4028000,-4407000,,-4407000,1147000,444000,,13000,,,,1120000,-2851000,,,,,,129000,,,-3963000,-2908000,2834,10000000,2023-12-31,single,,,,
1834105,0001493152-24-007229,10-K,2024-02-20,2024-02-21,2023,FY,2023-12-31,quarterly,,IMPACT BIOMEDICAL INC.,44633000,25222000,25093000,25093000,,,,1000,,,60000,,,,,-1139000,-1261000,,-1261000,463000,125000,,3000,,,,280000,-433000,,,,,,129000,,,-1136000,-859000,2834,10000000,2023-12-31,single,,,,
1834105,0001493152-24-018663,10-Q,2024-05-10,2024-05-11,2024,Q1,2024-03-31,quarterly,,IMPACT BIOMEDICAL INC.,44356000,24260000,25093000,25093000,,,,2000,,,60000,,,,,-771000,-998000,,-998000,50000,230000,,3000,,,771000,280000,-712000,,,,,,-833000,,,-768000,-491000,2834,10000000,2024-03-31,single,,,,
1834105,0001493152-24-031635,10-Q,2024-08-13,2024-08-14,2024,Q2,2024-06-30,quarterly,,IMPACT BIOMEDICAL INC.,44116000,23373000,25093000,25093000,,,,2000,,,60000,,,,,-626000,-884000,,-882000,0,261000,,3000,,,626000,279000,-666000,,,,,,-1720000,,,-623000,-347000,2834,9997703,2024-06-30,single,,,,
1834105,0001493152-24-044792,10-Q,2024-11-12,2024-11-13,2024,Q3,2024-09-30,quarterly,,IMPACT BIOMEDICAL INC.,46695000,31348000,25093000,25093000,,,,2668000,,,60000,,,,,-1127000,4241000,,4243000,82000,305000,,,,,1127000,281000,-1285000,,,,,,6255000,,,4546000,-846000,2834,11503955,2024-09-30,single,,,,
1834105,0001641172-25-001199,10-K,2025-03-28,2025-03-29,2024,FY,2024-12-31,annual,,IMPACT BIOMEDICAL INC.,20290000,4259000,,,,,,1999000,,,60000,,,,,-28753000,-24737000,33000,-24708000,278000,1065000,,,,,28753000,1119000,-3919000,,19000,,,,4259000,,,-23672000,-27634000,2834,11503955,2024-12-31,single,,,,
1834105,0001641172-25-001199,10-K,2025-03-28,2025-03-29,2024,FY,2024-12-31,quarterly,,IMPACT BIOMEDICAL INC.,20290000,4259000,,,,,,1999000,,,60000,,,,,-26231000,-27100000,,-27071000,-108000,270000,,,,,26231000,279000,-1256000,,,,,,4259000,,,-26830000,-25952000,2834,11503955,2024-12-31,single,,,,
1834105,0001641172-25-010276,10-Q,2025-05-14,2025-05-15,2025,Q1,2025-03-31,quarterly,,IMPACT BIOMEDICAL INC.,20051000,3843000,,,,,,1318000,489000,,60000,,,,,-1010000,-1278000,,-1267000,103000,271000,,,,,1010000,283000,-682000,,2000,,,,3843000,,,-1007000,-727000,2834,12085412,2025-03-31,single,,,,
