cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1023734,0001104659-11-044959,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,BPZ,"BPZ RESOURCES, INC.",476386000,246807000,,,,186770000,2424000,14676000,18541000,,,,,36939000,,8957000,3672000,3380000,292000,,4905000,115776000,2000,,,,9231000,,,,,,,246807000,189194000,436001000,8577000,18188000,1311,115888000,2011-06-30,single,,,,,instance,2011-08-09
1023734,0001104659-11-062261,10-Q,2011-11-09,2011-11-10,2011,Q3,2011-09-30,quarterly,BPZ,"BPZ RESOURCES, INC.",548388000,253368000,,,,255056000,9470000,63370000,18600000,,,,,36210000,,7115000,6780000,1075000,,,5600000,115547000,33000,,,,8534000,12905000,-31070000,856000,,,-18165000,253368000,264526000,517894000,12380000,15649000,1311,115910000,2011-09-30,single,,,,,instance,2011-11-09
1023734,0001104659-12-018171,10-K,2012-03-14,2012-03-15,2011,FY,2011-12-31,annual,BPZ,"BPZ RESOURCES, INC.",537333000,222452000,,,,248384000,16854000,58172000,16841000,,,,,143740000,,-11522000,-31392000,2435000,,,19772000,115367000,453000,,,,38944000,47121000,-89778000,4019000,,,-42657000,222452000,265238000,487690000,-11620000,27422000,1311,115910000,2011-12-31,single,,,,,instance,2012-03-14
1023734,0001104659-12-018171,10-K,2012-03-14,2012-03-15,2011,FY,2011-12-31,quarterly,BPZ,"BPZ RESOURCES, INC.",537333000,222452000,,,,248384000,16854000,58172000,16841000,,,,,31886000,,-27884000,-34487000,-2756000,,,5532000,,187000,,,,11133000,25230000,-30446000,799000,,,-5216000,222452000,265238000,487690000,-28955000,-16751000,1311,115910000,2011-12-31,single,,,,,instance,2012-03-14
1023734,0001104659-12-035864,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,BPZ,"BPZ RESOURCES, INC.",527891000,195881000,,,,232985000,33641000,32904000,18265000,,,,,36553000,,-18932000,-31601000,-4310000,,,6210000,115513000,3000,,,,11506000,-2614000,-22448000,720000,,,-25062000,195881000,266626000,462507000,-25391000,-7426000,1311,115910000,2012-03-31,single,,,,,instance,2012-05-10
1023734,0001437749-12-008030,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,BPZ,"BPZ RESOURCES, INC.",598472000,188128000,,,,347705000,19053000,97372000,19036000,,0,,,32681000,,-6693000,-9922000,-1422000,,,4080000,115573000,7000,,,,11648000,-13008000,-17836000,700000,,,-30844000,188128000,366758000,554886000,-5842000,4955000,1311,116319000,2012-06-30,single,,,,,instance,2012-08-09
1023734,0001437749-12-011353,10-Q,2012-11-09,2012-11-10,2012,Q3,2012-09-30,quarterly,BPZ,"BPZ RESOURCES, INC.",614776000,171688000,,,,378101000,21549000,75379000,17714000,,0,,,28672000,,-13229000,-19755000,-2614000,,,2302000,115694000,12000,,,,11204000,-21178000,-27798000,670000,,,-48976000,171688000,399650000,571338000,-17453000,-2025000,1311,116333000,2012-09-30,single,,,,,instance,2012-11-09
1023734,0001437749-13-002962,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,annual,BPZ,"BPZ RESOURCES, INC.",527430000,186300000,,,,197160000,24046000,83540000,19851000,,0,,,122958000,,-28607000,-54703000,-15614000,-39089000,,16115000,115631000,44000,,,,45873000,-46062000,-82203000,2841000,,,-128265000,186300000,221206000,407506000,-38588000,17266000,1311,116932000,2012-12-31,single,,,,,instance,2013-03-15
1023734,0001437749-13-002962,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,quarterly,BPZ,"BPZ RESOURCES, INC.",527430000,186300000,,,,197160000,24046000,83540000,19851000,,0,,,25052000,,10247000,6575000,-7268000,,,3523000,115928000,22000,,,,11515000,-9262000,-14121000,751000,,,-23383000,186300000,221206000,407506000,10098000,21762000,1311,116932000,2012-12-31,single,,,,,instance,2013-03-15
1023734,0001437749-13-005749,10-Q,2013-05-10,2013-05-11,2013,Q1,2013-03-31,quarterly,BPZ,"BPZ RESOURCES, INC.",514185000,174211000,,,,192815000,24546000,63026000,18463000,,0,,,13312000,,-7241000,-12454000,330000,,,4298000,115788000,9000,,,,6904000,-14512000,-2810000,682000,,,-17322000,174211000,217361000,391572000,-8156000,-337000,1311,117806000,2013-03-31,single,,,,,instance,2013-05-10
