cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1580836,0001580836-14-000002,10-Q,2014-01-23,2014-01-24,2014,Q2,2013-10-31,quarterly,GREE,GREEN SUPPLEMENTS ONLINE INC,329,-1565,,,,,,329,,,,,,0,,-1370,,,-1370,,,,,,,1370,,,,,,,,-1565,,,,
1580836,0001580836-14-000005,10-Q,2014-04-09,2014-04-10,2014,Q3,2014-01-31,quarterly,GREE,GREEN SUPPLEMENTS ONLINE INC,1139,-755,,,,,,1139,,,,,,0,,-3091,,,-3091,,,,,,,3091,,-3090,,,,,,-755,,,,
1580836,0001580836-14-000010,10-K,2014-07-31,2014-08-01,2014,FY,2014-04-30,annual,GREE,GREEN SUPPLEMENTS ONLINE INC,3344,1450,,,,,,3344,,,,,,0,,-17475,,,-17475,,,,,,,17475,,-17476,,,,,,1450,,,,
1580836,0001580836-14-000010,10-K,2014-07-31,2014-08-01,2014,FY,2014-04-30,quarterly,GREE,GREEN SUPPLEMENTS ONLINE INC,3344,1450,,,,,,3344,,,,,,0,,-7094,,,-7094,,,,,,,7094,,-7095,,,,,,1450,,,,
1580836,0001580836-14-000017,10-Q,2014-09-16,2014-09-17,2015,Q1,2014-07-31,quarterly,GREE,GREEN SUPPLEMENTS ONLINE INC,3638,1744,,,,,,3638,,,,,,0,,-4705,,,-4705,,,,,,,4705,,-4705,,,,,,1744,,,,
1580836,0001580836-14-000019,10-Q,2014-12-15,2014-12-16,2015,Q2,2014-10-31,quarterly,GREE,GREEN SUPPLEMENTS ONLINE INC,2175,281,,,,,,2175,,,,,,0,,-1463,,,-1463,,,,,,,1463,,-1464,,,,,,281,,,,
1580836,0001580836-15-000002,10-Q,2015-03-16,2015-03-17,2015,Q3,2015-01-31,quarterly,GREE,GREEN SUPPLEMENTS ONLINE INC,314,-1580,,,,,,314,,,,,,0,,-1861,,,-1861,,,,,,,1861,,-1860,,,,,,-1580,,,,
1580836,0001580836-15-000006,10-K,2015-07-30,2015-07-31,2015,FY,2015-04-30,annual,GRSM,GREEN SUPPLEMENTS ONLINE INC,469,-2995,,,,,,469,,,,,,0,,-9375,,,-9375,,,,,,,9375,,-9375,,,,,,-2995,,,,
1580836,0001580836-15-000006,10-K,2015-07-30,2015-07-31,2015,FY,2015-04-30,quarterly,GRSM,GREEN SUPPLEMENTS ONLINE INC,469,-2995,,,,,,469,,,,,,,,-1346,,,-1346,,,,,,,1346,,-1346,,,,,,-2995,,,,
1580836,0001213900-15-007149,10-Q,2015-09-22,2015-09-23,2016,Q1,2015-07-31,quarterly,GRSP,GREEN SUPPLEMENTS ONLINE INC,108,-6986,,,,,,108,,,,,,,,-4061,,,-4061,,,,,,,4061,,-4061,,,,,,-6986,,,,
