cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1861063,0001213900-22-073475,10-Q,2022-11-17,2022-11-18,2022,Q3,2022-09-30,quarterly,,AQUARON ACQUISITION CORP.,514989,13313,,,,,,15975,,,,,,,,,,,-121,,,1250000,,,,,,,,,,,,13313,,,,,6770,1437500,2022-09-30,single,,,,
1861063,0001213900-23-024748,10-K,2023-03-30,2023-03-31,2022,FY,2022-12-31,annual,,AQUARON ACQUISITION CORP.,55700859,5298740,,,,,,57284,,,,,,,,-221031,215821,51753,164068,,,,,,,,,-290216,,,,,,5298740,,,,,6770,1693750,2022-12-31,class_sum,,,,
1861063,0001213900-23-024748,10-K,2023-03-30,2023-03-31,2022,FY,2022-12-31,quarterly,,AQUARON ACQUISITION CORP.,55700859,5298740,,,,,,57284,,,,,,,,,,,171359,,,,,,,,,-282925,,,,,,5298740,,,,,6770,1693750,2022-12-31,class_sum,,,,
1861063,0001213900-23-039838,10-Q,2023-05-15,2023-05-16,2023,Q1,2023-03-31,quarterly,,AQUARON ACQUISITION CORP.,56255555,1315334,,,,,,37249,,,,,,,,-352846,235191,46586,151806,,,,,,,,,-273121,,,,,,1315334,,,,,6770,1693750,2023-03-31,class_sum,,,,
1861063,0001213900-23-067250,10-Q,2023-08-14,2023-08-15,2023,Q2,2023-06-30,quarterly,,AQUARON ACQUISITION CORP.,57070454,-3456549,,,,,,65634,,,,,,,,-272568,394755,210530,311101,,,,,,,,,-207275,,,,,,-3456549,,,,,6770,1623060,2023-06-30,class_sum,,,,
1861063,0001213900-23-086702,10-Q,2023-11-14,2023-11-15,2023,Q3,2023-09-30,quarterly,,AQUARON ACQUISITION CORP.,31451009,-3878491,,,,,,3835,,,,,,,,-127425,320589,91920,253265,,,,,,,,,-72228,,,,,,-3878491,,,,,6770,1623060,2023-09-30,class_sum,,,,
1861063,0001213900-24-039767,10-K,2024-05-03,2024-05-04,2023,FY,2023-12-31,annual,,AQUARON ACQUISITION CORP.,32107474,-4295359,,,,,,339,,,,,,,,-861829,1260157,,997917,,,,1980430,,,,,-653172,,,,-25943773,,-4295359,,,,,6770,1623060,2023-12-31,single,,,,
1861063,0001213900-24-039767,10-K,2024-05-03,2024-05-04,2023,FY,2023-12-31,quarterly,,AQUARON ACQUISITION CORP.,32107474,-4295359,,,,,,339,,,,,,,,-108990,309622,,281745,,,,,,,,,-100548,,,,,,-4295359,,,,,6770,1623060,2023-12-31,single,,,,
1861063,0001213900-24-064071,10-Q,2024-08-01,2024-08-02,2024,Q1,2024-03-31,quarterly,,AQUARON ACQUISITION CORP.,32520198,-4728780,,,,,,27695,,,,,,,,-89882,327932,84438,98814,,,,274776,,,,,-140171,,,,,,-4728780,,,,,6770,1623060,2024-03-31,single,,,,
1861063,0001213900-24-078180,10-Q,2024-09-12,2024-09-13,2024,Q2,2024-06-30,quarterly,,AQUARON ACQUISITION CORP.,9230909,-4502965,,,,,,211470,,,,,,,,-126096,129235,73864,55371,,,,360417,,,,,-595768,,,,,,-4502965,,,,,6770,1623060,2024-06-30,single,,,,
1861063,0001213900-24-098561,10-Q,2024-11-14,2024-11-15,2024,Q3,2024-09-30,quarterly,,AQUARON ACQUISITION CORP.,9384451,-4957025,,,,,,109650,,,,,,,,-351448,-235044,22612,-257656,,,,116923,,,,,-130820,,,,0,,-4957025,,,,,6770,1623060,2024-09-30,single,,,,
1861063,0001213900-25-032295,10-K,2025-04-16,2025-04-17,2024,FY,2024-12-31,annual,,AQUARON ACQUISITION CORP.,9488009,-5412138,,,,,,7830,,,,,,,,-904877,-9528,347586,-357114,,,,860705,,,,,-988580,,,,-23176909,,-5412138,,,,,6770,1623060,2024-12-31,single,,,,
1861063,0001213900-25-032295,10-K,2025-04-16,2025-04-17,2024,FY,2024-12-31,quarterly,,AQUARON ACQUISITION CORP.,9488009,-5412138,,,,,,7830,,,,,,,,-337451,-231651,166672,-253643,,,,108589,,,,,-121821,,,,0,,-5412138,,,,,6770,1623060,2024-12-31,single,,,,
1861063,0001213900-25-066788,10-Q,2025-07-23,2025-07-24,2025,Q1,2025-03-31,quarterly,,AQUARON ACQUISITION CORP.,9609963,-6018026,,,,,,290,,,,,,,,-470383,-373313,9787,-383100,,,,63679,,,,,-25329,,,,,,-6018026,,,,,6770,1623060,2025-03-31,single,,,,
1861063,0001213900-25-067062,10-K/A,2025-07-24,2025-07-25,2024,FY,2024-12-31,annual,,AQUARON ACQUISITION CORP.,9488009,-5412138,,,,,,7830,,,,,,,,-904877,-9528,347586,-357114,,,,860705,,,,,-988580,,,,-23176909,,-5412138,,,,,6770,1623060,2024-12-31,single,,,,
1861063,0001213900-25-067062,10-K/A,2025-07-24,2025-07-25,2024,FY,2024-12-31,quarterly,,AQUARON ACQUISITION CORP.,9488009,-5412138,,,,,,7830,,,,,,,,-337451,-231651,166672,-253643,,,,108589,,,,,-121821,,,,0,,-5412138,,,,,6770,1623060,2024-12-31,single,,,,
1861063,0001213900-25-076823,10-Q,2025-08-14,2025-08-15,2025,Q2,2025-06-30,quarterly,,AQUARON ACQUISITION CORP.,1514518,-6350658,,,,,,6517,,,,,,,,-192638,-140229,16893,-157122,,,,81344,,,,,-6572,,,,,,-6350658,,,,,6770,1623060,2025-06-30,single,,,,
1861063,0001213900-25-122838,10-Q,2025-12-17,2025-12-18,2025,Q3,2025-09-30,quarterly,,AQUARON ACQUISITION CORP.,1572483,-6520359,,,,,,3317,,,,,,,,-94045,-80203,1270,-81473,,,,13846,,,,,-3201,,,,,,-6520359,,,,,6770,1623060,2025-09-30,single,,,,
