cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1639825,0001639825-19-000018,10-Q,2019-11-06,2019-11-07,2020,Q1,2019-09-30,quarterly,PTON,"PELOTON INTERACTIVE, INC.",2387700000,1576000000,22600000,4300000,18300000,,,1375900000,205600000,483800000,,,,228000000,105100000,-50900000,-49700000,100000,-49800000,17400000,,,,,,156000000,7100000,-76200000,-22500000,18700000,,,-98700000,1553400000,,,,-43800000
1639825,0001639825-20-000011,10-Q,2020-02-06,2020-02-07,2020,Q2,2019-12-31,quarterly,PTON,"PELOTON INTERACTIVE, INC.",2584200000,1545200000,55800000,38800000,17000000,,,532800000,243600000,496100000,,,,466300000,197100000,-61500000,-55800000,-400000,-55400000,20700000,,,,,,258700000,10100000,109400000,-26300000,17100000,,,83100000,1489400000,,,,-51400000
1639825,0001639825-20-000068,10-Q,2020-05-06,2020-05-07,2020,Q3,2020-03-31,quarterly,PTON,"PELOTON INTERACTIVE, INC.",2569400000,1517300000,55400000,38100000,17300000,,,509000000,194200000,497700000,,,,524600000,245800000,-58400000,-55700000,-100000,-55600000,22500000,,,,,,304200000,11000000,15900000,-61300000,20500000,,,-45400000,1461900000,,,,-47400000
1639825,0001639825-20-000122,10-K,2020-09-11,2020-09-12,2020,FY,2020-06-30,annual,PTON,"PELOTON INTERACTIVE, INC.",2981800000,1678000000,55100000,39100000,16000000,,,1035500000,244500000,508200000,,,,1825900000,836700000,-80800000,-68400000,3300000,-71600000,89000000,,,,,,917600000,40200000,376400000,-156400000,88800000,,,220000000,1622900000,,,,-40600000
1639825,0001639825-20-000122,10-K,2020-09-11,2020-09-12,2020,FY,2020-06-30,quarterly,PTON,"PELOTON INTERACTIVE, INC.",2981800000,1678000000,55100000,39100000,16000000,,,1035500000,244500000,508200000,,,,607100000,288800000,90000000,92800000,3800000,89100000,28400000,,,,,,198800000,12000000,327300000,-46300000,32500000,,,281000000,1622900000,,,,102000000
1639825,0001639825-20-000175,10-Q,2020-11-06,2020-11-07,2021,Q1,2020-09-30,quarterly,PTON,"PELOTON INTERACTIVE, INC.",3477500000,1801000000,54400000,39700000,14700000,,,1430500000,364000000,553700000,,,,757900000,328700000,68900000,70600000,1300000,69300000,36600000,,342101984,,,,259800000,11400000,312100000,-49200000,29600000,,,262900000,1746600000,,,,80300000
1639825,0001639825-21-000022,10-Q,2021-02-05,2021-02-06,2021,Q2,2020-12-31,quarterly,PTON,"PELOTON INTERACTIVE, INC.",3910500000,1928300000,79700000,40800000,38900000,,,1248400000,522800000,577500000,,,,1064800000,424800000,58800000,60600000,-3000000,63600000,47500000,,347886695,,,,366000000,12800000,198400000,-70200000,37500000,,,128200000,1848600000,,,,71600000
1639825,0001639825-21-000155,10-Q,2021-05-07,2021-05-08,2021,Q3,2021-03-31,quarterly,PTON,"PELOTON INTERACTIVE, INC.",4712400000,1993400000,143800000,65300000,78500000,,,2055900000,614200000,589300000,,,,1262300000,444900000,-13700000,-17700000,-9100000,-8600000,69800000,4900000,295646824,1600000,,,458600000,14600000,-151200000,-48500000,41700000,,,-199700000,1849600000,,,-12800000,900000
1639825,0001639825-21-000256,10-K,2021-08-27,2021-08-28,2021,FY,2021-06-30,annual,PTON,"PELOTON INTERACTIVE, INC.",4485600000,1754100000,458000000,210100000,247900000,,,1134800000,937100000,620400000,,,,4021800000,1452000000,-187800000,-198200000,-9200000,-189000000,247800000,14800000,293892643,7900000,,,1639800000,63800000,-239700000,-241000000,194000000,,,-480700000,1296100000,,,-183400000,-124000000
1639825,0001639825-21-000256,10-K,2021-08-27,2021-08-28,2021,FY,2021-06-30,quarterly,PTON,"PELOTON INTERACTIVE, INC.",4485600000,1754100000,458000000,210100000,247900000,,,1134800000,937100000,620400000,,,,936900000,253600000,-301700000,-311600000,1600000,-313200000,93900000,9100000,,1200000,,,555400000,25000000,-599000000,-73100000,85200000,,,-672100000,1296100000,,,-302500000,-276700000
