cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1391407,0001432093-11-000612,10-Q/A,2011-09-14,2011-09-15,2011,Q2,2011-06-30,quarterly,BFLS,BIOFUELS POWER CORP,1991059,-3931958,,,,,,2374,,,,,,,,,,,,,,,,,,,,,,,,,,-3931958,,,,
1391407,0001432093-11-000743,10-Q,2011-11-18,2011-11-19,2011,Q3,2011-09-30,quarterly,BFLS,BIOFUELS POWER CORP,1795363,-4285059,,,,,,7426,,,,,,,,-220639,,,-342480,,132462,,,,,,,-17598,,,,,,-4285059,,,,
1391407,0001432093-12-000251,10-K,2012-04-16,2012-04-17,2011,FY,2011-12-31,annual,BFLS,BIOFUELS POWER CORP,1892742,-4549272,,,,,,23508,,,,,,,,-829619,,,-1280310,,526907,,,,,,,-111780,,,,,,-4549272,,,,
1391407,0001432093-12-000251,10-K,2012-04-16,2012-04-17,2011,FY,2011-12-31,quarterly,BFLS,BIOFUELS POWER CORP,1892742,-4549272,,,,,,23508,,,,,,,,-128539,,,-253590,,135374,,,,,,,-53918,,,,,,-4549272,,,,
1391407,0001214782-12-000036,10-Q,2012-05-23,2012-05-24,2012,Q1,2012-03-31,quarterly,BFLS,BIOFUELS POWER CORP,1720837,-4853376,,,,,,10432,,,,,,,,-174891,,,-293482,,134614,,,,,,,-13076,,,,,,-4853376,,,,
1391407,0001432093-12-000728,10-Q/A,2012-09-12,2012-09-13,2012,Q2,2012-06-30,quarterly,BFLS,BIOFUELS POWER CORP,1544363,-5165945,,,,,,422,,,,,,,,-192054,,,-595429,,134614,,,,,,,-24567,,,,,,-5165945,,,,
1391407,0001214782-12-000112,10-Q,2012-11-19,2012-11-20,2012,Q3,2012-09-30,quarterly,BFLS,BIOFUELS POWER CORP,1379702,-5500751,,,,,,2225,,,,,,,,-186991,,,-324186,,151566,,,,,,,-41777,,,,,,-5500751,,,,
1391407,0001214782-13-000197,10-K,2013-04-24,2013-04-25,2012,FY,2012-12-31,annual,BFLS,BIOFUELS POWER CORP,1230084,-4244349,,,,,,19052,,,,,,,,-808387,,,304922,,572360,,,,,,,-71982,,,,,,-4244349,,,,
1391407,0001214782-13-000197,10-K,2013-04-24,2013-04-25,2012,FY,2012-12-31,quarterly,BFLS,BIOFUELS POWER CORP,1230084,-4244349,,,,,,19052,,,,,,,,-254451,,,1224537,,151566,,,,,,,-5638,,,,,,-4244349,,,,
1391407,0001214782-13-000228,10-Q,2013-05-20,2013-05-21,2013,Q1,2013-03-31,quarterly,BFLS,BIOFUELS POWER CORP,1211793,-4370471,,,,,,761,,,,,,,,-12948,,,-126122,,135724,,,,,,,-18592,,,,,,-4370471,,,,
1391407,0001214782-13-000347,10-Q,2013-08-19,2013-08-20,2013,Q2,2013-06-30,quarterly,BFLS,BIOFUELS POWER CORP,1211847,-4543717,,,,,,816,,,,,,,,-33962,,,-173245,,139284,,,,,,,-46153,,,,,,-4543717,,,,
1391407,0001185185-13-002406,10-Q,2013-11-13,2013-11-14,2013,Q3,2013-09-30,quarterly,BFLS,BIOFUELS POWER CORP,1211183,-4707337,,,,,,151,,,,,,,,-21891,,,-163621,,141730,,,,,,,-34085,,,,,,-4707337,,,,
1391407,0001185185-14-000961,10-K,2014-04-15,2014-04-16,2013,FY,2013-12-31,annual,BFLS,BIOFUELS POWER CORP,1211254,-4850904,,,,,,222,,,,,,0,0,-119392,-633519,,-606556,,561676,,,,,,,-114760,,,,,,-4850904,,,-71843,
1391407,0001185185-14-000961,10-K,2014-04-15,2014-04-16,2013,FY,2013-12-31,quarterly,BFLS,BIOFUELS POWER CORP,1211254,-4850904,,,,,,222,,,,,,0,0,-50591,-170531,,-143568,,144938,,,,,,,-15930,,,,,,-4850904,,,-25593,
1391407,0001185185-14-001272,10-Q,2014-05-15,2014-05-16,2014,Q1,2014-03-31,quarterly,BFLS,BIOFUELS POWER CORP,1216613,-5033127,,,,,,5581,,,,,,0,0,-40241,,,-182223,,141982,,,,,,,-243,,,,,,-5033127,,,,
1391407,0001185185-14-002245,10-Q,2014-08-19,2014-08-20,2014,Q2,2014-06-30,quarterly,BFLS,BIOFUELS POWER CORP,1429397,-5060656,,,,,,100307,,,,,,0,0,-177769,,,-317530,,139761,,,,,,,-77215,-118058,,,,-195273,-5060656,,,,
1391407,0001185185-14-003164,10-Q,2014-11-18,2014-11-19,2014,Q3,2014-09-30,quarterly,BFLS,BIOFUELS POWER CORP,1486578,-5005098,,,,,,112988,,,,,,0,0,-157152,,,-300441,,143288,,,,,,,-461377,,,,,,-5005098,,,,
1391407,0001185185-15-001091,10-K,2015-05-01,2015-05-02,2014,FY,2014-12-31,annual,BFLS,BIOFUELS POWER CORP,2269438,-5294012,,,,,,2246,,,,,,0,0,-520789,-1089109,,-1089109,,568320,,,,,,,-649578,,,,,,-5294012,,,-520789,
1391407,0001185185-15-001091,10-K,2015-05-01,2015-05-02,2014,FY,2014-12-31,quarterly,BFLS,BIOFUELS POWER CORP,2269438,-5294012,,,,,,2246,,,,,,0,0,-145627,,,-288915,,143289,,,,,,,-110743,,,,,,-5294012,,,,
1391407,0001185185-15-001597,10-Q,2015-06-12,2015-06-13,2015,Q1,2015-03-31,quarterly,BFLS,BIOFUELS POWER CORP,2278670,-5518245,,,,,,5460,,,,,,0,0,-82595,,,-224233,,141638,,,,,,,-82061,,,,,,-5518245,,,,
1391407,0001185185-15-002128,10-Q,2015-08-12,2015-08-13,2015,Q2,2015-06-30,quarterly,BFLS,BIOFUELS POWER CORP,2311305,-5727529,,,,,,28197,,,,,,0,0,-62465,,,-209283,,146818,,,,,,,-56448,,,,,,-5727529,,,,
1391407,0001185185-15-003115,10-Q,2015-11-23,2015-11-24,2015,Q3,2015-09-30,quarterly,BFLS,BIOFUELS POWER CORP,2288354,-5928540,,,,,,54,,,,,,0,0,-48753,,,-201010,,152257,,,,,,,-45254,-5192,,,,-50446,-5928540,,,,
1391407,0001185185-16-004304,10-K,2016-04-20,2016-04-21,2015,FY,2015-12-31,annual,BFLS,BIOFUELS POWER CORP,2213603,-6202318,,,,,,0,,,,,,0,0,-314307,,,-908305,,593998,,,,,,,-225105,-19448,,,,-244553,-6202318,,,,
1391407,0001185185-16-004304,10-K,2016-04-20,2016-04-21,2015,FY,2015-12-31,quarterly,BFLS,BIOFUELS POWER CORP,2213603,-6202318,,,,,,0,,,,,,0,0,-120494,,,-273779,,153285,,,,,,,-41342,1659,,,,-39683,-6202318,,,,
