cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1273988,0001566512-14-000136,10-K/A,2014-10-31,2014-11-01,2013,FY,2014-03-31,annual,FWDG,FUTUREWORLD CORP.,2000,-1371218,,,,,,2000,,,,,,,,-141908,,,-156319,,14411,429173367,,,,141908,,-6220,,,,,,-1371218,,,,,7371,446373966,2014-03-31,single,,,,,instance,2014-10-31
1273988,0001566512-14-000136,10-K/A,2014-10-31,2014-11-01,2013,FY,2014-03-31,quarterly,FWDG,FUTUREWORLD CORP.,2000,-1371218,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,-1371218,,,,,7371,446373966,2014-03-31,single,,,,,instance,2014-10-31
1273988,0001566512-14-000138,10-Q/A,2014-11-04,2014-11-05,2014,Q1,2014-06-30,quarterly,FWDG,FUTUREWORLD CORP.,288044,-1206089,100825,,100825,,,133437,11485,,,,,,127,,-178871,,-178871,,5301,,,,,173570,19883,-124006,,,,,,-1306914,,,-173570,-153687,7371,501373966,2014-06-30,single,,,,,instance,2014-11-04
1273988,0001566512-14-000144,10-Q/A,2014-11-14,2014-11-15,2014,Q2,2014-09-30,quarterly,FWDG,FUTUREWORLD CORP.,523023,-1248872,98020,,98020,,,285787,3466,,,,,,40111,,-444474,0,-444474,,142430,,,,,342155,-17078,-289792,,,,,,-1346892,,,-302044,-319122,7371,453973966,2014-09-30,single,,,,,instance,2014-11-14
1273988,0001566512-14-000162,10-Q/A,2014-12-09,2014-12-10,2014,Q2,2014-09-30,quarterly,FWDG,FUTUREWORLD CORP.,523023,-1248872,98020,,98020,,,285787,3466,,,,,,40111,,-444474,0,-444474,,142430,,,,,342155,-17078,-289792,,,,,,-1346892,,,-302044,-319122,7371,453973966,2014-09-30,single,,,,,instance,2014-12-09
1273988,0001566512-15-000018,10-Q,2015-02-17,2015-02-18,2014,Q3,2014-12-31,quarterly,FWDG,FUTUREWORLD CORP.,890204,-1159511,94169,,94169,,,150794,37931,,,,,,355653,,-167996,0,-167996,,43892,,,,,479757,109499,-295882,,12579,,,,-1253680,,,-124104,-14605,7371,453973966,2014-12-31,single,,,,,instance,2015-02-17
1273988,0001557240-15-000585,10-K,2015-08-12,2015-08-13,2014,FY,2015-03-31,annual,FWDG,FUTUREWORLD CORP.,35385474,33718331,1698,,1698,,,3715,47932,,1000,,,53965,,-974948,,,-1405157,,423309,731525768,,,,1028913,43056,-716272,-63745,109013,,,-780017,33716633,,,,-931892,7371,731525768,2015-03-31,single,,,,,instance,2015-08-12
1273988,0001557240-15-000585,10-K,2015-08-12,2015-08-13,2014,FY,2015-03-31,quarterly,FWDG,FUTUREWORLD CORP.,35385474,33718331,1698,,1698,,,3715,47932,,1000,,,,,,,,-588615,,211803,,,,,27986,-69248,-6592,,-12579,,,,33716633,,,,,7371,731525768,2015-03-31,single,,,,,instance,2015-08-12
1273988,0001079974-16-001271,10-K/A,2016-05-31,2016-06-01,2014,FY,2015-03-31,annual,FWDG,FUTUREWORLD CORP.,333836,-824930,1697,,1697,,,2330,76591,,800,,,41319,,-1056119,,,-1549457,,493338,,,,,-1097438,7298,-780576,,,,,,-826627,,,,-1048821,2834,,,,,,,,instance,2016-05-31
1273988,0001079974-16-001271,10-K/A,2016-05-31,2016-06-01,2014,FY,2015-03-31,quarterly,FWDG,FUTUREWORLD CORP.,333836,-824930,1697,,1697,,,2330,76591,,800,,,,,,,,-732915,,281832,,,,,-2098365,-105006,-70896,,,,,,-826627,,,,,2834,,,,,,,,instance,2016-05-31
1273988,0001079974-17-000066,10-Q,2017-02-14,2017-02-15,2016,Q3,2016-12-31,quarterly,FWDG,FUTUREWORLD CORP.,56159781,54967735,,,,,,-1438,,,201000,,,,,,,,,,,,,,,,,,,,,,,54967735,,,,,2834,5185128097,2016-12-31,single,,,,,instance,2017-02-14
