cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1342423,0001144204-11-052018,10-Q,2011-09-09,2011-09-10,2011,Q3,2011-07-31,quarterly,LMNR,LIMONEIRA CO,159947000,52028000,,,,85086000,645000,10000,,,,,,23202000,,7249000,7005000,2356000,4635000,,340000,11203000,28000,,,,,,,,,,,52028000,85731000,137759000,7345000,,0100,11205241,2011-07-31,single,,,,,instance,2011-09-09
1342423,0001144204-12-002609,10-K,2012-01-17,2012-01-18,2011,FY,2011-10-31,annual,LMNR,LIMONEIRA CO,159028000,52052000,,,,82135000,736000,21000,,,,,,52495000,,1010000,2224000,707000,1598000,,1260000,11208000,104000,,,,2207000,6000000,-6510000,795000,-1400000,-42000,-510000,52052000,82871000,134923000,3484000,3217000,0100,11205241,2011-10-31,single,,,,,instance,2012-01-17
1342423,0001144204-12-002609,10-K,2012-01-17,2012-01-18,2011,FY,2011-10-31,quarterly,LMNR,LIMONEIRA CO,159028000,52052000,,,,82135000,736000,21000,,,,,,10882000,,843000,698000,260000,554000,,298000,,20000,,,,546000,4786000,0,152000,-350000,0,4786000,52052000,82871000,134923000,996000,1389000,0100,11205241,2011-10-31,single,,,,,instance,2012-01-17
1342423,0001144204-12-014269,10-Q,2012-03-12,2012-03-13,2012,Q1,2012-01-31,quarterly,LMNR,LIMONEIRA CO,168303000,49948000,,,,89270000,742000,28000,,,,,,10237000,,-4740000,-4386000,-1580000,-2809000,,175000,11205000,25000,,,,520000,-4984000,,316000,-350000,,,49948000,90012000,139960000,-4211000,-4220000,0100,11204561,2012-01-31,single,,,,,instance,2012-03-12
1342423,0001144204-12-034218,10-Q,2012-06-11,2012-06-12,2012,Q2,2012-04-30,quarterly,LMNR,LIMONEIRA CO,172651000,51188000,,,,89972000,748000,16000,,,,,,16096000,,1132000,1147000,385000,737000,,71000,11201000,27000,,,,546000,1960000,,135000,-350000,,,51188000,90720000,141908000,1218000,1678000,0100,11196745,2012-04-30,single,,,,,instance,2012-06-11
1342423,0001144204-12-055011,10-Q/A,2012-10-05,2012-10-06,2012,Q3,2012-07-31,quarterly,LMNR,LIMONEIRA CO,173473000,55297000,,,,86506000,754000,9000,,,,,,24700000,,7706000,7762000,2696000,5081000,,148000,11198000,26000,,,,505000,7536000,,360000,-350000,0,,55297000,87260000,142557000,7910000,8211000,0100,11202910,2012-07-31,single,,,,,instance,2012-10-05
1342423,0001144204-13-002202,10-K,2013-01-14,2013-01-15,2012,FY,2012-10-31,annual,LMNR,LIMONEIRA CO,172622000,52702000,,,,88875000,760000,11000,,,3000000,,,65828000,,4556000,4955000,1978000,3150000,,508000,11202000,104000,,,,2131000,6328000,-8467000,947000,-1470000,-6000,-2139000,52702000,89635000,142337000,5463000,6687000,0100,11203180,2012-10-31,single,,,,,instance,2013-01-14
1342423,0001144204-13-002202,10-K,2013-01-14,2013-01-15,2012,FY,2012-10-31,quarterly,LMNR,LIMONEIRA CO,172622000,52702000,,,,88875000,760000,11000,,,3000000,,,14795000,,458000,432000,477000,141000,,114000,,26000,,,,560000,1816000,,136000,-420000,0,,52702000,89635000,142337000,546000,1018000,0100,11203180,2012-10-31,single,,,,,instance,2013-01-14
1342423,0001144204-13-014546,10-Q,2013-03-12,2013-03-13,2013,Q1,2013-01-31,quarterly,LMNR,LIMONEIRA CO,180144000,50210000,,,,96236000,767000,24000,,,,,,17382000,,-5332000,-4794000,-1655000,-3122000,,124000,11220000,24000,,,,542000,-4863000,-1918000,426000,-420000,,-6781000,50210000,97003000,147213000,-4670000,-4790000,0100,11237085,2013-01-31,single,,,,,instance,2013-03-12
1342423,0001144204-13-034094,10-Q,2013-06-10,2013-06-11,2013,Q2,2013-04-30,quarterly,LMNR,LIMONEIRA CO,179127000,87632000,,,,59118000,741000,34000,,,3000000,,,23286000,,2386000,5738000,1427000,2505000,,0,12789000,22000,,,,545000,-516000,-2774000,125000,-499000,,-3290000,87632000,59859000,147491000,5738000,2931000,0100,13305931,2013-04-30,single,,,,,instance,2013-06-10
1342423,0001144204-13-049812,10-Q,2013-09-09,2013-09-10,2013,Q3,2013-07-31,quarterly,LMNR,LIMONEIRA CO,174765000,94368000,,,,47404000,558000,157000,,,3000000,,,29929000,,9957000,10246000,3772000,6607000,,0,13308000,19000,,,,551000,10437000,-3353000,124000,-499000,,7084000,94368000,47962000,142330000,10246000,10508000,0100,13310790,2013-07-31,single,,,,,instance,2013-09-09
1342423,0001144204-14-002164,10-K,2014-01-14,2014-01-15,2013,FY,2013-10-31,annual,LMNR,LIMONEIRA CO,209914000,110653000,,,,61563000,569000,82000,,,3000000,,,84884000,,5398000,9590000,3235000,4906000,,124000,12775000,85000,,,,2403000,5254000,-10359000,753000,-1944000,,-5105000,110653000,62132000,172785000,9714000,7801000,0100,14016011,2013-10-31,single,,,,,instance,2014-01-14
1342423,0001144204-14-002164,10-K,2014-01-14,2014-01-15,2013,FY,2013-10-31,quarterly,LMNR,LIMONEIRA CO,209914000,110653000,,,,61563000,569000,82000,,,3000000,,,14287000,,-1613000,-1600000,-309000,-1084000,,0,,20000,,,,765000,196000,-2314000,78000,-526000,,-2118000,110653000,62132000,172785000,-1600000,-848000,0100,14016011,2013-10-31,single,,,,,instance,2014-01-14
1342423,0001144204-14-014487,10-Q,2014-03-10,2014-03-11,2014,Q1,2014-01-31,quarterly,LMNR,LIMONEIRA CO,219135000,109604000,,,,71264000,573000,58000,,,3000000,,,25882000,,-2193000,-2020000,-717000,-1219000,,,14030000,20000,,,,817000,-4473000,-4764000,472000,-526000,,-9237000,109604000,71837000,181441000,,-1376000,0100,14050390,2014-01-31,single,,,,,instance,2014-03-10
1342423,0001144204-14-036555,10-Q,2014-06-09,2014-06-10,2014,Q2,2014-04-30,quarterly,LMNR,LIMONEIRA CO,221828000,111737000,,,,60446000,577000,71000,,,3000000,,,24802000,,3230000,3311000,1145000,2113000,,,14050000,19000,,,,845000,6771000,-4619000,169000,-527000,,2152000,111737000,61023000,172760000,,4075000,0100,14050070,2014-04-30,single,,,,,instance,2014-06-09
1342423,0001144204-14-055005,10-Q,2014-09-09,2014-09-10,2014,Q3,2014-07-31,quarterly,LMNR,LIMONEIRA CO,229598000,121992000,,,,51509000,594000,53000,,,3000000,,,36476000,,13380000,13439000,4608000,8932000,,,14486000,20000,,,,902000,15468000,-4802000,251000,-634000,,10666000,121992000,52103000,174095000,,14282000,0100,14078077,2014-07-31,single,,,,,instance,2014-09-09
1342423,0001144204-15-001805,10-K,2015-01-12,2015-01-13,2014,FY,2014-10-31,annual,LMNR,LIMONEIRA CO,247638000,118329000,,,,67771000,583000,92000,,,,,,103462000,,9893000,10564000,3573000,6991000,,,14055000,60000,,,,3516000,15652000,-25609000,1116000,-2321000,,-9957000,118329000,68354000,186683000,,13409000,0100,14078077,2014-10-31,single,,,,,instance,2015-01-12
1342423,0001144204-15-001805,10-K,2015-01-12,2015-01-13,2014,FY,2014-10-31,quarterly,LMNR,LIMONEIRA CO,247638000,118329000,,,,67771000,583000,92000,,,,,,16302000,,-4524000,-4166000,-1463000,-2835000,,,,1000,,,,952000,-2114000,-11424000,224000,-634000,,-13538000,118329000,68354000,186683000,,-3572000,0100,14078077,2014-10-31,single,,,,,instance,2015-01-12
1342423,0001144204-15-014822,10-Q,2015-03-09,2015-03-10,2015,Q1,2015-01-31,quarterly,LMNR,LIMONEIRA CO,253314000,113813000,,,,81775000,582000,104000,,,,,,28011000,,-2517000,-2203000,-755000,-1448000,,,14098000,,,,,989000,-5838000,-7067000,569000,-635000,,-12905000,113813000,82357000,196170000,,-1528000,0100,14124332,2015-01-31,single,,,,,instance,2015-03-09
